minute_utc,cdn_error_pct,ttfb_p99_ms,ttfb_p50_ms,request_count,5xx_total_pct,edge_pop,status
2024-06-21T19:57:00Z,0.0362,181,63,2261622,0.0217,TLL12,nominal
2024-06-21T19:58:00Z,0.0111,155,54,4399375,0.0067,MAD05,nominal
2024-06-21T19:59:00Z,0.0231,168,59,3633247,0.0139,BUD07,nominal
2024-06-21T20:00:00Z,0.0365,174,61,2804422,0.0219,ATH08,nominal
2024-06-21T20:01:00Z,0.0422,163,57,2017180,0.0253,FRA04,nominal
2024-06-21T20:02:00Z,0.0419,164,57,3645677,0.0251,ATH08,nominal
2024-06-21T20:03:00Z,0.0315,186,65,3815871,0.0189,OSL10,nominal
2024-06-21T20:04:00Z,0.0216,194,68,4381429,0.013,WAW06,nominal
2024-06-21T20:05:00Z,0.0201,177,62,4388904,0.0121,OSL10,nominal
2024-06-21T20:06:00Z,0.0369,173,61,3848466,0.0221,HEL11,nominal
2024-06-21T20:07:00Z,0.0335,182,64,1418117,0.0201,FRA04,nominal
2024-06-21T20:08:00Z,0.01,180,63,1772143,0.006,FRA04,nominal
2024-06-21T20:09:00Z,0.033,164,57,2768402,0.0198,OSL10,nominal
2024-06-21T20:10:00Z,0.0455,173,61,2377841,0.0273,AMS01,nominal
2024-06-21T20:11:00Z,0.0119,186,65,1120317,0.0071,BUD07,nominal
2024-06-21T20:12:00Z,0.0172,188,66,3669404,0.0103,FRA04,nominal
2024-06-21T20:13:00Z,0.0474,156,55,2846395,0.0284,AMS01,nominal
2024-06-21T20:14:00Z,0.0229,195,68,2659012,0.0137,LHR02,nominal
2024-06-21T20:15:00Z,0.0288,191,67,1503003,0.0173,FRA04,nominal
2024-06-21T20:16:00Z,0.037,180,63,3158541,0.0222,STO09,nominal
2024-06-21T20:17:00Z,0.0243,169,59,3282066,0.0146,TLL12,nominal
2024-06-21T20:18:00Z,0.0113,177,62,3047478,0.0068,BUD07,nominal
2024-06-21T20:19:00Z,0.0175,180,63,2602074,0.0105,AMS01,nominal
2024-06-21T20:20:00Z,0.0271,188,66,1360149,0.0163,STO09,nominal
2024-06-21T20:21:00Z,0.0497,180,63,1789249,0.0298,CDG03,nominal
2024-06-21T20:22:00Z,0.0399,166,58,2658823,0.0239,ATH08,nominal
2024-06-21T20:23:00Z,0.0117,177,62,1978534,0.007,AMS01,nominal
2024-06-21T20:24:00Z,0.0412,164,57,1508819,0.0247,ATH08,nominal
2024-06-21T20:25:00Z,0.0357,160,56,3917087,0.0214,ATH08,nominal
2024-06-21T20:26:00Z,0.0435,172,60,3340821,0.0261,ATH08,nominal
2024-06-21T20:27:00Z,0.0366,160,56,2300138,0.022,ATH08,nominal
2024-06-21T20:28:00Z,0.0157,159,56,1139263,0.0094,FRA04,nominal
2024-06-21T20:29:00Z,0.0344,193,68,3515824,0.0206,CDG03,nominal
2024-06-21T20:30:00Z,0.0151,180,63,3865684,0.0091,MAD05,nominal
2024-06-21T20:31:00Z,0.0262,184,64,2418216,0.0157,AMS01,nominal
2024-06-21T20:32:00Z,0.048,174,61,1816049,0.0288,MAD05,nominal
2024-06-21T20:33:00Z,0.0314,162,57,3713550,0.0188,LHR02,nominal
2024-06-21T20:34:00Z,0.0218,166,58,1614583,0.0131,OSL10,nominal
2024-06-21T20:35:00Z,0.018,166,58,2403440,0.0108,FRA04,nominal
2024-06-21T20:36:00Z,0.0162,167,58,3218364,0.0097,AMS01,nominal
2024-06-21T20:37:00Z,0.0208,171,60,3821033,0.0125,CDG03,nominal
2024-06-21T20:38:00Z,0.0245,167,58,2475697,0.0147,MAD05,nominal
2024-06-21T20:39:00Z,0.0184,174,61,3373599,0.011,ATH08,nominal
2024-06-21T20:40:00Z,0.0478,182,64,2639672,0.0287,STO09,nominal
2024-06-21T20:41:00Z,0.0324,172,60,4143804,0.0194,HEL11,nominal
2024-06-21T20:42:00Z,0.0253,177,62,2210076,0.0152,OSL10,nominal
2024-06-21T20:43:00Z,0.0241,166,58,1057391,0.0145,ATH08,nominal
2024-06-21T20:44:00Z,0.0235,185,65,2481013,0.0141,BUD07,nominal
2024-06-21T20:45:00Z,0.0159,189,66,2207440,0.0095,STO09,nominal
2024-06-21T20:46:00Z,0.0389,184,64,3936147,0.0233,CDG03,nominal
2024-06-21T20:47:00Z,0.0115,195,68,1911950,0.0069,LHR02,nominal
2024-06-21T20:48:00Z,0.0111,184,64,1548611,0.0067,CDG03,nominal
2024-06-21T20:49:00Z,0.0123,194,68,3957678,0.0074,ATH08,nominal
2024-06-21T20:50:00Z,0.0175,161,56,2260189,0.0105,ATH08,nominal
2024-06-21T20:51:00Z,0.0193,182,64,3958360,0.0116,HEL11,nominal
2024-06-21T20:52:00Z,0.0491,188,66,2174361,0.0295,TLL12,nominal
2024-06-21T20:53:00Z,0.036,163,57,833680,0.0216,AMS01,nominal
2024-06-21T20:54:00Z,0.0297,179,63,1604584,0.0178,AMS01,nominal
2024-06-21T20:55:00Z,0.0336,158,55,3038766,0.0202,FRA04,nominal
2024-06-21T20:56:00Z,0.0206,195,68,2382130,0.0124,TLL12,nominal
2024-06-21T20:57:00Z,0.0171,169,59,967581,0.0103,FRA04,nominal
2024-06-21T20:58:00Z,0.0481,163,57,3157947,0.0289,WAW06,nominal
2024-06-21T20:59:00Z,0.0496,156,55,3122989,0.0298,AMS01,nominal
2024-06-21T21:00:00Z,0.0325,163,57,1016905,0.0195,MAD05,nominal
2024-06-21T21:01:00Z,0.0352,176,62,1529009,0.0211,HEL11,nominal
2024-06-21T21:02:00Z,0.0381,157,55,1969759,0.0229,OSL10,nominal
2024-06-21T21:03:00Z,0.0333,163,57,1549225,0.02,OSL10,nominal
2024-06-21T21:04:00Z,0.0476,177,62,2475167,0.0286,FRA04,nominal
2024-06-21T21:05:00Z,0.0255,188,66,4438618,0.0153,WAW06,nominal
2024-06-21T21:06:00Z,0.0243,162,57,3716250,0.0146,CDG03,nominal
2024-06-21T21:07:00Z,0.0478,165,58,4224260,0.0287,HEL11,nominal
2024-06-21T21:08:00Z,0.0317,162,57,1654929,0.019,CDG03,nominal
2024-06-21T21:09:00Z,0.0254,185,65,4309885,0.0152,LHR02,nominal
2024-06-21T21:10:00Z,0.0405,158,55,3674089,0.0243,STO09,nominal
2024-06-21T21:11:00Z,0.027,194,68,823554,0.0162,LHR02,nominal
2024-06-21T21:12:00Z,0.0465,192,67,1863682,0.0279,AMS01,nominal
2024-06-21T21:13:00Z,0.0454,184,64,4486126,0.0272,OSL10,nominal
2024-06-21T21:14:00Z,0.0254,182,64,1924001,0.0152,ATH08,nominal
2024-06-21T21:15:00Z,0.0172,191,67,1701971,0.0103,STO09,nominal
2024-06-21T21:16:00Z,0.0204,183,64,1433981,0.0122,HEL11,nominal
2024-06-21T21:17:00Z,0.0466,173,61,1179591,0.028,LHR02,nominal
2024-06-21T21:18:00Z,0.0466,170,59,906119,0.028,BUD07,nominal
2024-06-21T21:19:00Z,0.0223,190,66,1084691,0.0134,CDG03,nominal
2024-06-21T21:20:00Z,0.0318,170,59,3535001,0.0191,HEL11,nominal
2024-06-21T21:21:00Z,0.0282,163,57,2770368,0.0169,LHR02,nominal
2024-06-21T21:22:00Z,0.0433,179,63,2018229,0.026,FRA04,nominal
2024-06-21T21:23:00Z,0.0435,175,61,935305,0.0261,LHR02,nominal
2024-06-21T21:24:00Z,0.0279,184,64,2228000,0.0167,TLL12,nominal
2024-06-21T21:25:00Z,0.0436,156,55,991363,0.0262,WAW06,nominal
2024-06-21T21:26:00Z,0.0243,174,61,3246712,0.0146,ATH08,nominal
2024-06-21T21:27:00Z,0.0257,162,57,3746401,0.0154,OSL10,nominal
2024-06-21T21:28:00Z,0.0131,174,61,3951933,0.0079,STO09,nominal
2024-06-21T21:29:00Z,0.0315,162,57,995999,0.0189,WAW06,nominal
2024-06-21T21:30:00Z,0.0211,177,62,3537285,0.0127,TLL12,nominal
2024-06-21T21:31:00Z,0.0335,195,68,3485110,0.0201,BUD07,nominal
2024-06-21T21:32:00Z,0.0193,195,68,2286120,0.0116,ATH08,nominal
2024-06-21T21:33:00Z,0.0449,166,58,2222639,0.0269,TLL12,nominal
2024-06-21T21:34:00Z,0.0389,173,61,4314347,0.0233,HEL11,nominal
2024-06-21T21:35:00Z,0.0147,188,66,3060199,0.0088,LHR02,nominal
2024-06-21T21:36:00Z,0.0426,173,61,3184303,0.0256,FRA04,nominal
2024-06-21T21:37:00Z,0.0383,191,67,3233879,0.023,OSL10,nominal
2024-06-21T21:38:00Z,0.0283,192,67,2898088,0.017,FRA04,nominal
2024-06-21T21:39:00Z,0.021,189,66,1640621,0.0126,AMS01,nominal
2024-06-21T21:40:00Z,0.0405,191,67,1152730,0.0243,TLL12,nominal
2024-06-21T21:41:00Z,0.012,173,61,2419047,0.0072,ATH08,nominal
2024-06-21T21:42:00Z,0.0116,194,68,3285443,0.007,MAD05,nominal
2024-06-21T21:43:00Z,0.0189,155,54,3983708,0.0113,BUD07,nominal
2024-06-21T21:44:00Z,0.0171,157,55,1413661,0.0103,LHR02,nominal
2024-06-21T21:45:00Z,0.0198,184,64,905498,0.0119,MAD05,nominal
2024-06-21T21:46:00Z,0.042,186,65,4383129,0.0252,MAD05,nominal
2024-06-21T21:47:00Z,0.0172,180,63,3297598,0.0103,MAD05,nominal
2024-06-21T21:48:00Z,0.0108,191,67,1907732,0.0065,LHR02,nominal
2024-06-21T21:49:00Z,0.0433,163,57,1404836,0.026,MAD05,nominal
2024-06-21T21:50:00Z,0.0268,185,65,1329966,0.0161,TLL12,nominal
2024-06-21T21:51:00Z,0.0132,178,62,2404989,0.0079,FRA04,nominal
2024-06-21T21:52:00Z,0.0309,168,59,2332886,0.0185,CDG03,nominal
2024-06-21T21:53:00Z,0.0424,184,64,1149711,0.0254,FRA04,nominal
2024-06-21T21:54:00Z,0.0257,169,59,1118575,0.0154,CDG03,nominal
2024-06-21T21:55:00Z,0.0298,195,68,1142825,0.0179,HEL11,nominal
2024-06-21T21:56:00Z,0.025,165,58,1470761,0.015,BUD07,nominal
2024-06-21T21:57:00Z,0.0374,179,63,4329164,0.0224,WAW06,nominal
2024-06-21T21:58:00Z,0.02,188,66,3734699,0.012,FRA04,nominal
2024-06-21T21:59:00Z,0.0347,168,59,1899613,0.0208,AMS01,nominal
2024-06-21T22:00:00Z,0.0361,163,57,2321033,0.0217,AMS01,nominal
2024-06-21T22:01:00Z,0.0234,155,54,911235,0.014,BUD07,nominal
2024-06-21T22:02:00Z,0.0497,178,62,2021434,0.0298,MAD05,nominal
2024-06-21T22:03:00Z,0.026,185,65,3572163,0.0156,HEL11,nominal
2024-06-21T22:04:00Z,0.0303,173,61,4076640,0.0182,LHR02,nominal
2024-06-21T22:05:00Z,0.0397,162,57,4187111,0.0238,TLL12,nominal
2024-06-21T22:06:00Z,0.0391,193,68,2207417,0.0235,ATH08,nominal
2024-06-21T22:07:00Z,0.0405,175,61,3987555,0.0243,MAD05,nominal
2024-06-21T22:08:00Z,0.0357,166,58,1048080,0.0214,AMS01,nominal
2024-06-21T22:09:00Z,0.0383,190,66,3596767,0.023,HEL11,nominal
2024-06-21T22:10:00Z,0.0324,178,62,1331004,0.0194,WAW06,nominal
2024-06-21T22:11:00Z,0.0354,187,65,2550772,0.0212,HEL11,nominal
2024-06-21T22:12:00Z,0.0145,191,67,842971,0.0087,STO09,nominal
2024-06-21T22:13:00Z,0.0221,188,66,3742664,0.0133,WAW06,nominal
2024-06-21T22:14:00Z,0.0291,189,66,3926626,0.0175,ATH08,nominal
2024-06-21T22:15:00Z,0.0142,188,66,3200027,0.0085,ATH08,nominal
2024-06-21T22:16:00Z,0.0155,193,68,1974372,0.0093,TLL12,nominal
2024-06-21T22:17:00Z,0.0107,163,57,3778003,0.0064,ATH08,nominal
2024-06-21T22:18:00Z,0.0479,183,64,3559335,0.0287,CDG03,nominal
2024-06-21T22:19:00Z,0.0295,180,63,3643126,0.0177,FRA04,nominal
2024-06-21T22:20:00Z,0.0347,164,57,4166721,0.0208,ATH08,nominal
2024-06-21T22:21:00Z,0.0271,159,56,3528196,0.0163,MAD05,nominal
2024-06-21T22:22:00Z,0.0214,178,62,2183844,0.0128,OSL10,nominal
2024-06-21T22:23:00Z,0.0164,156,55,4018210,0.0098,LHR02,nominal
2024-06-21T22:24:00Z,0.0108,166,58,2640603,0.0065,FRA04,nominal
2024-06-21T22:25:00Z,0.0189,164,57,3743278,0.0113,BUD07,nominal
2024-06-21T22:26:00Z,0.035,169,59,3976346,0.021,ATH08,nominal
2024-06-21T22:27:00Z,0.015,158,55,1912024,0.009,WAW06,nominal
2024-06-21T22:28:00Z,0.0323,192,67,2850017,0.0194,ATH08,nominal
2024-06-21T22:29:00Z,0.0364,160,56,2079336,0.0218,WAW06,nominal
2024-06-21T22:30:00Z,0.0436,177,62,1206688,0.0262,STO09,nominal
2024-06-21T22:31:00Z,0.0381,178,62,2827929,0.0229,HEL11,nominal
2024-06-21T22:32:00Z,0.0343,192,67,1789218,0.0206,LHR02,nominal
2024-06-21T22:33:00Z,0.0482,172,60,2656144,0.0289,ATH08,nominal
2024-06-21T22:34:00Z,0.0464,168,59,1102214,0.0278,AMS01,nominal
2024-06-21T22:35:00Z,0.0369,175,61,1996569,0.0221,AMS01,nominal
2024-06-21T22:36:00Z,0.0281,193,68,4217405,0.0169,MAD05,nominal
2024-06-21T22:37:00Z,0.0108,178,62,3464596,0.0065,BUD07,nominal
2024-06-21T22:38:00Z,0.0238,169,59,3085986,0.0143,OSL10,nominal
2024-06-21T22:39:00Z,0.0485,192,67,3253421,0.0291,TLL12,nominal
2024-06-21T22:40:00Z,0.0102,195,68,4104489,0.0061,STO09,nominal
2024-06-21T22:41:00Z,0.0332,174,61,1791441,0.0199,LHR02,nominal
2024-06-21T22:42:00Z,0.0238,183,64,1752988,0.0143,CDG03,nominal
2024-06-21T22:43:00Z,0.0244,195,68,2970951,0.0146,WAW06,nominal
2024-06-21T22:44:00Z,0.0384,190,66,3990541,0.023,OSL10,nominal
2024-06-21T22:45:00Z,0.0491,178,62,2729788,0.0295,TLL12,nominal
2024-06-21T22:46:00Z,0.0341,187,65,1256512,0.0205,OSL10,nominal
2024-06-21T22:47:00Z,0.0268,166,58,3251566,0.0161,TLL12,nominal
2024-06-21T22:48:00Z,0.0468,155,54,3359197,0.0281,STO09,nominal
2024-06-21T22:49:00Z,0.0371,180,63,2902345,0.0223,OSL10,nominal
2024-06-21T22:50:00Z,0.0329,162,57,4179956,0.0197,WAW06,nominal
2024-06-21T22:51:00Z,0.0302,157,55,2927625,0.0181,AMS01,nominal
2024-06-21T22:52:00Z,0.0189,156,55,4252376,0.0113,ATH08,nominal
2024-06-21T22:53:00Z,0.0414,181,63,983905,0.0248,CDG03,nominal
2024-06-21T22:54:00Z,0.0188,186,65,2609657,0.0113,ATH08,nominal
2024-06-21T22:55:00Z,0.0126,194,68,1082999,0.0076,HEL11,nominal
2024-06-21T22:56:00Z,0.0131,164,57,1269380,0.0079,ATH08,nominal
2024-06-21T22:57:00Z,0.0145,174,61,1789401,0.0087,AMS01,nominal
2024-06-21T22:58:00Z,0.0456,160,56,3925453,0.0274,STO09,nominal
2024-06-21T22:59:00Z,0.0437,179,63,1486171,0.0262,AMS01,nominal
2024-06-21T23:00:00Z,0.0112,191,67,3218462,0.0067,LHR02,nominal
2024-06-21T23:01:00Z,0.029,171,60,1470220,0.0174,WAW06,nominal
2024-06-21T23:02:00Z,0.0437,191,67,2737932,0.0262,FRA04,nominal
2024-06-21T23:03:00Z,0.0338,166,58,3881761,0.0203,CDG03,nominal
2024-06-21T23:04:00Z,0.0322,161,56,3272966,0.0193,BUD07,nominal
2024-06-21T23:05:00Z,0.0201,195,68,2197909,0.0121,OSL10,nominal
2024-06-21T23:06:00Z,0.0335,195,68,2870470,0.0201,MAD05,nominal
2024-06-21T23:07:00Z,0.01,195,68,4187900,0.006,CDG03,nominal
2024-06-21T23:08:00Z,0.0315,168,59,3751104,0.0189,TLL12,nominal
2024-06-21T23:09:00Z,0.0387,195,68,1246599,0.0232,LHR02,nominal
2024-06-21T23:10:00Z,0.0279,180,63,1758604,0.0167,AMS01,nominal
2024-06-21T23:11:00Z,0.034,169,59,982702,0.0204,MAD05,nominal
2024-06-21T23:12:00Z,0.0137,173,61,3948153,0.0082,MAD05,nominal
2024-06-21T23:13:00Z,0.0295,187,65,4209615,0.0177,AMS01,nominal
2024-06-21T23:14:00Z,0.0121,161,56,3559076,0.0073,FRA04,nominal
2024-06-21T23:15:00Z,0.0207,156,55,3120601,0.0124,LHR02,nominal
2024-06-21T23:16:00Z,0.0334,182,64,2913638,0.02,AMS01,nominal
2024-06-21T23:17:00Z,0.0421,162,57,2718403,0.0253,TLL12,nominal
2024-06-21T23:18:00Z,0.045,160,56,4307846,0.027,MAD05,nominal
2024-06-21T23:19:00Z,0.031,182,64,4261931,0.0186,ATH08,nominal
2024-06-21T23:20:00Z,0.011,195,68,1801706,0.0066,LHR02,nominal
2024-06-21T23:21:00Z,0.0466,167,58,2484287,0.028,ATH08,nominal
2024-06-21T23:22:00Z,0.0234,194,68,4314358,0.014,OSL10,nominal
2024-06-21T23:23:00Z,0.0444,167,58,1268729,0.0266,ATH08,nominal
2024-06-21T23:24:00Z,0.0491,165,58,2496082,0.0295,LHR02,nominal
2024-06-21T23:25:00Z,0.0244,175,61,1588818,0.0146,STO09,nominal
2024-06-21T23:26:00Z,0.0218,162,57,3677186,0.0131,OSL10,nominal
2024-06-21T23:27:00Z,0.0358,168,59,1079730,0.0215,AMS01,nominal
2024-06-21T23:28:00Z,0.0155,155,54,3696789,0.0093,ATH08,nominal
2024-06-21T23:29:00Z,0.0389,158,55,1080295,0.0233,MAD05,nominal
2024-06-21T23:30:00Z,0.0476,161,56,2484912,0.0286,HEL11,nominal
2024-06-21T23:31:00Z,0.0457,184,64,4285121,0.0274,AMS01,nominal
2024-06-21T23:32:00Z,0.0476,186,65,1166460,0.0286,CDG03,nominal
2024-06-21T23:33:00Z,0.0369,162,57,3479925,0.0221,OSL10,nominal
2024-06-21T23:34:00Z,0.0136,192,67,4363949,0.0082,BUD07,nominal
2024-06-21T23:35:00Z,0.0311,173,61,2672938,0.0187,TLL12,nominal
2024-06-21T23:36:00Z,0.0143,187,65,3373572,0.0086,STO09,nominal
2024-06-21T23:37:00Z,0.0184,174,61,3754948,0.011,BUD07,nominal
2024-06-21T23:38:00Z,0.0315,168,59,917100,0.0189,AMS01,nominal
2024-06-21T23:39:00Z,0.0142,167,58,868731,0.0085,LHR02,nominal
2024-06-21T23:40:00Z,0.0354,159,56,2625783,0.0212,AMS01,nominal
2024-06-21T23:41:00Z,0.0447,188,66,1904381,0.0268,HEL11,nominal
2024-06-21T23:42:00Z,0.0392,157,55,3759008,0.0235,BUD07,nominal
2024-06-21T23:43:00Z,0.039,184,64,2112418,0.0234,STO09,nominal
2024-06-21T23:44:00Z,0.0193,182,64,3821235,0.0116,ATH08,nominal
2024-06-21T23:45:00Z,0.0305,177,62,3406263,0.0183,HEL11,nominal
2024-06-21T23:46:00Z,0.035,190,66,3198851,0.021,CDG03,nominal
2024-06-21T23:47:00Z,0.0249,161,56,2987610,0.0149,STO09,nominal
2024-06-21T23:48:00Z,0.0346,157,55,3445281,0.0208,FRA04,nominal
2024-06-21T23:49:00Z,0.0388,156,55,2207868,0.0233,STO09,nominal
2024-06-21T23:50:00Z,0.0427,177,62,3059177,0.0256,ATH08,nominal
2024-06-21T23:51:00Z,0.0222,184,64,2299607,0.0133,OSL10,nominal
2024-06-21T23:52:00Z,0.0137,156,55,4356140,0.0082,BUD07,nominal
2024-06-21T23:53:00Z,0.0332,183,64,2600863,0.0199,CDG03,nominal
2024-06-21T23:54:00Z,0.043,158,55,886377,0.0258,MAD05,nominal
2024-06-21T23:55:00Z,0.0169,155,54,1843937,0.0101,FRA04,nominal
2024-06-21T23:56:00Z,0.0265,174,61,4449142,0.0159,LHR02,nominal
2024-06-21T23:57:00Z,0.0334,162,57,1582400,0.02,ATH08,nominal
2024-06-21T23:58:00Z,0.0121,159,56,2941232,0.0073,ATH08,nominal
2024-06-21T23:59:00Z,0.0295,179,63,4001926,0.0177,WAW06,nominal
2024-06-22T00:00:00Z,0.0304,190,66,3686367,0.0182,CDG03,nominal
2024-06-22T00:01:00Z,0.0331,179,63,1113514,0.0199,STO09,nominal
2024-06-22T00:02:00Z,0.0277,163,57,2350577,0.0166,ATH08,nominal
2024-06-22T00:03:00Z,0.0444,184,64,3205489,0.0266,HEL11,nominal
2024-06-22T00:04:00Z,0.0172,157,55,2476787,0.0103,CDG03,nominal
2024-06-22T00:05:00Z,0.0393,176,62,2948488,0.0236,AMS01,nominal
2024-06-22T00:06:00Z,0.0232,195,68,1293870,0.0139,AMS01,nominal
2024-06-22T00:07:00Z,0.0211,172,60,4180600,0.0127,HEL11,nominal
2024-06-22T00:08:00Z,0.0418,166,58,1673718,0.0251,AMS01,nominal
2024-06-22T00:09:00Z,0.038,174,61,810231,0.0228,MAD05,nominal
2024-06-22T00:10:00Z,0.039,166,58,1221217,0.0234,CDG03,nominal
2024-06-22T00:11:00Z,0.0215,192,67,2179071,0.0129,HEL11,nominal
2024-06-22T00:12:00Z,0.0499,164,57,1665649,0.0299,AMS01,nominal
2024-06-22T00:13:00Z,0.0451,193,68,3542303,0.0271,LHR02,nominal
2024-06-22T00:14:00Z,0.0332,161,56,2866117,0.0199,CDG03,nominal
2024-06-22T00:15:00Z,0.0206,186,65,1954684,0.0124,FRA04,nominal
2024-06-22T00:16:00Z,0.0221,185,65,3217724,0.0133,HEL11,nominal
2024-06-22T00:17:00Z,0.0271,185,65,1145122,0.0163,AMS01,nominal
2024-06-22T00:18:00Z,0.0444,184,64,3140744,0.0266,LHR02,nominal
2024-06-22T00:19:00Z,0.0301,176,62,2674348,0.0181,AMS01,nominal
2024-06-22T00:20:00Z,0.0389,160,56,1666590,0.0233,FRA04,nominal
2024-06-22T00:21:00Z,0.0417,163,57,2385704,0.025,MAD05,nominal
2024-06-22T00:22:00Z,0.0157,162,57,4431022,0.0094,WAW06,nominal
2024-06-22T00:23:00Z,0.0428,194,68,2495853,0.0257,STO09,nominal
2024-06-22T00:24:00Z,0.0313,184,64,3560961,0.0188,WAW06,nominal
2024-06-22T00:25:00Z,0.0326,179,63,2217834,0.0196,ATH08,nominal
2024-06-22T00:26:00Z,0.0241,166,58,2405393,0.0145,ATH08,nominal
2024-06-22T00:27:00Z,0.0321,160,56,2193854,0.0193,CDG03,nominal
2024-06-22T00:28:00Z,0.0372,183,64,3108928,0.0223,STO09,nominal
2024-06-22T00:29:00Z,0.0398,173,61,2830335,0.0239,OSL10,nominal
2024-06-22T00:30:00Z,0.0176,195,68,4000045,0.0106,STO09,nominal
2024-06-22T00:31:00Z,0.0262,160,56,2554197,0.0157,BUD07,nominal
2024-06-22T00:32:00Z,0.026,179,63,3109512,0.0156,TLL12,nominal
2024-06-22T00:33:00Z,0.0492,157,55,4360459,0.0295,LHR02,nominal
2024-06-22T00:34:00Z,0.0254,193,68,2826108,0.0152,HEL11,nominal
2024-06-22T00:35:00Z,0.0285,189,66,4175496,0.0171,TLL12,nominal
2024-06-22T00:36:00Z,0.0128,163,57,3010432,0.0077,FRA04,nominal
2024-06-22T00:37:00Z,0.045,189,66,3670550,0.027,OSL10,nominal
2024-06-22T00:38:00Z,0.0434,171,60,3225236,0.026,FRA04,nominal
2024-06-22T00:39:00Z,0.0179,158,55,1261645,0.0107,TLL12,nominal
2024-06-22T00:40:00Z,0.0268,180,63,1850518,0.0161,MAD05,nominal
2024-06-22T00:41:00Z,0.0439,181,63,1263716,0.0263,ATH08,nominal
2024-06-22T00:42:00Z,0.0143,168,59,2974977,0.0086,STO09,nominal
2024-06-22T00:43:00Z,0.0109,181,63,1389148,0.0065,MAD05,nominal
2024-06-22T00:44:00Z,0.0472,183,64,1592164,0.0283,CDG03,nominal
2024-06-22T00:45:00Z,0.0318,185,65,4442676,0.0191,STO09,nominal
2024-06-22T00:46:00Z,0.0262,166,58,1097241,0.0157,BUD07,nominal
2024-06-22T00:47:00Z,0.0247,175,61,2493272,0.0148,OSL10,nominal
2024-06-22T00:48:00Z,0.0338,155,54,904482,0.0203,WAW06,nominal
2024-06-22T00:49:00Z,0.039,159,56,3137417,0.0234,LHR02,nominal
2024-06-22T00:50:00Z,0.0366,177,62,3099029,0.022,MAD05,nominal
2024-06-22T00:51:00Z,0.026,165,58,4270893,0.0156,LHR02,nominal
2024-06-22T00:52:00Z,0.0137,169,59,856805,0.0082,OSL10,nominal
2024-06-22T00:53:00Z,0.0446,156,55,3106472,0.0268,CDG03,nominal
2024-06-22T00:54:00Z,0.0193,192,67,2643556,0.0116,WAW06,nominal
2024-06-22T00:55:00Z,0.0205,159,56,4228724,0.0123,LHR02,nominal
2024-06-22T00:56:00Z,0.0367,190,66,3481820,0.022,MAD05,nominal
2024-06-22T00:57:00Z,0.0378,159,56,4366186,0.0227,HEL11,nominal
2024-06-22T00:58:00Z,0.0224,175,61,1867769,0.0134,CDG03,nominal
2024-06-22T00:59:00Z,0.0437,163,57,1420148,0.0262,FRA04,nominal
2024-06-22T01:00:00Z,0.0107,164,57,2345028,0.0064,CDG03,nominal
2024-06-22T01:01:00Z,0.0391,183,64,1696737,0.0235,TLL12,nominal
2024-06-22T01:02:00Z,0.0206,180,63,1744715,0.0124,WAW06,nominal
2024-06-22T01:03:00Z,0.0423,194,68,1976387,0.0254,CDG03,nominal
2024-06-22T01:04:00Z,0.0232,182,64,3979955,0.0139,LHR02,nominal
2024-06-22T01:05:00Z,0.0268,170,59,2594582,0.0161,ATH08,nominal
2024-06-22T01:06:00Z,0.0463,176,62,4259700,0.0278,AMS01,nominal
2024-06-22T01:07:00Z,0.0345,191,67,2734417,0.0207,MAD05,nominal
2024-06-22T01:08:00Z,0.0365,176,62,1582632,0.0219,TLL12,nominal
2024-06-22T01:09:00Z,0.0205,167,58,3331438,0.0123,WAW06,nominal
2024-06-22T01:10:00Z,0.0484,181,63,1115278,0.029,TLL12,nominal
2024-06-22T01:11:00Z,0.0386,180,63,2956712,0.0232,AMS01,nominal
2024-06-22T01:12:00Z,0.0118,183,64,3296953,0.0071,BUD07,nominal
2024-06-22T01:13:00Z,0.0413,192,67,3045709,0.0248,FRA04,nominal
2024-06-22T01:14:00Z,0.0171,190,66,2693788,0.0103,AMS01,nominal
2024-06-22T01:15:00Z,0.032,184,64,3614745,0.0192,HEL11,nominal
2024-06-22T01:16:00Z,0.0269,179,63,4019571,0.0161,TLL12,nominal
2024-06-22T01:17:00Z,0.0399,193,68,3760644,0.0239,FRA04,nominal
2024-06-22T01:18:00Z,0.0165,159,56,3391249,0.0099,FRA04,nominal
2024-06-22T01:19:00Z,0.0412,195,68,3664176,0.0247,ATH08,nominal
2024-06-22T01:20:00Z,0.0325,157,55,1872122,0.0195,MAD05,nominal
2024-06-22T01:21:00Z,0.0109,180,63,2018652,0.0065,FRA04,nominal
2024-06-22T01:22:00Z,0.0109,173,61,998418,0.0065,WAW06,nominal
2024-06-22T01:23:00Z,0.0137,155,54,850147,0.0082,MAD05,nominal
2024-06-22T01:24:00Z,0.0227,156,55,1801169,0.0136,ATH08,nominal
2024-06-22T01:25:00Z,0.0209,173,61,3439684,0.0125,FRA04,nominal
2024-06-22T01:26:00Z,0.0444,175,61,4076370,0.0266,FRA04,nominal
2024-06-22T01:27:00Z,0.013,156,55,2560692,0.0078,CDG03,nominal
2024-06-22T01:28:00Z,0.0206,172,60,882726,0.0124,OSL10,nominal
2024-06-22T01:29:00Z,0.0337,177,62,1404201,0.0202,STO09,nominal
2024-06-22T01:30:00Z,0.0333,177,62,1275354,0.02,CDG03,nominal
