window_start_utc,instrument,vwap_usd,volume_lots,open_usd,high_usd,low_usd,close_usd,num_trades,tick_direction,dst_correct_local,exchange_session,circuit_breaker_active
2024-11-03T10:17:00Z,ESZ4,4562.13,1732,4561.41,4563.89,4559.76,4563.07,441,flat,2024-11-03T05:17:00,pre_open,False
2024-11-03T10:17:00Z,NQZ4,19843.06,1351,19844.14,19844.22,19843.04,19844.01,235,down,2024-11-03T05:17:00,pre_open,False
2024-11-03T10:17:00Z,RTYH5,2201.74,1744,2202.95,2203.28,2200.89,2202.03,91,flat,2024-11-03T05:17:00,pre_open,False
2024-11-03T10:17:00Z,YMH5,2202.9,1639,2203.68,2205.35,2202.23,2201.95,12,up,2024-11-03T05:17:00,pre_open,False
2024-11-03T10:17:00Z,MES,2194.87,1906,2194.89,2195.26,2193.78,2194.45,361,flat,2024-11-03T05:17:00,pre_open,False
2024-11-03T10:18:00Z,ESZ4,4559.79,958,4558.45,4560.89,4557.57,4559.65,409,flat,2024-11-03T05:18:00,pre_open,False
2024-11-03T10:18:00Z,NQZ4,19838.11,613,19836.71,19839.05,19836.26,19837.51,254,up,2024-11-03T05:18:00,pre_open,False
2024-11-03T10:18:00Z,RTYH5,2201.72,1403,2203.06,2203.06,2200.66,2202.2,433,up,2024-11-03T05:18:00,pre_open,False
2024-11-03T10:18:00Z,YMH5,2203.46,760,2204.81,2205.02,2203.33,2203.77,241,up,2024-11-03T05:18:00,pre_open,False
2024-11-03T10:18:00Z,MES,2201.36,1953,2201.06,2202.3,2199.58,2201.6,40,down,2024-11-03T05:18:00,pre_open,False
2024-11-03T10:19:00Z,ESZ4,4559.87,1647,4561.19,4562.44,4558.66,4560.72,13,up,2024-11-03T05:19:00,pre_open,False
2024-11-03T10:19:00Z,NQZ4,19837.96,902,19837.57,19839.3,19837.25,19837.03,264,down,2024-11-03T05:19:00,pre_open,False
2024-11-03T10:19:00Z,RTYH5,2195.03,1312,2195.18,2195.95,2194.47,2194.78,377,flat,2024-11-03T05:19:00,pre_open,False
2024-11-03T10:19:00Z,YMH5,2202.15,513,2203.18,2204.24,2200.9,2202.13,337,up,2024-11-03T05:19:00,pre_open,False
2024-11-03T10:19:00Z,MES,2201.37,115,2202.8,2204.58,2199.52,2202.11,366,up,2024-11-03T05:19:00,pre_open,False
2024-11-03T10:20:00Z,ESZ4,4564.32,1994,4564.42,4564.44,4563.26,4564.43,52,flat,2024-11-03T05:20:00,pre_open,False
2024-11-03T10:20:00Z,NQZ4,19836.05,224,19834.82,19836.11,19834.55,19835.9,340,flat,2024-11-03T05:20:00,pre_open,False
2024-11-03T10:20:00Z,RTYH5,2197.52,1211,2196.48,2197.97,2195.38,2197.02,197,flat,2024-11-03T05:20:00,pre_open,False
2024-11-03T10:20:00Z,YMH5,2203.0,1860,2204.43,2205.69,2202.84,2202.08,404,up,2024-11-03T05:20:00,pre_open,False
2024-11-03T10:20:00Z,MES,2199.94,1208,2199.45,2200.83,2199.18,2198.98,428,flat,2024-11-03T05:20:00,pre_open,False
2024-11-03T10:21:00Z,ESZ4,4566.82,591,4565.4,4568.63,4564.28,4567.5,471,flat,2024-11-03T05:21:00,pre_open,False
2024-11-03T10:21:00Z,NQZ4,19837.49,673,19836.09,19839.42,19834.65,19836.73,326,down,2024-11-03T05:21:00,pre_open,False
2024-11-03T10:21:00Z,RTYH5,2195.78,1271,2194.84,2196.87,2193.91,2194.91,210,up,2024-11-03T05:21:00,pre_open,False
2024-11-03T10:21:00Z,YMH5,2196.96,400,2197.55,2199.37,2196.1,2196.1,24,up,2024-11-03T05:21:00,pre_open,False
2024-11-03T10:21:00Z,MES,2198.73,1001,2199.75,2200.9,2197.09,2198.32,396,up,2024-11-03T05:21:00,pre_open,False
2024-11-03T10:22:00Z,ESZ4,4558.89,68,4559.09,4559.22,4558.67,4559.55,294,flat,2024-11-03T05:22:00,pre_open,False
2024-11-03T10:22:00Z,NQZ4,19838.19,1085,19838.58,19840.49,19838.18,19838.23,487,down,2024-11-03T05:22:00,pre_open,False
2024-11-03T10:22:00Z,RTYH5,2198.01,71,2197.15,2198.88,2196.15,2197.49,54,down,2024-11-03T05:22:00,pre_open,False
2024-11-03T10:22:00Z,YMH5,2200.05,1026,2199.26,2201.54,2198.92,2199.82,134,down,2024-11-03T05:22:00,pre_open,False
2024-11-03T10:22:00Z,MES,2198.91,448,2199.97,2201.4,2197.79,2199.45,34,down,2024-11-03T05:22:00,pre_open,False
2024-11-03T10:23:00Z,ESZ4,4559.47,114,4558.76,4560.6,4557.75,4559.33,43,down,2024-11-03T05:23:00,pre_open,False
2024-11-03T10:23:00Z,NQZ4,19843.72,1301,19843.25,19844.01,19842.26,19842.99,178,down,2024-11-03T05:23:00,pre_open,False
2024-11-03T10:23:00Z,RTYH5,2195.92,385,2197.12,2198.83,2194.74,2195.67,443,flat,2024-11-03T05:23:00,pre_open,False
2024-11-03T10:23:00Z,YMH5,2198.37,562,2198.06,2198.39,2197.1,2199.0,400,up,2024-11-03T05:23:00,pre_open,False
2024-11-03T10:23:00Z,MES,2203.24,1400,2204.37,2205.21,2201.34,2202.75,383,down,2024-11-03T05:23:00,pre_open,False
2024-11-03T10:24:00Z,ESZ4,4566.98,343,4566.68,4567.61,4565.24,4566.49,263,down,2024-11-03T05:24:00,pre_open,False
2024-11-03T10:24:00Z,NQZ4,19837.04,768,19835.58,19837.85,19833.82,19836.3,457,down,2024-11-03T05:24:00,pre_open,False
2024-11-03T10:24:00Z,RTYH5,2193.92,347,2192.7,2193.98,2190.88,2193.91,428,up,2024-11-03T05:24:00,pre_open,False
2024-11-03T10:24:00Z,YMH5,2203.3,1672,2202.61,2205.1,2202.4,2203.69,64,down,2024-11-03T05:24:00,pre_open,False
2024-11-03T10:24:00Z,MES,2194.22,1967,2193.27,2194.86,2191.98,2193.26,499,down,2024-11-03T05:24:00,pre_open,False
2024-11-03T10:25:00Z,ESZ4,4567.32,1898,4566.14,4568.78,4564.89,4568.04,21,up,2024-11-03T05:25:00,pre_open,False
2024-11-03T10:25:00Z,NQZ4,19842.31,148,19841.75,19842.91,19841.15,19841.63,431,flat,2024-11-03T05:25:00,pre_open,False
2024-11-03T10:25:00Z,RTYH5,2195.1,314,2196.45,2196.69,2195.1,2194.69,259,flat,2024-11-03T05:25:00,pre_open,False
2024-11-03T10:25:00Z,YMH5,2194.61,807,2194.16,2194.77,2193.22,2194.3,189,down,2024-11-03T05:25:00,pre_open,False
2024-11-03T10:25:00Z,MES,2198.27,494,2199.48,2199.65,2197.92,2198.59,225,down,2024-11-03T05:25:00,pre_open,False
2024-11-03T10:26:00Z,ESZ4,4559.9,1395,4560.61,4561.19,4558.73,4560.45,489,up,2024-11-03T05:26:00,pre_open,False
2024-11-03T10:26:00Z,NQZ4,19842.87,1481,19844.1,19845.34,19841.13,19842.09,485,flat,2024-11-03T05:26:00,pre_open,False
2024-11-03T10:26:00Z,RTYH5,2199.87,1923,2198.37,2201.33,2196.73,2199.52,101,up,2024-11-03T05:26:00,pre_open,False
2024-11-03T10:26:00Z,YMH5,2200.37,659,2200.16,2202.12,2199.13,2200.23,29,down,2024-11-03T05:26:00,pre_open,False
2024-11-03T10:26:00Z,MES,2196.92,1106,2197.92,2197.99,2195.96,2197.89,204,down,2024-11-03T05:26:00,pre_open,False
2024-11-03T10:27:00Z,ESZ4,4563.84,748,4563.13,4565.68,4561.41,4564.48,265,flat,2024-11-03T05:27:00,pre_open,False
2024-11-03T10:27:00Z,NQZ4,19844.3,100,19843.39,19845.21,19841.64,19844.26,62,down,2024-11-03T05:27:00,pre_open,False
2024-11-03T10:27:00Z,RTYH5,2197.4,1366,2198.72,2199.95,2196.13,2197.52,88,up,2024-11-03T05:27:00,pre_open,False
2024-11-03T10:27:00Z,YMH5,2201.58,642,2202.1,2203.4,2201.4,2201.97,418,flat,2024-11-03T05:27:00,pre_open,False
2024-11-03T10:27:00Z,MES,2200.13,1197,2198.76,2201.56,2196.93,2200.71,210,down,2024-11-03T05:27:00,pre_open,False
2024-11-03T10:28:00Z,ESZ4,4565.36,508,4566.47,4567.66,4563.66,4564.55,449,down,2024-11-03T05:28:00,pre_open,False
2024-11-03T10:28:00Z,NQZ4,19841.71,858,19841.84,19842.55,19839.9,19842.22,192,flat,2024-11-03T05:28:00,pre_open,False
2024-11-03T10:28:00Z,RTYH5,2201.09,580,2200.3,2201.84,2198.44,2201.46,451,down,2024-11-03T05:28:00,pre_open,False
2024-11-03T10:28:00Z,YMH5,2194.98,105,2195.93,2197.28,2194.16,2194.26,190,up,2024-11-03T05:28:00,pre_open,False
2024-11-03T10:28:00Z,MES,2199.13,880,2200.53,2201.87,2198.02,2199.38,97,up,2024-11-03T05:28:00,pre_open,False
2024-11-03T10:29:00Z,ESZ4,4564.3,1326,4563.97,4565.05,4562.21,4564.42,20,up,2024-11-03T05:29:00,pre_open,False
2024-11-03T10:29:00Z,NQZ4,19842.94,377,19843.45,19844.08,19842.56,19842.23,105,down,2024-11-03T05:29:00,pre_open,False
2024-11-03T10:29:00Z,RTYH5,2203.4,1889,2202.6,2203.8,2201.64,2203.26,262,down,2024-11-03T05:29:00,pre_open,False
2024-11-03T10:29:00Z,YMH5,2198.55,1774,2197.37,2199.54,2197.28,2198.61,417,up,2024-11-03T05:29:00,pre_open,False
2024-11-03T10:29:00Z,MES,2202.91,1199,2201.8,2204.82,2200.95,2202.15,215,flat,2024-11-03T05:29:00,pre_open,False
2024-11-03T10:30:00Z,ESZ4,4558.36,1396,4558.45,4559.05,4558.17,4557.49,331,flat,2024-11-03T05:30:00,pre_open,False
2024-11-03T10:30:00Z,NQZ4,19841.42,252,19842.62,19844.31,19840.97,19840.64,14,down,2024-11-03T05:30:00,pre_open,False
2024-11-03T10:30:00Z,RTYH5,2202.99,90,2202.43,2204.17,2201.66,2203.98,318,flat,2024-11-03T05:30:00,pre_open,False
2024-11-03T10:30:00Z,YMH5,2196.09,1253,2197.01,2198.51,2195.38,2195.19,55,down,2024-11-03T05:30:00,pre_open,False
2024-11-03T10:30:00Z,MES,2196.55,1219,2197.04,2197.24,2196.51,2197.18,241,flat,2024-11-03T05:30:00,pre_open,False
2024-11-03T10:31:00Z,ESZ4,4564.87,1217,4565.3,4566.41,4563.54,4565.24,210,up,2024-11-03T05:31:00,pre_open,False
2024-11-03T10:31:00Z,NQZ4,19844.22,1721,19843.75,19845.0,19842.14,19844.92,488,down,2024-11-03T05:31:00,pre_open,False
2024-11-03T10:31:00Z,RTYH5,2195.18,784,2194.43,2196.72,2193.9,2196.03,497,flat,2024-11-03T05:31:00,pre_open,False
2024-11-03T10:31:00Z,YMH5,2201.15,1877,2201.39,2202.76,2200.48,2200.56,276,up,2024-11-03T05:31:00,pre_open,False
2024-11-03T10:31:00Z,MES,2195.87,112,2195.91,2196.48,2194.6,2195.6,337,up,2024-11-03T05:31:00,pre_open,False
2024-11-03T10:32:00Z,ESZ4,4566.97,1615,4566.51,4568.2,4564.58,4567.69,223,down,2024-11-03T05:32:00,pre_open,False
2024-11-03T10:32:00Z,NQZ4,19838.02,227,19837.53,19839.71,19837.33,19838.97,99,down,2024-11-03T05:32:00,pre_open,False
2024-11-03T10:32:00Z,RTYH5,2201.34,493,2201.57,2202.74,2201.03,2202.04,183,down,2024-11-03T05:32:00,pre_open,False
2024-11-03T10:32:00Z,YMH5,2202.19,1766,2202.58,2203.85,2200.75,2202.54,391,up,2024-11-03T05:32:00,pre_open,False
2024-11-03T10:32:00Z,MES,2202.0,816,2203.43,2205.18,2201.92,2202.21,244,down,2024-11-03T05:32:00,pre_open,False
2024-11-03T10:33:00Z,ESZ4,4560.16,1532,4559.37,4561.35,4557.58,4560.82,146,flat,2024-11-03T05:33:00,pre_open,False
2024-11-03T10:33:00Z,NQZ4,19835.86,737,19834.51,19837.83,19833.94,19835.11,45,flat,2024-11-03T05:33:00,pre_open,False
2024-11-03T10:33:00Z,RTYH5,2195.72,1521,2194.8,2197.08,2193.86,2196.64,410,flat,2024-11-03T05:33:00,pre_open,False
2024-11-03T10:33:00Z,YMH5,2202.1,735,2203.37,2204.49,2201.25,2201.5,85,up,2024-11-03T05:33:00,pre_open,False
2024-11-03T10:33:00Z,MES,2202.08,1891,2202.29,2203.72,2201.05,2201.24,82,flat,2024-11-03T05:33:00,pre_open,False
2024-11-03T10:34:00Z,ESZ4,4561.2,1627,4561.23,4562.89,4561.12,4561.18,250,up,2024-11-03T05:34:00,pre_open,False
2024-11-03T10:34:00Z,NQZ4,19837.8,1084,19837.31,19839.11,19835.33,19838.51,115,up,2024-11-03T05:34:00,pre_open,False
2024-11-03T10:34:00Z,RTYH5,2202.87,55,2202.51,2203.34,2201.72,2202.28,440,up,2024-11-03T05:34:00,pre_open,False
2024-11-03T10:34:00Z,YMH5,2198.89,527,2197.91,2200.24,2196.16,2199.01,101,flat,2024-11-03T05:34:00,pre_open,False
2024-11-03T10:34:00Z,MES,2196.94,1625,2197.89,2198.32,2196.19,2197.88,374,up,2024-11-03T05:34:00,pre_open,False
2024-11-03T10:35:00Z,ESZ4,4564.35,1541,4565.54,4566.78,4562.93,4563.51,357,flat,2024-11-03T05:35:00,pre_open,False
2024-11-03T10:35:00Z,NQZ4,19836.12,1831,19836.02,19836.2,19835.27,19836.78,186,flat,2024-11-03T05:35:00,pre_open,False
2024-11-03T10:35:00Z,RTYH5,2193.86,1118,2192.54,2195.07,2191.69,2194.81,128,flat,2024-11-03T05:35:00,pre_open,False
2024-11-03T10:35:00Z,YMH5,2194.29,471,2195.59,2196.61,2192.81,2193.87,387,down,2024-11-03T05:35:00,pre_open,False
2024-11-03T10:35:00Z,MES,2203.02,190,2202.3,2203.63,2201.69,2202.84,58,down,2024-11-03T05:35:00,pre_open,False
2024-11-03T10:36:00Z,ESZ4,4565.55,1724,4566.24,4566.25,4565.36,4565.35,266,flat,2024-11-03T05:36:00,pre_open,False
2024-11-03T10:36:00Z,NQZ4,19842.54,887,19842.52,19842.71,19841.19,19841.82,420,down,2024-11-03T05:36:00,pre_open,False
2024-11-03T10:36:00Z,RTYH5,2200.95,211,2201.72,2202.7,2200.61,2200.34,247,flat,2024-11-03T05:36:00,pre_open,False
2024-11-03T10:36:00Z,YMH5,2198.96,1279,2198.22,2199.01,2196.93,2199.37,146,flat,2024-11-03T05:36:00,pre_open,False
2024-11-03T10:36:00Z,MES,2199.72,899,2199.96,2200.73,2198.9,2199.65,313,up,2024-11-03T05:36:00,pre_open,False
2024-11-03T10:37:00Z,ESZ4,4559.61,357,4558.94,4561.52,4558.56,4559.37,44,down,2024-11-03T05:37:00,pre_open,False
2024-11-03T10:37:00Z,NQZ4,19837.53,1605,19837.82,19838.53,19837.44,19838.33,403,up,2024-11-03T05:37:00,pre_open,False
2024-11-03T10:37:00Z,RTYH5,2196.6,1537,2195.57,2197.41,2193.91,2195.77,70,down,2024-11-03T05:37:00,pre_open,False
2024-11-03T10:37:00Z,YMH5,2196.39,1603,2196.44,2197.58,2195.29,2196.0,264,up,2024-11-03T05:37:00,pre_open,False
2024-11-03T10:37:00Z,MES,2197.65,1282,2197.7,2199.63,2197.09,2196.72,95,up,2024-11-03T05:37:00,pre_open,False
2024-11-03T10:38:00Z,ESZ4,4557.81,301,4558.06,4558.66,4556.56,4556.9,10,up,2024-11-03T05:38:00,pre_open,False
2024-11-03T10:38:00Z,NQZ4,19835.34,1170,19834.87,19837.11,19834.08,19835.44,447,down,2024-11-03T05:38:00,pre_open,False
2024-11-03T10:38:00Z,RTYH5,2194.43,480,2193.3,2195.81,2191.84,2194.0,106,flat,2024-11-03T05:38:00,pre_open,False
2024-11-03T10:38:00Z,YMH5,2197.83,1967,2198.06,2198.28,2197.2,2197.02,186,flat,2024-11-03T05:38:00,pre_open,False
2024-11-03T10:38:00Z,MES,2196.79,1865,2196.82,2198.29,2195.41,2196.64,340,flat,2024-11-03T05:38:00,pre_open,False
2024-11-03T10:39:00Z,ESZ4,4562.52,204,4563.37,4563.98,4562.21,4562.28,122,up,2024-11-03T05:39:00,pre_open,False
2024-11-03T10:39:00Z,NQZ4,19842.26,888,19842.98,19843.41,19840.43,19841.66,300,down,2024-11-03T05:39:00,pre_open,False
2024-11-03T10:39:00Z,RTYH5,2195.33,648,2194.63,2196.77,2193.98,2195.82,343,up,2024-11-03T05:39:00,pre_open,False
2024-11-03T10:39:00Z,YMH5,2194.82,1892,2193.79,2195.99,2192.58,2195.41,24,down,2024-11-03T05:39:00,pre_open,False
2024-11-03T10:39:00Z,MES,2201.22,491,2202.22,2203.61,2200.19,2200.87,158,up,2024-11-03T05:39:00,pre_open,False
2024-11-03T10:40:00Z,ESZ4,4565.86,75,4565.98,4567.88,4565.86,4565.89,47,up,2024-11-03T05:40:00,pre_open,False
2024-11-03T10:40:00Z,NQZ4,19844.0,177,19845.34,19847.26,19842.66,19844.01,297,flat,2024-11-03T05:40:00,pre_open,False
2024-11-03T10:40:00Z,RTYH5,2198.87,815,2198.57,2200.86,2196.63,2198.53,126,up,2024-11-03T05:40:00,pre_open,False
2024-11-03T10:40:00Z,YMH5,2202.51,1597,2202.77,2204.36,2202.21,2201.76,263,flat,2024-11-03T05:40:00,pre_open,False
2024-11-03T10:40:00Z,MES,2198.15,410,2196.88,2198.98,2194.92,2197.2,333,down,2024-11-03T05:40:00,pre_open,False
2024-11-03T10:41:00Z,ESZ4,4561.35,1164,4560.43,4561.97,4559.3,4560.42,482,up,2024-11-03T05:41:00,pre_open,False
2024-11-03T10:41:00Z,NQZ4,19835.89,1972,19834.67,19836.1,19833.92,19835.35,366,up,2024-11-03T05:41:00,pre_open,False
2024-11-03T10:41:00Z,RTYH5,2200.65,996,2201.47,2202.98,2199.69,2201.51,488,up,2024-11-03T05:41:00,pre_open,False
2024-11-03T10:41:00Z,YMH5,2199.59,1884,2199.01,2200.35,2197.32,2199.39,185,down,2024-11-03T05:41:00,pre_open,False
2024-11-03T10:41:00Z,MES,2202.33,1662,2202.03,2203.93,2200.63,2203.22,119,flat,2024-11-03T05:41:00,pre_open,False
2024-11-03T10:42:00Z,ESZ4,4566.25,1570,4565.34,4567.32,4565.15,4566.2,338,up,2024-11-03T05:42:00,pre_open,False
2024-11-03T10:42:00Z,NQZ4,19838.17,613,19839.0,19839.39,19837.85,19837.74,407,down,2024-11-03T05:42:00,pre_open,False
2024-11-03T10:42:00Z,RTYH5,2197.16,1308,2197.28,2197.31,2197.04,2196.34,392,up,2024-11-03T05:42:00,pre_open,False
2024-11-03T10:42:00Z,YMH5,2198.97,1011,2198.39,2200.8,2197.4,2198.35,199,down,2024-11-03T05:42:00,pre_open,False
2024-11-03T10:42:00Z,MES,2203.29,481,2204.63,2205.52,2202.46,2204.27,355,up,2024-11-03T05:42:00,pre_open,False
2024-11-03T10:43:00Z,ESZ4,4565.04,1795,4566.38,4568.31,4563.42,4564.05,478,flat,2024-11-03T05:43:00,pre_open,False
2024-11-03T10:43:00Z,NQZ4,19842.86,880,19842.02,19843.13,19840.91,19843.41,258,up,2024-11-03T05:43:00,pre_open,False
2024-11-03T10:43:00Z,RTYH5,2200.99,1398,2202.42,2202.53,2200.02,2201.52,149,up,2024-11-03T05:43:00,pre_open,False
2024-11-03T10:43:00Z,YMH5,2202.54,712,2203.6,2204.11,2200.69,2202.83,130,down,2024-11-03T05:43:00,pre_open,False
2024-11-03T10:43:00Z,MES,2201.49,204,2202.07,2202.15,2200.18,2201.39,240,down,2024-11-03T05:43:00,pre_open,False
2024-11-03T10:44:00Z,ESZ4,4561.23,960,4561.18,4562.4,4560.43,4561.67,341,flat,2024-11-03T05:44:00,pre_open,False
2024-11-03T10:44:00Z,NQZ4,19836.88,1282,19838.23,19838.36,19835.02,19836.01,135,flat,2024-11-03T05:44:00,pre_open,False
2024-11-03T10:44:00Z,RTYH5,2195.67,90,2194.71,2197.09,2192.92,2196.26,89,flat,2024-11-03T05:44:00,pre_open,False
2024-11-03T10:44:00Z,YMH5,2194.29,1871,2194.47,2195.88,2194.08,2194.31,425,up,2024-11-03T05:44:00,pre_open,False
2024-11-03T10:44:00Z,MES,2202.43,1835,2202.83,2203.02,2201.71,2203.07,76,flat,2024-11-03T05:44:00,pre_open,False
2024-11-03T10:45:00Z,ESZ4,4560.05,270,4560.66,4561.3,4558.73,4560.8,320,down,2024-11-03T05:45:00,pre_open,False
2024-11-03T10:45:00Z,NQZ4,19840.52,690,19840.42,19840.65,19840.19,19839.68,56,flat,2024-11-03T05:45:00,pre_open,False
2024-11-03T10:45:00Z,RTYH5,2194.66,693,2195.96,2196.22,2193.05,2194.6,195,up,2024-11-03T05:45:00,pre_open,False
2024-11-03T10:45:00Z,YMH5,2200.49,937,2201.45,2202.02,2198.63,2200.76,40,down,2024-11-03T05:45:00,pre_open,False
2024-11-03T10:45:00Z,MES,2199.05,1354,2197.78,2200.68,2196.54,2199.18,25,flat,2024-11-03T05:45:00,pre_open,False
2024-11-03T10:46:00Z,ESZ4,4560.89,516,4559.65,4561.52,4559.25,4561.36,201,down,2024-11-03T05:46:00,pre_open,False
2024-11-03T10:46:00Z,NQZ4,19841.7,236,19840.21,19843.53,19839.34,19841.13,63,up,2024-11-03T05:46:00,pre_open,False
2024-11-03T10:46:00Z,RTYH5,2199.08,1101,2197.85,2199.56,2196.63,2199.5,401,flat,2024-11-03T05:46:00,pre_open,False
2024-11-03T10:46:00Z,YMH5,2194.03,79,2194.49,2194.94,2193.19,2194.15,176,up,2024-11-03T05:46:00,pre_open,False
2024-11-03T10:46:00Z,MES,2198.49,578,2197.27,2199.05,2196.03,2198.81,186,flat,2024-11-03T05:46:00,pre_open,False
2024-11-03T10:47:00Z,ESZ4,4558.88,1259,4559.75,4560.97,4557.22,4559.78,89,flat,2024-11-03T05:47:00,pre_open,False
2024-11-03T10:47:00Z,NQZ4,19837.31,643,19837.0,19837.86,19835.96,19837.03,238,down,2024-11-03T05:47:00,pre_open,False
2024-11-03T10:47:00Z,RTYH5,2194.23,310,2195.21,2196.82,2194.04,2195.21,255,down,2024-11-03T05:47:00,pre_open,False
2024-11-03T10:47:00Z,YMH5,2194.6,1603,2195.78,2196.47,2193.14,2194.63,396,down,2024-11-03T05:47:00,pre_open,False
2024-11-03T10:47:00Z,MES,2194.43,1529,2195.28,2197.27,2194.02,2193.93,261,flat,2024-11-03T05:47:00,pre_open,False
2024-11-03T10:48:00Z,ESZ4,4565.78,1171,4567.11,4568.91,4564.27,4566.22,202,down,2024-11-03T05:48:00,pre_open,False
2024-11-03T10:48:00Z,NQZ4,19842.03,606,19841.37,19842.11,19840.08,19842.3,217,down,2024-11-03T05:48:00,pre_open,False
2024-11-03T10:48:00Z,RTYH5,2195.53,1583,2196.6,2197.78,2195.17,2196.41,193,flat,2024-11-03T05:48:00,pre_open,False
2024-11-03T10:48:00Z,YMH5,2194.16,1668,2192.79,2195.55,2191.05,2193.23,222,down,2024-11-03T05:48:00,pre_open,False
2024-11-03T10:48:00Z,MES,2193.76,1756,2194.17,2195.9,2192.13,2193.18,414,down,2024-11-03T05:48:00,pre_open,False
2024-11-03T10:49:00Z,ESZ4,4559.23,1492,4559.54,4560.13,4559.12,4559.54,228,down,2024-11-03T05:49:00,pre_open,False
2024-11-03T10:49:00Z,NQZ4,19836.9,1909,19836.52,19838.6,19835.34,19837.65,163,down,2024-11-03T05:49:00,pre_open,False
2024-11-03T10:49:00Z,RTYH5,2196.64,1433,2197.95,2199.91,2195.44,2197.32,290,up,2024-11-03T05:49:00,pre_open,False
2024-11-03T10:49:00Z,YMH5,2194.49,1418,2194.3,2196.39,2194.05,2194.53,44,up,2024-11-03T05:49:00,pre_open,False
2024-11-03T10:49:00Z,MES,2198.48,426,2197.44,2198.9,2196.42,2197.91,279,flat,2024-11-03T05:49:00,pre_open,False
2024-11-03T10:50:00Z,ESZ4,4566.11,1941,4566.34,4567.97,4564.71,4565.81,457,flat,2024-11-03T05:50:00,pre_open,False
2024-11-03T10:50:00Z,NQZ4,19839.14,607,19837.86,19841.1,19837.37,19838.24,320,down,2024-11-03T05:50:00,pre_open,False
2024-11-03T10:50:00Z,RTYH5,2194.61,1781,2194.38,2196.14,2193.68,2193.82,245,up,2024-11-03T05:50:00,pre_open,False
2024-11-03T10:50:00Z,YMH5,2203.36,1423,2204.85,2206.61,2201.97,2203.18,169,up,2024-11-03T05:50:00,pre_open,False
2024-11-03T10:50:00Z,MES,2196.94,157,2197.55,2198.32,2196.86,2197.49,327,up,2024-11-03T05:50:00,pre_open,False
2024-11-03T10:51:00Z,ESZ4,4563.91,528,4564.56,4564.94,4562.69,4564.65,354,up,2024-11-03T05:51:00,pre_open,False
2024-11-03T10:51:00Z,NQZ4,19838.21,1673,19838.83,19839.23,19836.61,19837.4,49,flat,2024-11-03T05:51:00,pre_open,False
2024-11-03T10:51:00Z,RTYH5,2200.21,1817,2201.64,2203.5,2199.72,2200.05,89,up,2024-11-03T05:51:00,pre_open,False
2024-11-03T10:51:00Z,YMH5,2203.06,1468,2203.25,2204.82,2202.0,2202.95,100,up,2024-11-03T05:51:00,pre_open,False
2024-11-03T10:51:00Z,MES,2196.67,759,2196.17,2197.36,2195.32,2196.01,64,down,2024-11-03T05:51:00,pre_open,False
2024-11-03T10:52:00Z,ESZ4,4563.08,453,4563.03,4564.5,4562.89,4562.54,272,down,2024-11-03T05:52:00,pre_open,False
2024-11-03T10:52:00Z,NQZ4,19837.3,823,19836.41,19839.02,19836.32,19836.85,376,up,2024-11-03T05:52:00,pre_open,False
2024-11-03T10:52:00Z,RTYH5,2197.0,622,2195.78,2198.07,2195.29,2197.56,422,up,2024-11-03T05:52:00,pre_open,False
2024-11-03T10:52:00Z,YMH5,2200.75,228,2201.41,2202.38,2199.29,2200.38,148,up,2024-11-03T05:52:00,pre_open,False
2024-11-03T10:52:00Z,MES,2195.81,1843,2195.86,2197.06,2194.18,2195.28,242,up,2024-11-03T05:52:00,pre_open,False
2024-11-03T10:53:00Z,ESZ4,4558.2,600,4557.99,4559.41,4556.95,4557.78,218,flat,2024-11-03T05:53:00,pre_open,False
2024-11-03T10:53:00Z,NQZ4,19835.98,1921,19835.48,19837.34,19834.54,19836.94,331,up,2024-11-03T05:53:00,pre_open,False
2024-11-03T10:53:00Z,RTYH5,2199.46,1901,2198.95,2199.55,2198.8,2199.72,477,up,2024-11-03T05:53:00,pre_open,False
2024-11-03T10:53:00Z,YMH5,2198.05,963,2198.94,2200.64,2197.83,2197.44,201,up,2024-11-03T05:53:00,pre_open,False
2024-11-03T10:53:00Z,MES,2195.75,772,2196.06,2196.22,2195.03,2195.74,181,up,2024-11-03T05:53:00,pre_open,False
2024-11-03T10:54:00Z,ESZ4,4564.51,391,4565.4,4567.16,4563.55,4564.11,148,flat,2024-11-03T05:54:00,pre_open,False
2024-11-03T10:54:00Z,NQZ4,19839.58,1280,19840.46,19841.44,19838.02,19839.39,212,up,2024-11-03T05:54:00,pre_open,False
2024-11-03T10:54:00Z,RTYH5,2202.22,1269,2201.49,2202.63,2200.01,2203.19,364,down,2024-11-03T05:54:00,pre_open,False
2024-11-03T10:54:00Z,YMH5,2197.8,1923,2198.91,2200.43,2196.17,2197.68,221,down,2024-11-03T05:54:00,pre_open,False
2024-11-03T10:54:00Z,MES,2202.92,1300,2202.41,2203.57,2201.15,2203.57,85,up,2024-11-03T05:54:00,pre_open,False
2024-11-03T10:55:00Z,ESZ4,4562.67,1566,4561.67,4562.77,4561.19,4563.22,307,up,2024-11-03T05:55:00,pre_open,False
2024-11-03T10:55:00Z,NQZ4,19838.32,67,19838.8,19838.99,19838.18,19838.69,375,flat,2024-11-03T05:55:00,pre_open,False
2024-11-03T10:55:00Z,RTYH5,2197.46,729,2198.29,2199.43,2195.68,2197.72,197,up,2024-11-03T05:55:00,pre_open,False
