date,tx_id,amount_usd,status,is_chargeback
2026-02-18,MXT-B-CB-0075,211.91,CHARGEBACK,1
2026-02-05,MXT-B-CB-0076,44.66,CHARGEBACK,1
2026-02-12,MXT-B-CB-0077,29.71,CHARGEBACK,1
2026-02-20,MXT-B-CB-0078,496.7,CHARGEBACK,1
2026-02-15,MXT-B-CB-0079,396.79,CHARGEBACK,1
2026-02-06,MXT-B-CB-0080,380.5,CHARGEBACK,1
2026-02-20,MXT-B-CB-0081,146.59,CHARGEBACK,1
2026-02-08,MXT-B-CB-0082,436.44,CHARGEBACK,1
2026-02-27,MXT-B-CB-0083,41.88,CHARGEBACK,1
2026-02-20,MXT-B-CB-0084,439.1,CHARGEBACK,1
2026-02-27,MXT-B-CB-0085,173.0,CHARGEBACK,1
2026-02-03,MXT-B-CB-0086,67.42,CHARGEBACK,1
2026-02-08,MXT-B-CB-0087,119.45,CHARGEBACK,1
2026-02-13,MXT-B-CB-0088,206.34,CHARGEBACK,1
2026-02-26,MXT-B-CB-0089,227.58,CHARGEBACK,1
2026-02-14,MXT-B-CB-0090,137.84,CHARGEBACK,1
2026-02-17,MXT-B-CB-0091,77.3,CHARGEBACK,1
2026-02-26,MXT-B-CB-0092,112.67,CHARGEBACK,1
2026-02-02,MXT-B-CB-0093,325.15,CHARGEBACK,1
2026-02-08,MXT-B-CB-0094,437.57,CHARGEBACK,1
2026-02-18,MXT-B-CB-0095,462.33,CHARGEBACK,1
2026-02-10,MXT-B-CB-0096,99.66,CHARGEBACK,1
2026-02-15,MXT-B-CB-0097,292.73,CHARGEBACK,1
2026-02-03,MXT-B-CB-0098,293.17,CHARGEBACK,1
2026-02-13,MXT-B-CB-0099,40.32,CHARGEBACK,1
2026-02-10,MXT-B-CB-0100,341.24,CHARGEBACK,1
2026-02-01,MXT-B-CB-0101,369.5,CHARGEBACK,1
2026-02-18,MXT-B-CB-0102,264.48,CHARGEBACK,1
2026-01-31,MXT-B-CB-0103,143.46,CHARGEBACK,1
2026-02-04,MXT-B-CB-0104,65.75,CHARGEBACK,1
2026-02-26,MXT-B-CB-0105,132.45,CHARGEBACK,1
2026-02-14,MXT-B-CB-0106,385.25,CHARGEBACK,1
2026-02-08,MXT-B-CB-0107,413.09,CHARGEBACK,1
2026-02-03,MXT-B-CB-0108,94.24,CHARGEBACK,1
2026-02-20,MXT-B-CB-0109,431.27,CHARGEBACK,1
2026-02-21,MXT-B-CB-0110,67.83,CHARGEBACK,1
2026-02-17,MXT-B-CB-0111,193.39,CHARGEBACK,1
2026-02-08,MXT-B-CB-0112,83.77,CHARGEBACK,1
2026-02-12,MXT-B-CB-0113,390.13,CHARGEBACK,1
2026-02-01,MXT-B-CB-0114,64.41,CHARGEBACK,1
2026-01-31,MXT-B-CB-0115,458.54,CHARGEBACK,1
2026-02-16,MXT-B-CB-0116,228.37,CHARGEBACK,1
2026-02-24,MXT-B-CB-0117,482.96,CHARGEBACK,1
2026-02-25,MXT-B-CB-0118,489.55,CHARGEBACK,1
2026-02-27,MXT-B-CB-0119,298.0,CHARGEBACK,1
2026-02-07,MXT-B-CB-0120,445.62,CHARGEBACK,1
2026-02-27,MXT-B-CB-0121,241.95,CHARGEBACK,1
2026-02-20,MXT-B-CB-0122,112.57,CHARGEBACK,1
2026-02-18,MXT-B-CB-0123,484.23,CHARGEBACK,1
2026-02-28,MXT-B-CB-0124,268.69,CHARGEBACK,1
2026-02-03,MXT-B-CB-0125,155.66,CHARGEBACK,1
2026-02-18,MXT-B-CB-0126,205.04,CHARGEBACK,1
2026-01-31,MXT-B-CB-0127,439.05,CHARGEBACK,1
2026-02-13,MXT-B-CB-0128,369.95,CHARGEBACK,1
2026-02-22,MXT-B-CB-0129,199.19,CHARGEBACK,1
2026-02-11,MXT-B-CB-0130,148.37,CHARGEBACK,1
2026-02-03,MXT-B-CB-0131,443.27,CHARGEBACK,1
2026-02-19,MXT-B-CB-0132,381.83,CHARGEBACK,1
2026-02-27,MXT-B-CB-0133,475.13,CHARGEBACK,1
2026-02-08,MXT-B-CB-0134,267.48,CHARGEBACK,1
2026-02-09,MXT-B-CB-0135,256.92,CHARGEBACK,1
2026-01-30,MXT-B-CB-0136,447.75,CHARGEBACK,1
2026-02-10,MXT-B-CB-0137,134.16,CHARGEBACK,1
2026-02-23,MXT-B-CB-0138,132.59,CHARGEBACK,1
2026-02-01,MXT-B-CB-0139,482.92,CHARGEBACK,1
2026-02-01,MXT-B-CB-0140,188.29,CHARGEBACK,1
2026-02-06,MXT-B-CB-0141,99.18,CHARGEBACK,1
2026-02-16,MXT-B-CB-0142,386.73,CHARGEBACK,1
2026-02-22,MXT-B-CB-0143,97.15,CHARGEBACK,1
2026-02-13,MXT-B-CB-0144,40.56,CHARGEBACK,1
2026-02-18,MXT-B-CB-0145,224.56,CHARGEBACK,1
2026-01-30,MXT-B-CB-0146,149.43,CHARGEBACK,1
2026-02-21,MXT-B-CB-0147,363.92,CHARGEBACK,1
2026-02-06,MXT-B-CB-0148,256.68,CHARGEBACK,1
2026-02-01,MXT-B-CB-0149,219.61,CHARGEBACK,1
2026-02-27,MXT-B-CB-0150,92.14,CHARGEBACK,1
2026-02-18,MXT-B-CB-0151,226.95,CHARGEBACK,1
2026-02-05,MXT-B-CB-0152,48.24,CHARGEBACK,1
2026-02-24,MXT-B-CB-0153,490.66,CHARGEBACK,1
2026-02-13,MXT-B-CB-0154,344.8,CHARGEBACK,1
2026-02-14,MXT-B-CB-0155,46.77,CHARGEBACK,1
2026-02-22,MXT-B-CB-0156,126.37,CHARGEBACK,1
2026-02-14,MXT-B-CB-0157,175.83,CHARGEBACK,1
2026-02-19,MXT-B-CB-0158,487.77,CHARGEBACK,1
2026-02-06,MXT-B-CB-0159,465.63,CHARGEBACK,1
2026-02-16,MXT-B-CB-0160,234.43,CHARGEBACK,1
2026-02-21,MXT-B-CB-0161,430.75,CHARGEBACK,1
2026-02-02,MXT-B-CB-0162,182.43,CHARGEBACK,1
2026-02-03,MXT-B-CB-0163,310.95,CHARGEBACK,1
2026-02-20,MXT-B-CB-0164,220.03,CHARGEBACK,1
2026-02-09,MXT-B-CB-0165,104.5,CHARGEBACK,1
2026-02-05,MXT-B-CB-0166,428.3,CHARGEBACK,1
2026-02-01,MXT-B-CB-0167,207.72,CHARGEBACK,1
2026-02-25,MXT-B-CB-0168,371.83,CHARGEBACK,1
2026-02-24,MXT-B-CB-0169,179.59,CHARGEBACK,1
2026-02-20,MXT-B-CB-0170,474.32,CHARGEBACK,1
2026-01-31,MXT-B-CB-0171,324.98,CHARGEBACK,1
2026-02-22,MXT-B-CB-0172,129.94,CHARGEBACK,1
2026-01-31,MXT-B-CB-0173,462.32,CHARGEBACK,1
2026-02-21,MXT-B-CB-0174,315.36,CHARGEBACK,1
2026-02-07,MXT-B-CB-0175,289.95,CHARGEBACK,1
2026-02-23,MXT-B-CB-0176,427.48,CHARGEBACK,1
2026-02-19,MXT-B-CB-0177,197.31,CHARGEBACK,1
2026-02-17,MXT-B-CB-0178,294.91,CHARGEBACK,1
2026-02-17,MXT-B-CB-0179,41.26,CHARGEBACK,1
2026-02-23,MXT-B-CB-0180,81.6,CHARGEBACK,1
2026-02-28,MXT-B-CB-0181,271.01,CHARGEBACK,1
2026-02-15,MXT-B-CB-0182,436.05,CHARGEBACK,1
2026-02-15,MXT-B-CB-0183,241.73,CHARGEBACK,1
2026-01-30,MXT-B-CB-0184,301.82,CHARGEBACK,1
