timestamp,robot_id,alarm_code,severity,root_cause_logged,resolved
2026-05-21T05:56:00Z,robot-arm-05,E-0211,low,conveyor_jam,yes
2026-05-10T22:57:00Z,robot-arm-03,E-0201,low,vision_timeout,yes
2026-05-15T12:24:00Z,robot-arm-03,E-0401,low,vision_timeout,pending
2026-05-02T23:48:00Z,robot-arm-01,E-0101,medium,lubrication_low,yes
2026-05-01T00:20:00Z,robot-arm-03,W-2002,low,sensor_drift,pending
2026-05-07T13:34:00Z,robot-arm-04,E-0211,low,gripper_joint_wear,pending
2026-05-14T15:50:00Z,robot-arm-04,E-0201,high,conveyor_jam,yes
2026-05-15T22:57:00Z,robot-arm-02,W-1001,low,lubrication_low,pending
2026-05-04T05:27:00Z,robot-arm-01,E-0201,medium,conveyor_jam,yes
2026-05-16T07:27:00Z,robot-arm-01,W-2002,low,none,yes
2026-05-05T21:28:00Z,robot-arm-02,E-0401,low,none,yes
2026-05-02T11:32:00Z,robot-arm-04,E-0211,medium,gripper_joint_wear,yes
2026-05-17T19:07:00Z,robot-arm-04,E-0102,medium,sensor_drift,pending
2026-05-04T07:59:00Z,robot-arm-01,E-0401,medium,power_fluctuation,yes
2026-05-06T04:58:00Z,robot-arm-05,E-0401,high,lubrication_low,yes
2026-05-02T14:41:00Z,robot-arm-04,E-0401,low,none,yes
2026-05-10T13:13:00Z,robot-arm-04,E-0101,high,vision_timeout,yes
2026-05-06T17:40:00Z,robot-arm-05,E-0102,low,conveyor_jam,yes
2026-05-15T03:12:00Z,robot-arm-01,E-0401,high,none,yes
2026-05-09T03:13:00Z,robot-arm-03,W-1001,high,gripper_joint_wear,yes
2026-05-18T10:21:00Z,robot-arm-03,E-0401,medium,vision_timeout,yes
2026-05-07T22:55:00Z,robot-arm-01,E-0101,medium,conveyor_jam,pending
2026-05-03T15:08:00Z,robot-arm-04,E-0201,medium,none,pending
2026-05-05T12:50:00Z,robot-arm-02,E-0102,low,vision_timeout,yes
2026-05-10T22:59:00Z,robot-arm-04,E-0201,medium,power_fluctuation,pending
2026-05-08T22:32:00Z,robot-arm-03,E-0101,medium,motor_overheat,yes
2026-05-01T01:20:00Z,robot-arm-01,E-0211,medium,conveyor_jam,pending
2026-05-01T21:41:00Z,robot-arm-03,E-0102,low,sensor_drift,yes
2026-05-10T12:51:00Z,robot-arm-01,W-1001,medium,lubrication_low,yes
2026-05-16T10:26:00Z,robot-arm-02,W-1001,medium,vision_timeout,yes
2026-05-10T05:28:00Z,robot-arm-02,E-0305,low,none,pending
2026-05-04T17:41:00Z,robot-arm-05,E-0201,medium,motor_overheat,yes
2026-05-02T13:05:00Z,robot-arm-05,E-0201,low,power_fluctuation,pending
2026-05-16T14:28:00Z,robot-arm-02,E-0401,low,vision_timeout,yes
2026-05-17T20:50:00Z,robot-arm-01,W-1001,low,lubrication_low,yes
2026-05-06T20:16:00Z,robot-arm-04,W-1001,medium,gripper_joint_wear,yes
2026-05-16T17:25:00Z,robot-arm-02,W-1001,medium,power_fluctuation,yes
2026-05-10T05:37:00Z,robot-arm-01,E-0305,low,power_fluctuation,yes
2026-05-09T23:11:00Z,robot-arm-03,W-2002,medium,lubrication_low,yes
2026-05-18T09:04:00Z,robot-arm-01,E-0211,low,power_fluctuation,yes
2026-05-07T22:20:00Z,robot-arm-04,E-0211,low,vision_timeout,yes
2026-05-19T10:53:00Z,robot-arm-04,W-1001,high,vision_timeout,pending
2026-05-16T10:00:00Z,robot-arm-04,E-0211,low,lubrication_low,yes
2026-05-06T23:18:00Z,robot-arm-03,E-0201,high,sensor_drift,yes
2026-05-06T16:31:00Z,robot-arm-03,E-0305,low,conveyor_jam,yes
2026-05-01T12:59:00Z,robot-arm-01,E-0101,high,gripper_joint_wear,yes
2026-05-11T18:35:00Z,robot-arm-02,E-0211,low,power_fluctuation,yes
2026-05-04T16:06:00Z,robot-arm-05,E-0211,low,lubrication_low,yes
2026-05-10T16:47:00Z,robot-arm-02,W-2002,low,motor_overheat,yes
2026-05-02T22:24:00Z,robot-arm-04,E-0201,medium,conveyor_jam,pending
2026-05-10T06:59:00Z,robot-arm-01,E-0305,medium,gripper_joint_wear,yes
2026-05-20T00:40:00Z,robot-arm-05,E-0101,low,lubrication_low,yes
2026-05-02T09:36:00Z,robot-arm-03,E-0305,medium,power_fluctuation,yes
2026-05-03T23:19:00Z,robot-arm-03,E-0102,low,lubrication_low,yes
2026-05-07T22:32:00Z,robot-arm-01,W-1001,medium,vision_timeout,yes
2026-05-06T04:15:00Z,robot-arm-03,E-0102,high,none,yes
2026-05-02T10:48:00Z,robot-arm-05,E-0101,high,none,yes
2026-05-15T19:25:00Z,robot-arm-03,E-0401,medium,motor_overheat,pending
2026-05-08T03:57:00Z,robot-arm-02,E-0101,medium,conveyor_jam,yes
2026-05-09T22:49:00Z,robot-arm-05,E-0211,medium,conveyor_jam,yes
2026-05-13T18:11:00Z,robot-arm-01,E-0211,low,conveyor_jam,yes
2026-05-02T21:32:00Z,robot-arm-05,E-0102,low,power_fluctuation,yes
2026-05-02T19:33:00Z,robot-arm-05,E-0211,high,lubrication_low,yes
2026-05-08T17:05:00Z,robot-arm-04,E-0401,high,motor_overheat,yes
2026-05-06T13:33:00Z,robot-arm-04,W-2002,medium,none,yes
2026-05-17T10:03:00Z,robot-arm-05,E-0305,low,none,yes
2026-05-03T19:55:00Z,robot-arm-04,E-0101,low,vision_timeout,yes
2026-05-17T01:43:00Z,robot-arm-01,E-0401,high,vision_timeout,pending
2026-05-07T18:28:00Z,robot-arm-02,E-0305,low,vision_timeout,pending
2026-05-06T05:34:00Z,robot-arm-02,E-0201,low,sensor_drift,pending
2026-05-13T05:02:00Z,robot-arm-05,E-0102,low,gripper_joint_wear,yes
2026-05-19T11:35:00Z,robot-arm-02,W-1001,high,lubrication_low,yes
2026-05-13T18:20:00Z,robot-arm-04,E-0401,medium,none,yes
2026-05-14T14:54:00Z,robot-arm-01,E-0101,low,lubrication_low,yes
2026-05-06T17:52:00Z,robot-arm-01,W-2002,medium,conveyor_jam,pending
2026-05-03T21:56:00Z,robot-arm-04,E-0101,medium,none,yes
2026-05-02T09:04:00Z,robot-arm-01,W-1001,medium,lubrication_low,yes
2026-05-16T05:48:00Z,robot-arm-03,E-0401,low,conveyor_jam,yes
2026-05-03T12:09:00Z,robot-arm-03,E-0211,low,lubrication_low,yes
2026-05-10T03:03:00Z,robot-arm-05,E-0201,medium,gripper_joint_wear,yes
2026-05-02T11:59:00Z,robot-arm-01,E-0211,medium,lubrication_low,yes
2026-05-04T23:55:00Z,robot-arm-03,E-0102,high,lubrication_low,yes
2026-05-05T22:34:00Z,robot-arm-02,W-1001,medium,power_fluctuation,yes
2026-05-01T20:01:00Z,robot-arm-04,W-2002,low,power_fluctuation,yes
2026-05-06T16:43:00Z,robot-arm-02,E-0201,high,power_fluctuation,pending
2026-05-15T13:07:00Z,robot-arm-04,W-1001,low,vision_timeout,yes
2026-05-06T14:46:00Z,robot-arm-04,W-2002,high,lubrication_low,yes
2026-05-04T12:15:00Z,robot-arm-04,E-0102,medium,motor_overheat,pending
2026-05-02T00:51:00Z,robot-arm-01,W-2002,low,none,yes
2026-05-18T11:08:00Z,robot-arm-05,W-2002,medium,vision_timeout,yes
2026-05-20T01:23:00Z,robot-arm-01,E-0101,high,lubrication_low,yes
2026-05-02T21:16:00Z,robot-arm-05,W-1001,medium,motor_overheat,pending
2026-05-17T08:27:00Z,robot-arm-02,W-1001,low,conveyor_jam,yes
2026-05-05T14:08:00Z,robot-arm-05,E-0201,medium,conveyor_jam,pending
2026-05-11T17:22:00Z,robot-arm-01,E-0101,low,conveyor_jam,pending
2026-05-13T20:45:00Z,robot-arm-04,E-0101,high,vision_timeout,yes
2026-05-21T10:10:00Z,robot-arm-05,E-0102,high,conveyor_jam,pending
2026-05-20T23:11:00Z,robot-arm-01,W-2002,low,motor_overheat,pending
2026-05-19T09:18:00Z,robot-arm-04,E-0401,medium,conveyor_jam,yes
2026-05-19T14:37:00Z,robot-arm-03,W-2002,high,motor_overheat,pending
2026-05-09T04:39:00Z,robot-arm-05,W-2002,high,motor_overheat,pending
2026-05-03T13:55:00Z,robot-arm-05,E-0102,high,sensor_drift,yes
2026-05-06T07:20:00Z,robot-arm-02,W-2002,medium,conveyor_jam,yes
2026-05-17T22:52:00Z,robot-arm-01,W-1001,high,gripper_joint_wear,yes
2026-05-17T19:13:00Z,robot-arm-01,E-0401,low,conveyor_jam,yes
2026-05-16T08:29:00Z,robot-arm-01,E-0401,medium,none,pending
2026-05-04T03:14:00Z,robot-arm-01,E-0211,medium,vision_timeout,pending
2026-05-04T21:10:00Z,robot-arm-05,E-0211,medium,conveyor_jam,yes
2026-05-12T19:22:00Z,robot-arm-05,E-0102,low,gripper_joint_wear,yes
2026-05-04T02:15:00Z,robot-arm-01,E-0211,high,gripper_joint_wear,pending
2026-05-13T02:48:00Z,robot-arm-04,E-0102,medium,conveyor_jam,yes
2026-05-11T14:50:00Z,robot-arm-04,W-1001,low,motor_overheat,pending
2026-05-01T13:46:00Z,robot-arm-05,E-0305,low,power_fluctuation,yes
2026-05-08T19:21:00Z,robot-arm-03,E-0211,medium,sensor_drift,yes
2026-05-20T13:26:00Z,robot-arm-03,E-0401,low,lubrication_low,yes
2026-05-01T06:18:00Z,robot-arm-02,W-1001,low,lubrication_low,yes
2026-05-17T07:22:00Z,robot-arm-02,W-2002,high,gripper_joint_wear,yes
2026-05-04T23:09:00Z,robot-arm-05,W-2002,high,sensor_drift,pending
2026-05-20T11:21:00Z,robot-arm-02,E-0305,low,motor_overheat,yes
2026-05-05T17:28:00Z,robot-arm-04,E-0211,medium,power_fluctuation,yes
2026-05-16T16:09:00Z,robot-arm-03,E-0211,low,motor_overheat,yes
2026-05-06T02:15:00Z,robot-arm-03,W-1001,high,conveyor_jam,yes
2026-05-03T03:03:00Z,robot-arm-01,W-1001,low,conveyor_jam,yes
2026-05-01T22:58:00Z,robot-arm-02,E-0401,low,conveyor_jam,pending
2026-05-06T02:25:00Z,robot-arm-03,W-2002,low,vision_timeout,yes
2026-05-06T19:53:00Z,robot-arm-05,E-0401,low,sensor_drift,pending
2026-05-22T05:04:00Z,robot-arm-03,E-0201,low,conveyor_jam,pending
2026-05-12T00:16:00Z,robot-arm-05,E-0201,high,lubrication_low,yes
2026-05-05T12:49:00Z,robot-arm-05,W-2002,high,vision_timeout,pending
2026-05-22T13:10:00Z,robot-arm-02,E-0102,medium,power_fluctuation,yes
2026-05-02T09:34:00Z,robot-arm-01,E-0211,low,gripper_joint_wear,yes
2026-05-17T02:54:00Z,robot-arm-02,E-0401,low,lubrication_low,yes
2026-05-22T14:31:00Z,robot-arm-03,E-0101,medium,sensor_drift,yes
2026-05-20T16:50:00Z,robot-arm-04,E-0305,medium,power_fluctuation,yes
2026-05-12T15:19:00Z,robot-arm-05,E-0401,high,sensor_drift,yes
2026-05-11T00:14:00Z,robot-arm-01,E-0305,medium,lubrication_low,pending
2026-05-06T07:10:00Z,robot-arm-03,E-0401,high,conveyor_jam,yes
2026-05-19T07:28:00Z,robot-arm-04,E-0201,low,lubrication_low,yes
2026-05-12T18:15:00Z,robot-arm-05,E-0401,medium,none,yes
2026-05-18T02:07:00Z,robot-arm-01,W-2002,low,gripper_joint_wear,yes
2026-05-18T23:24:00Z,robot-arm-01,E-0211,high,vision_timeout,pending
2026-05-21T20:06:00Z,robot-arm-02,W-2002,medium,motor_overheat,yes
2026-05-11T05:07:00Z,robot-arm-03,W-1001,high,power_fluctuation,yes
2026-05-16T20:17:00Z,robot-arm-05,W-1001,low,vision_timeout,yes
2026-05-01T05:32:00Z,robot-arm-02,E-0101,low,gripper_joint_wear,pending
2026-05-07T00:33:00Z,robot-arm-02,E-0102,high,conveyor_jam,pending
2026-05-18T20:23:00Z,robot-arm-03,W-2002,low,power_fluctuation,yes
2026-05-13T01:56:00Z,robot-arm-04,W-2002,low,vision_timeout,yes
2026-05-14T16:15:00Z,robot-arm-05,E-0101,low,motor_overheat,yes
2026-05-14T13:55:00Z,robot-arm-01,E-0101,low,none,yes
2026-05-01T02:51:00Z,robot-arm-05,E-0401,medium,lubrication_low,yes
2026-05-19T07:54:00Z,robot-arm-05,W-2002,low,sensor_drift,yes
2026-05-12T18:25:00Z,robot-arm-04,E-0211,medium,lubrication_low,yes
2026-05-12T20:17:00Z,robot-arm-02,E-0401,low,lubrication_low,yes
2026-05-03T17:02:00Z,robot-arm-04,E-0305,medium,conveyor_jam,yes
2026-05-13T23:30:00Z,robot-arm-04,E-0211,high,conveyor_jam,yes
2026-05-08T09:09:00Z,robot-arm-01,E-0401,low,sensor_drift,yes
2026-05-12T11:50:00Z,robot-arm-05,E-0211,low,motor_overheat,yes
2026-05-16T16:46:00Z,robot-arm-02,E-0102,low,gripper_joint_wear,pending
2026-05-18T11:04:00Z,robot-arm-05,W-1001,medium,gripper_joint_wear,yes
2026-05-06T01:34:00Z,robot-arm-03,W-1001,low,power_fluctuation,yes
2026-05-19T08:24:00Z,robot-arm-05,E-0102,medium,motor_overheat,yes
2026-05-22T17:18:00Z,robot-arm-04,E-0305,medium,lubrication_low,yes
2026-05-01T00:15:00Z,robot-arm-04,E-0201,medium,conveyor_jam,yes
2026-05-16T22:49:00Z,robot-arm-04,E-0401,medium,power_fluctuation,yes
2026-05-07T06:09:00Z,robot-arm-02,E-0201,low,motor_overheat,pending
2026-05-10T10:44:00Z,robot-arm-05,E-0305,medium,conveyor_jam,yes
2026-05-18T05:03:00Z,robot-arm-05,E-0101,low,power_fluctuation,yes
2026-05-01T06:12:00Z,robot-arm-04,E-0305,high,power_fluctuation,yes
2026-05-12T12:16:00Z,robot-arm-02,W-1001,low,lubrication_low,yes
2026-05-16T21:18:00Z,robot-arm-01,E-0201,low,conveyor_jam,pending
2026-05-05T17:17:00Z,robot-arm-01,E-0401,low,power_fluctuation,yes
2026-05-01T02:06:00Z,robot-arm-03,E-0305,medium,lubrication_low,pending
2026-05-10T08:19:00Z,robot-arm-05,E-0102,low,gripper_joint_wear,pending
2026-05-07T16:33:00Z,robot-arm-04,W-1001,medium,power_fluctuation,yes
2026-05-17T10:08:00Z,robot-arm-03,E-0211,low,conveyor_jam,yes
2026-05-01T05:14:00Z,robot-arm-05,E-0201,low,motor_overheat,pending
2026-05-02T03:56:00Z,robot-arm-05,E-0201,low,vision_timeout,pending
2026-05-12T10:00:00Z,robot-arm-01,W-1001,low,lubrication_low,yes
2026-05-04T20:35:00Z,robot-arm-05,W-2002,high,sensor_drift,yes
2026-05-17T00:08:00Z,robot-arm-01,E-0102,high,vision_timeout,yes
2026-05-18T08:50:00Z,robot-arm-04,E-0211,low,sensor_drift,yes
2026-05-20T20:46:00Z,robot-arm-01,E-0102,low,sensor_drift,yes
2026-05-16T14:38:00Z,robot-arm-04,E-0101,low,conveyor_jam,yes
2026-05-02T11:54:00Z,robot-arm-03,W-2002,low,motor_overheat,yes
2026-05-22T14:12:00Z,robot-arm-01,E-0401,low,gripper_joint_wear,pending
2026-05-18T02:31:00Z,robot-arm-05,W-2002,low,lubrication_low,yes
2026-05-15T13:36:00Z,robot-arm-04,E-0305,low,gripper_joint_wear,pending
2026-05-08T18:35:00Z,robot-arm-02,E-0101,medium,vision_timeout,yes
2026-05-14T15:04:00Z,robot-arm-03,W-2002,high,conveyor_jam,yes
2026-05-19T00:57:00Z,robot-arm-01,E-0211,medium,power_fluctuation,yes
2026-05-08T01:53:00Z,robot-arm-05,W-1001,low,gripper_joint_wear,yes
2026-05-17T07:59:00Z,robot-arm-03,E-0102,low,motor_overheat,yes
2026-05-05T18:10:00Z,robot-arm-04,E-0211,low,lubrication_low,pending
2026-05-18T02:04:00Z,robot-arm-04,E-0101,medium,vision_timeout,yes
2026-05-07T15:14:00Z,robot-arm-04,E-0211,low,vision_timeout,yes
2026-05-19T01:52:00Z,robot-arm-05,W-1001,medium,gripper_joint_wear,yes
2026-05-06T20:22:00Z,robot-arm-01,E-0201,medium,conveyor_jam,yes
2026-05-15T23:10:00Z,robot-arm-02,E-0305,low,sensor_drift,yes
2026-05-21T04:34:00Z,robot-arm-04,E-0101,high,lubrication_low,yes
2026-05-03T01:13:00Z,robot-arm-04,E-0211,low,vision_timeout,yes
2026-05-05T15:55:00Z,robot-arm-02,E-0401,low,none,yes
2026-05-18T06:35:00Z,robot-arm-03,E-0401,medium,vision_timeout,yes
2026-05-12T17:24:00Z,robot-arm-01,E-0102,medium,none,pending
2026-05-05T01:49:00Z,robot-arm-04,E-0102,high,power_fluctuation,pending
2026-05-21T20:49:00Z,robot-arm-02,E-0101,low,vision_timeout,yes
2026-05-05T21:57:00Z,robot-arm-04,E-0201,high,lubrication_low,yes
2026-05-06T09:51:00Z,robot-arm-03,W-1001,low,conveyor_jam,pending
2026-05-02T08:54:00Z,robot-arm-04,E-0305,high,gripper_joint_wear,yes
2026-05-11T18:35:00Z,robot-arm-05,E-0201,high,vision_timeout,yes
2026-05-13T19:05:00Z,robot-arm-02,E-0102,low,power_fluctuation,yes
2026-05-03T21:16:00Z,robot-arm-01,E-0101,low,sensor_drift,pending
2026-05-14T20:03:00Z,robot-arm-05,W-2002,medium,vision_timeout,yes
2026-05-13T12:29:00Z,robot-arm-04,W-2002,medium,none,yes
2026-05-08T13:55:00Z,robot-arm-03,E-0201,high,gripper_joint_wear,yes
2026-05-03T20:31:00Z,robot-arm-05,E-0305,low,power_fluctuation,pending
2026-05-07T10:24:00Z,robot-arm-05,W-2002,medium,vision_timeout,yes
2026-05-14T17:06:00Z,robot-arm-04,E-0102,high,gripper_joint_wear,pending
2026-05-04T19:38:00Z,robot-arm-05,E-0102,medium,sensor_drift,yes
2026-05-21T06:45:00Z,robot-arm-04,W-1001,medium,power_fluctuation,yes
2026-05-09T19:22:00Z,robot-arm-01,E-0102,low,lubrication_low,pending
2026-05-12T23:49:00Z,robot-arm-05,E-0101,low,lubrication_low,yes
2026-05-02T16:08:00Z,robot-arm-04,W-1001,low,gripper_joint_wear,yes
2026-05-14T19:36:00Z,robot-arm-01,E-0201,low,lubrication_low,yes
2026-05-08T21:40:00Z,robot-arm-05,W-2002,medium,vision_timeout,yes
2026-05-03T10:08:00Z,robot-arm-03,E-0101,low,none,yes
2026-05-18T23:43:00Z,robot-arm-02,E-0201,low,motor_overheat,pending
2026-05-19T23:03:00Z,robot-arm-03,E-0101,low,gripper_joint_wear,pending
2026-05-12T11:23:00Z,robot-arm-02,W-2002,medium,vision_timeout,pending
2026-05-04T09:54:00Z,robot-arm-04,E-0211,medium,lubrication_low,yes
2026-05-16T07:53:00Z,robot-arm-02,E-0101,medium,vision_timeout,pending
2026-05-16T09:05:00Z,robot-arm-05,E-0102,low,gripper_joint_wear,yes
2026-05-06T01:11:00Z,robot-arm-05,W-2002,medium,sensor_drift,yes
2026-05-04T21:20:00Z,robot-arm-02,E-0201,medium,vision_timeout,yes
2026-05-18T13:46:00Z,robot-arm-01,W-2002,high,motor_overheat,yes
2026-05-10T11:22:00Z,robot-arm-02,E-0101,medium,power_fluctuation,yes
2026-05-15T03:37:00Z,robot-arm-05,W-1001,high,none,yes
2026-05-22T20:40:00Z,robot-arm-01,E-0101,medium,sensor_drift,yes
2026-05-19T00:55:00Z,robot-arm-01,E-0401,high,none,yes
2026-05-08T09:42:00Z,robot-arm-02,E-0102,high,none,yes
2026-05-20T09:53:00Z,robot-arm-03,W-2002,low,motor_overheat,pending
2026-05-07T02:09:00Z,robot-arm-05,E-0211,low,sensor_drift,pending
2026-05-06T07:47:00Z,robot-arm-02,E-0211,low,none,yes
2026-05-15T01:43:00Z,robot-arm-04,E-0401,low,gripper_joint_wear,pending
2026-05-12T03:23:00Z,robot-arm-03,E-0211,high,vision_timeout,yes
2026-05-02T21:38:00Z,robot-arm-02,E-0305,low,gripper_joint_wear,yes
2026-05-07T12:22:00Z,robot-arm-05,W-2002,low,lubrication_low,yes
2026-05-01T12:37:00Z,robot-arm-01,E-0211,low,lubrication_low,yes
2026-05-20T10:35:00Z,robot-arm-03,E-0201,high,gripper_joint_wear,yes
2026-05-12T02:09:00Z,robot-arm-02,E-0211,medium,conveyor_jam,pending
2026-05-05T11:49:00Z,robot-arm-05,E-0201,low,conveyor_jam,pending
2026-05-21T16:33:00Z,robot-arm-01,W-1001,medium,lubrication_low,yes
2026-05-04T14:10:00Z,robot-arm-01,E-0211,low,none,pending
2026-05-18T08:07:00Z,robot-arm-02,E-0211,low,motor_overheat,pending
2026-05-22T19:27:00Z,robot-arm-04,E-0101,high,gripper_joint_wear,yes
2026-05-18T08:22:00Z,robot-arm-01,E-0401,low,none,yes
2026-05-04T01:59:00Z,robot-arm-05,E-0101,medium,power_fluctuation,pending
2026-05-17T07:16:00Z,robot-arm-01,W-2002,low,motor_overheat,yes
2026-05-22T11:07:00Z,robot-arm-01,W-2002,medium,conveyor_jam,yes
2026-05-04T16:47:00Z,robot-arm-05,E-0211,medium,vision_timeout,yes
2026-05-12T23:12:00Z,robot-arm-04,E-0201,medium,sensor_drift,yes
2026-05-14T13:31:00Z,robot-arm-02,E-0101,low,sensor_drift,pending
2026-05-21T23:52:00Z,robot-arm-02,E-0201,low,lubrication_low,yes
2026-05-13T02:32:00Z,robot-arm-02,E-0102,low,sensor_drift,yes
2026-05-16T12:39:00Z,robot-arm-03,W-2002,high,lubrication_low,pending
2026-05-11T11:20:00Z,robot-arm-01,E-0305,medium,motor_overheat,yes
2026-05-07T20:46:00Z,robot-arm-05,W-2002,low,none,pending
2026-05-06T13:31:00Z,robot-arm-04,E-0201,high,none,yes
2026-05-14T15:44:00Z,robot-arm-05,E-0211,high,power_fluctuation,yes
2026-05-01T10:36:00Z,robot-arm-05,E-0201,medium,none,pending
2026-05-17T03:44:00Z,robot-arm-02,E-0101,medium,vision_timeout,yes
2026-05-06T04:02:00Z,robot-arm-02,W-1001,low,lubrication_low,yes
2026-05-08T20:24:00Z,robot-arm-05,E-0211,low,sensor_drift,yes
2026-05-16T02:35:00Z,robot-arm-04,E-0211,high,motor_overheat,pending
2026-05-10T04:32:00Z,robot-arm-01,E-0211,low,sensor_drift,pending
2026-05-14T13:09:00Z,robot-arm-03,W-2002,medium,conveyor_jam,yes
2026-05-02T10:03:00Z,robot-arm-05,W-2002,medium,sensor_drift,yes
2026-05-03T15:27:00Z,robot-arm-04,E-0305,high,sensor_drift,yes
2026-05-22T00:50:00Z,robot-arm-05,E-0211,medium,power_fluctuation,yes
2026-05-18T04:33:00Z,robot-arm-02,W-2002,high,power_fluctuation,yes
2026-05-21T07:22:00Z,robot-arm-01,W-2002,low,sensor_drift,yes
2026-05-19T07:00:00Z,robot-arm-01,E-0102,low,gripper_joint_wear,yes
2026-05-11T14:35:00Z,robot-arm-04,E-0201,high,power_fluctuation,yes
2026-05-05T21:49:00Z,robot-arm-01,E-0401,low,motor_overheat,yes
2026-05-12T20:41:00Z,robot-arm-05,W-1001,medium,none,yes
2026-05-22T15:00:00Z,robot-arm-04,E-0102,high,lubrication_low,pending
2026-05-15T06:22:00Z,robot-arm-02,E-0305,low,none,pending
2026-05-11T20:43:00Z,robot-arm-04,E-0201,medium,none,yes
2026-05-21T01:28:00Z,robot-arm-01,E-0401,low,motor_overheat,yes
2026-05-18T06:02:00Z,robot-arm-02,E-0401,low,lubrication_low,yes
2026-05-19T10:41:00Z,robot-arm-03,E-0102,low,sensor_drift,pending
2026-05-03T09:07:00Z,robot-arm-04,E-0211,medium,gripper_joint_wear,yes
2026-05-17T23:11:00Z,robot-arm-05,E-0101,high,gripper_joint_wear,yes
2026-05-22T11:13:00Z,robot-arm-01,E-0401,low,gripper_joint_wear,yes
2026-05-19T22:52:00Z,robot-arm-05,E-0201,medium,motor_overheat,yes
2026-05-07T04:43:00Z,robot-arm-03,E-0401,low,motor_overheat,yes
2026-05-17T18:24:00Z,robot-arm-04,W-2002,low,vision_timeout,yes
2026-05-04T22:33:00Z,robot-arm-04,E-0305,medium,vision_timeout,yes
2026-05-13T12:21:00Z,robot-arm-04,W-1001,low,conveyor_jam,yes
2026-05-19T12:47:00Z,robot-arm-03,E-0102,medium,vision_timeout,yes
2026-05-22T08:43:00Z,robot-arm-05,E-0211,medium,none,yes
2026-05-01T05:22:00Z,robot-arm-03,E-0201,high,conveyor_jam,yes
2026-05-17T09:53:00Z,robot-arm-01,E-0211,medium,none,pending
2026-05-18T21:37:00Z,robot-arm-02,W-1001,high,conveyor_jam,yes
2026-05-05T07:05:00Z,robot-arm-05,W-1001,low,vision_timeout,yes
2026-05-21T09:02:00Z,robot-arm-05,E-0401,medium,sensor_drift,yes
2026-05-13T04:27:00Z,robot-arm-01,E-0102,high,lubrication_low,yes
2026-05-20T21:21:00Z,robot-arm-01,E-0201,medium,gripper_joint_wear,pending
2026-05-12T18:30:00Z,robot-arm-03,W-1001,medium,motor_overheat,yes
2026-05-06T01:47:00Z,robot-arm-01,E-0401,low,vision_timeout,yes
2026-05-02T22:37:00Z,robot-arm-01,W-2002,medium,none,yes
2026-05-03T00:09:00Z,robot-arm-04,E-0211,low,none,yes
2026-05-05T19:08:00Z,robot-arm-04,E-0305,medium,motor_overheat,yes
2026-05-01T10:03:00Z,robot-arm-03,E-0102,medium,sensor_drift,pending
2026-05-19T14:53:00Z,robot-arm-01,E-0102,high,sensor_drift,yes
2026-05-19T23:03:00Z,robot-arm-02,E-0201,medium,none,yes
2026-05-21T09:46:00Z,robot-arm-03,E-0101,medium,lubrication_low,yes
2026-05-19T00:30:00Z,robot-arm-03,E-0102,medium,none,yes
2026-05-12T18:32:00Z,robot-arm-05,W-1001,medium,conveyor_jam,yes
2026-05-11T07:27:00Z,robot-arm-03,W-2002,medium,power_fluctuation,yes
2026-05-07T07:42:00Z,robot-arm-01,E-0305,medium,none,yes
2026-05-20T08:10:00Z,robot-arm-02,E-0211,medium,gripper_joint_wear,pending
2026-05-15T19:56:00Z,robot-arm-04,E-0201,low,lubrication_low,yes
2026-05-09T05:39:00Z,robot-arm-01,E-0102,medium,power_fluctuation,yes
2026-05-04T12:55:00Z,robot-arm-01,W-2002,low,none,pending
2026-05-11T09:53:00Z,robot-arm-05,E-0211,medium,vision_timeout,yes
2026-05-02T22:32:00Z,robot-arm-05,W-1001,high,gripper_joint_wear,pending
2026-05-14T16:30:00Z,robot-arm-05,E-0101,low,power_fluctuation,yes
2026-05-11T15:29:00Z,robot-arm-05,W-2002,medium,lubrication_low,yes
2026-05-11T22:57:00Z,robot-arm-03,E-0305,high,gripper_joint_wear,yes
2026-05-15T22:24:00Z,robot-arm-01,E-0401,low,power_fluctuation,yes
2026-05-22T10:35:00Z,robot-arm-02,E-0211,medium,conveyor_jam,yes
2026-05-05T22:33:00Z,robot-arm-03,E-0305,medium,motor_overheat,yes
2026-05-17T19:38:00Z,robot-arm-05,E-0102,medium,lubrication_low,pending
2026-05-13T18:30:00Z,robot-arm-03,W-2002,high,power_fluctuation,pending
2026-05-16T03:31:00Z,robot-arm-02,E-0102,low,motor_overheat,yes
2026-05-14T22:15:00Z,robot-arm-01,E-0102,medium,sensor_drift,yes
2026-05-07T02:20:00Z,robot-arm-05,E-0211,low,gripper_joint_wear,pending
2026-05-16T12:09:00Z,robot-arm-04,E-0211,low,motor_overheat,pending
2026-05-11T02:16:00Z,robot-arm-04,E-0201,high,lubrication_low,yes
2026-05-05T21:39:00Z,robot-arm-03,E-0101,high,gripper_joint_wear,pending
2026-05-06T17:00:00Z,robot-arm-03,E-0101,low,lubrication_low,pending
2026-05-06T08:28:00Z,robot-arm-05,E-0102,low,power_fluctuation,yes
2026-05-19T11:01:00Z,robot-arm-04,E-0305,low,motor_overheat,yes
2026-05-20T16:50:00Z,robot-arm-05,W-2002,low,power_fluctuation,yes
