study_id,paper_doi,condition,participant_id,dv_primary,dv_secondary,manipulation_check,age,gender,education,session_date,response_time_ms,attrition_flag,note
S1016,10.1073/pnas.1209746109,control,P01016,5.536,1.924,5.26,43,M,Other,2019-06-09,1081357,0,upd1_extended_row_1016
S1017,10.1177/0956797614520714,control,P01017,4.49,2.613,4.9,43,M,HS,2019-11-08,1434505,0,upd1_extended_row_1017
S1018,10.1177/0956797614520714,treatment_b,P01018,3.672,4.241,5.93,40,NB,BA,2019-11-08,1122657,0,upd1_extended_row_1018
S1019,10.1177/0956797615575277,control,P01019,5.523,4.151,6.09,62,F,PhD,2019-05-09,1026449,0,upd1_extended_row_1019
S1020,10.1177/0956797614520714,treatment_a,P01020,4.139,2.939,4.15,53,F,Other,2019-02-14,527451,0,upd1_extended_row_1020
S1021,10.1037/pspa0000226,treatment_b,P01021,5.109,4.522,5.71,58,F,BA,2019-04-17,1219133,0,upd1_extended_row_1021
S1022,10.1073/pnas.1209746109,control,P01022,4.743,2.913,3.25,50,F,BA,2019-08-13,1899194,0,upd1_extended_row_1022
S1023,10.1073/pnas.1209746109,treatment_b,P01023,3.807,5.615,6.34,53,F,PhD,2019-06-05,551317,0,upd1_extended_row_1023
S1024,10.1177/0956797615575277,control,P01024,4.203,3.778,4.98,21,M,MA,2019-10-08,1078211,0,upd1_extended_row_1024
S1025,10.1073/pnas.1209746109,treatment_b,P01025,6.578,4.529,5.57,51,F,MA,2019-10-21,981791,0,upd1_extended_row_1025
S1026,10.1177/0956797614520714,control,P01026,4.25,4.058,5.86,37,F,MA,2019-08-26,724415,0,upd1_extended_row_1026
S1027,10.1177/0956797615575277,treatment_a,P01027,5.399,4.422,3.3,37,M,BA,2019-05-06,406296,1,upd1_extended_row_1027
S1028,10.1177/0956797614520714,control,P01028,4.888,3.923,4.27,21,F,HS,2019-04-25,1945259,0,upd1_extended_row_1028
S1029,10.1177/0956797614520714,control,P01029,3.793,4.414,5.62,57,F,MA,2019-09-23,1417477,0,upd1_extended_row_1029
S1030,10.1037/pspa0000226,treatment_b,P01030,4.92,5.469,4.55,44,M,PhD,2019-09-19,1190614,0,upd1_extended_row_1030
S1031,10.1037/pspa0000226,treatment_a,P01031,2.399,4.245,4.14,19,F,BA,2019-10-28,2235403,0,upd1_extended_row_1031
S1032,10.1177/0956797615575277,control,P01032,4.262,4.231,4.24,50,NB,Other,2019-02-04,2226836,0,upd1_extended_row_1032
S1033,10.1177/0956797615575277,control,P01033,3.053,3.062,3.43,26,F,BA,2019-01-11,2165759,0,upd1_extended_row_1033
S1034,10.1177/0956797615575277,control,P01034,4.372,2.737,5.85,59,M,BA,2019-11-13,608621,1,upd1_extended_row_1034
S1035,10.1037/pspa0000226,treatment_a,P01035,4.867,3.046,3.58,46,F,PhD,2019-11-11,2387343,1,upd1_extended_row_1035
S1036,10.1037/pspa0000226,treatment_b,P01036,6.299,3.564,5.01,40,NB,HS,2019-04-20,899217,0,upd1_extended_row_1036
S1037,10.1177/0956797615575277,treatment_b,P01037,4.347,3.523,5.6,53,M,BA,2019-05-17,608099,0,upd1_extended_row_1037
S1038,10.1177/0956797615575277,treatment_b,P01038,3.366,3.464,4.07,64,F,MA,2019-09-07,1822272,0,upd1_extended_row_1038
S1039,10.1177/0956797614520714,treatment_b,P01039,6.484,3.131,5.28,46,F,MA,2019-04-22,1300598,0,upd1_extended_row_1039
S1040,10.1177/0956797615575277,control,P01040,4.765,2.727,5.82,63,F,Other,2019-07-06,2262276,1,upd1_extended_row_1040
S1041,10.1073/pnas.1209746109,treatment_a,P01041,2.93,2.38,5.08,44,NB,MA,2019-03-25,2070563,0,upd1_extended_row_1041
S1042,10.1177/0956797614520714,treatment_b,P01042,5.228,5.644,6.2,52,NB,BA,2019-02-18,2383377,0,upd1_extended_row_1042
S1043,10.1177/0956797615575277,control,P01043,4.536,4.497,4.94,32,NB,BA,2019-06-27,1609285,1,upd1_extended_row_1043
S1044,10.1037/pspa0000226,treatment_b,P01044,4.053,4.314,5.11,52,M,BA,2019-07-24,833657,0,upd1_extended_row_1044
S1045,10.1073/pnas.1209746109,treatment_b,P01045,5.6,3.655,5.04,24,F,MA,2019-03-06,1710386,0,upd1_extended_row_1045
S1046,10.1037/pspa0000226,treatment_b,P01046,4.764,4.816,3.37,59,F,HS,2019-08-04,1920495,0,upd1_extended_row_1046
S1047,10.1037/pspa0000226,treatment_a,P01047,3.603,3.167,5.02,36,M,HS,2019-12-25,1035390,0,upd1_extended_row_1047
S1048,10.1177/0956797615575277,treatment_a,P01048,4.697,2.911,4.25,35,M,HS,2019-04-19,1427816,0,upd1_extended_row_1048
S1049,10.1073/pnas.1209746109,treatment_b,P01049,3.263,3.231,6.11,26,M,PhD,2019-04-12,1632658,0,upd1_extended_row_1049
S1050,10.1177/0956797615575277,treatment_b,P01050,4.191,2.816,4.62,47,F,Other,2019-02-12,654335,0,upd1_extended_row_1050
S1051,10.1177/0956797615575277,control,P01051,3.99,3.224,4.18,45,F,MA,2019-01-15,273756,0,upd1_extended_row_1051
S1052,10.1073/pnas.1209746109,treatment_a,P01052,4.102,3.133,4.49,41,F,PhD,2019-09-02,1488294,0,upd1_extended_row_1052
S1053,10.1073/pnas.1209746109,treatment_a,P01053,5.138,4.078,4.79,27,M,BA,2019-10-05,1183831,1,upd1_extended_row_1053
S1054,10.1177/0956797614520714,treatment_a,P01054,5.17,3.316,6.71,19,M,HS,2019-05-24,2383653,0,upd1_extended_row_1054
S1055,10.1177/0956797615575277,control,P01055,3.421,4.026,5.6,35,M,HS,2019-09-19,314623,0,upd1_extended_row_1055
S1056,10.1177/0956797615575277,control,P01056,4.916,4.502,4.66,35,F,Other,2019-06-25,1111807,1,upd1_extended_row_1056
S1057,10.1177/0956797615575277,treatment_b,P01057,2.837,4.045,5.09,38,NB,PhD,2019-04-20,1106845,0,upd1_extended_row_1057
S1058,10.1177/0956797615575277,control,P01058,4.944,2.912,5.25,46,NB,HS,2019-03-18,2016205,0,upd1_extended_row_1058
S1059,10.1073/pnas.1209746109,control,P01059,4.373,3.586,7.12,53,NB,HS,2019-09-08,2343431,0,upd1_extended_row_1059
S1060,10.1073/pnas.1209746109,control,P01060,4.399,4.662,4.8,18,F,HS,2019-08-11,948516,0,upd1_extended_row_1060
S1061,10.1037/pspa0000226,treatment_a,P01061,5.663,2.758,3.61,65,M,MA,2019-01-03,670324,0,upd1_extended_row_1061
S1062,10.1177/0956797615575277,treatment_a,P01062,4.678,3.209,5.83,20,M,Other,2019-12-07,2195202,0,upd1_extended_row_1062
S1063,10.1177/0956797615575277,treatment_b,P01063,2.189,4.11,4.47,19,M,MA,2019-05-06,1701524,1,upd1_extended_row_1063
S1064,10.1073/pnas.1209746109,treatment_b,P01064,2.516,3.691,5.71,54,NB,MA,2019-02-13,406987,0,upd1_extended_row_1064
S1065,10.1177/0956797614520714,control,P01065,2.61,2.631,5.8,30,F,BA,2019-05-26,396907,0,upd1_extended_row_1065
S1066,10.1177/0956797615575277,treatment_b,P01066,4.043,4.783,5.03,65,NB,HS,2019-03-24,1518365,0,upd1_extended_row_1066
S1067,10.1177/0956797614520714,treatment_a,P01067,5.766,4.345,4.66,49,F,MA,2019-03-19,1426025,0,upd1_extended_row_1067
S1068,10.1037/pspa0000226,treatment_b,P01068,3.977,4.038,3.97,40,M,BA,2019-12-04,359405,0,upd1_extended_row_1068
S1069,10.1177/0956797614520714,treatment_b,P01069,6.514,3.916,3.74,40,F,PhD,2019-06-19,1531352,0,upd1_extended_row_1069
S1070,10.1177/0956797614520714,treatment_a,P01070,3.288,4.086,5.07,34,M,BA,2019-01-21,1966139,0,upd1_extended_row_1070
S1071,10.1177/0956797615575277,control,P01071,4.591,3.763,5.41,37,F,PhD,2019-03-28,609333,0,upd1_extended_row_1071
S1072,10.1177/0956797614520714,treatment_b,P01072,4.228,4.118,3.77,25,M,BA,2019-10-20,791060,0,upd1_extended_row_1072
S1073,10.1037/pspa0000226,treatment_b,P01073,3.478,4.165,5.62,26,F,PhD,2019-10-06,2374953,0,upd1_extended_row_1073
S1074,10.1037/pspa0000226,control,P01074,5.0,5.549,6.35,39,F,BA,2019-04-12,2319167,0,upd1_extended_row_1074
S1075,10.1177/0956797614520714,treatment_a,P01075,3.443,1.927,5.03,34,M,PhD,2019-09-27,1649044,0,upd1_extended_row_1075
S1076,10.1177/0956797614520714,treatment_b,P01076,4.05,4.473,7.44,28,M,HS,2019-02-15,290622,0,upd1_extended_row_1076
S1077,10.1037/pspa0000226,treatment_b,P01077,5.117,2.806,5.17,36,M,BA,2019-07-04,211004,0,upd1_extended_row_1077
S1078,10.1073/pnas.1209746109,control,P01078,7.008,3.213,5.5,46,F,PhD,2019-03-12,1796831,0,upd1_extended_row_1078
S1079,10.1177/0956797614520714,control,P01079,5.775,5.882,4.88,45,F,Other,2019-01-27,2205771,0,upd1_extended_row_1079
S1080,10.1073/pnas.1209746109,treatment_a,P01080,4.301,2.953,4.31,35,F,Other,2019-06-21,913427,0,upd1_extended_row_1080
S1081,10.1073/pnas.1209746109,treatment_b,P01081,5.762,5.194,5.4,29,F,PhD,2019-09-26,2309721,0,upd1_extended_row_1081
S1082,10.1177/0956797614520714,treatment_a,P01082,5.875,3.623,4.59,52,NB,PhD,2019-10-24,1106461,0,upd1_extended_row_1082
S1083,10.1177/0956797615575277,treatment_a,P01083,5.591,3.128,4.87,60,F,MA,2019-02-19,772683,0,upd1_extended_row_1083
S1084,10.1073/pnas.1209746109,treatment_b,P01084,5.991,3.99,5.24,44,NB,Other,2019-05-20,1964035,0,upd1_extended_row_1084
S1085,10.1177/0956797615575277,treatment_a,P01085,4.819,3.215,4.11,31,F,BA,2019-09-05,1380778,0,upd1_extended_row_1085
S1086,10.1037/pspa0000226,treatment_b,P01086,3.803,3.589,6.11,24,M,BA,2019-03-23,2089583,0,upd1_extended_row_1086
S1087,10.1177/0956797615575277,control,P01087,4.632,3.329,3.81,46,M,HS,2019-10-14,1187461,0,upd1_extended_row_1087
S1088,10.1177/0956797614520714,treatment_b,P01088,2.892,3.574,4.47,28,M,BA,2019-03-04,2362166,1,upd1_extended_row_1088
S1089,10.1177/0956797615575277,control,P01089,4.05,2.747,4.49,35,F,HS,2019-08-15,1599427,0,upd1_extended_row_1089
S1090,10.1073/pnas.1209746109,control,P01090,4.354,4.072,4.36,40,M,MA,2019-04-28,834939,0,upd1_extended_row_1090
S1091,10.1073/pnas.1209746109,treatment_a,P01091,4.356,3.057,5.08,23,NB,Other,2019-01-02,273515,0,upd1_extended_row_1091
S1092,10.1037/pspa0000226,treatment_a,P01092,3.34,3.632,4.98,60,M,Other,2019-11-09,919772,0,upd1_extended_row_1092
S1093,10.1177/0956797615575277,treatment_b,P01093,5.439,3.522,5.04,62,F,HS,2019-10-09,764276,0,upd1_extended_row_1093
S1094,10.1037/pspa0000226,control,P01094,7.167,3.77,4.79,31,NB,BA,2019-10-25,1789108,0,upd1_extended_row_1094
S1095,10.1177/0956797614520714,control,P01095,2.663,4.513,4.6,61,M,MA,2019-06-16,2247112,0,upd1_extended_row_1095
S1096,10.1177/0956797615575277,control,P01096,4.958,4.118,4.85,65,F,MA,2019-04-24,1409602,0,upd1_extended_row_1096
S1097,10.1037/pspa0000226,treatment_b,P01097,4.259,2.617,4.98,21,M,HS,2019-01-06,547407,0,upd1_extended_row_1097
S1098,10.1037/pspa0000226,treatment_b,P01098,4.872,5.375,5.7,28,F,MA,2019-09-28,1212244,0,upd1_extended_row_1098
S1099,10.1177/0956797614520714,treatment_b,P01099,5.906,4.618,4.5,65,F,PhD,2019-04-20,1202755,0,upd1_extended_row_1099
S1100,10.1073/pnas.1209746109,control,P01100,4.31,4.878,5.44,20,M,HS,2019-07-03,1136415,0,upd1_extended_row_1100
S1101,10.1073/pnas.1209746109,treatment_b,P01101,3.935,2.736,4.12,50,M,Other,2019-09-18,876821,0,upd1_extended_row_1101
S1102,10.1037/pspa0000226,treatment_a,P01102,3.952,2.012,4.92,49,F,HS,2019-01-28,985703,0,upd1_extended_row_1102
S1103,10.1177/0956797614520714,treatment_a,P01103,2.09,3.909,4.83,65,M,PhD,2019-07-20,589781,1,upd1_extended_row_1103
S1104,10.1177/0956797615575277,treatment_b,P01104,6.218,3.992,7.03,61,M,PhD,2019-04-24,948509,0,upd1_extended_row_1104
S1105,10.1177/0956797615575277,control,P01105,6.878,3.412,6.07,51,F,BA,2019-06-04,1073458,0,upd1_extended_row_1105
S1106,10.1177/0956797615575277,control,P01106,2.923,3.859,5.74,22,NB,MA,2019-06-08,1909193,1,upd1_extended_row_1106
S1107,10.1073/pnas.1209746109,control,P01107,5.112,5.49,6.32,59,M,MA,2019-11-03,1012578,0,upd1_extended_row_1107
S1108,10.1177/0956797614520714,treatment_b,P01108,5.144,3.043,5.72,60,F,BA,2019-12-13,1925947,0,upd1_extended_row_1108
S1109,10.1177/0956797615575277,treatment_b,P01109,4.8,3.763,5.5,41,M,MA,2019-07-11,1846399,0,upd1_extended_row_1109
S1110,10.1177/0956797615575277,control,P01110,3.913,2.799,4.66,45,M,BA,2019-10-23,1405612,0,upd1_extended_row_1110
S1111,10.1037/pspa0000226,treatment_a,P01111,4.364,3.508,5.58,60,F,BA,2019-06-16,466095,0,upd1_extended_row_1111
S1112,10.1037/pspa0000226,treatment_b,P01112,6.548,3.922,4.93,30,M,MA,2019-12-07,1067614,1,upd1_extended_row_1112
S1113,10.1177/0956797615575277,control,P01113,4.468,3.249,4.64,38,M,MA,2019-01-09,1060622,1,upd1_extended_row_1113
S1114,10.1177/0956797614520714,treatment_b,P01114,3.486,2.684,5.29,38,F,PhD,2019-06-17,407768,0,upd1_extended_row_1114
S1115,10.1037/pspa0000226,treatment_b,P01115,4.858,3.206,5.59,61,NB,PhD,2019-09-26,1384473,0,upd1_extended_row_1115
S1116,10.1037/pspa0000226,treatment_b,P01116,2.443,3.752,5.22,43,M,PhD,2019-01-15,852697,0,upd1_extended_row_1116
S1117,10.1073/pnas.1209746109,control,P01117,3.756,3.312,3.97,49,NB,MA,2019-03-04,1156144,0,upd1_extended_row_1117
S1118,10.1177/0956797614520714,treatment_a,P01118,6.23,3.978,5.76,40,F,MA,2019-01-06,206748,0,upd1_extended_row_1118
S1119,10.1177/0956797615575277,control,P01119,3.9,4.644,4.07,40,NB,HS,2019-06-20,477723,0,upd1_extended_row_1119
S1120,10.1037/pspa0000226,treatment_a,P01120,4.59,2.894,4.76,61,NB,HS,2019-12-14,1913237,0,upd1_extended_row_1120
S1121,10.1177/0956797615575277,control,P01121,5.912,3.379,4.58,43,M,MA,2019-12-10,1387430,1,upd1_extended_row_1121
S1122,10.1177/0956797614520714,treatment_a,P01122,5.856,2.364,5.24,55,M,HS,2019-11-10,957770,0,upd1_extended_row_1122
S1123,10.1177/0956797615575277,control,P01123,5.935,5.69,6.77,54,M,HS,2019-02-02,353970,0,upd1_extended_row_1123
S1124,10.1073/pnas.1209746109,control,P01124,4.182,3.997,3.44,47,F,Other,2019-03-11,1773916,0,upd1_extended_row_1124
S1125,10.1073/pnas.1209746109,control,P01125,3.695,5.53,4.82,31,F,MA,2019-12-10,2064809,0,upd1_extended_row_1125
S1126,10.1073/pnas.1209746109,control,P01126,3.85,5.105,6.82,63,NB,PhD,2019-07-16,1962763,0,upd1_extended_row_1126
S1127,10.1037/pspa0000226,treatment_b,P01127,6.283,2.338,4.89,30,F,Other,2019-09-15,2097312,0,upd1_extended_row_1127
S1128,10.1177/0956797614520714,treatment_b,P01128,4.888,4.403,4.12,61,M,MA,2019-01-24,1479235,0,upd1_extended_row_1128
S1129,10.1177/0956797614520714,control,P01129,5.093,3.385,5.79,42,M,MA,2019-04-13,1781861,0,upd1_extended_row_1129
S1130,10.1177/0956797614520714,control,P01130,5.688,4.748,5.23,27,NB,BA,2019-05-06,1825541,0,upd1_extended_row_1130
S1131,10.1177/0956797615575277,treatment_a,P01131,3.566,3.07,5.41,32,M,BA,2019-05-22,454334,0,upd1_extended_row_1131
S1132,10.1177/0956797614520714,treatment_a,P01132,3.86,3.988,4.01,21,M,HS,2019-08-11,309465,0,upd1_extended_row_1132
S1133,10.1177/0956797614520714,treatment_b,P01133,6.93,4.687,3.19,48,M,PhD,2019-04-06,397029,0,upd1_extended_row_1133
S1134,10.1177/0956797615575277,treatment_a,P01134,5.174,3.848,4.65,19,NB,PhD,2019-09-26,903519,0,upd1_extended_row_1134
S1135,10.1037/pspa0000226,treatment_b,P01135,7.808,2.725,4.25,26,F,BA,2019-11-13,1084708,0,upd1_extended_row_1135
S1136,10.1177/0956797614520714,treatment_b,P01136,5.053,2.904,6.47,36,M,BA,2019-10-03,1765975,0,upd1_extended_row_1136
S1137,10.1037/pspa0000226,treatment_b,P01137,3.87,2.836,4.94,26,F,Other,2019-11-09,1126022,0,upd1_extended_row_1137
S1138,10.1037/pspa0000226,control,P01138,5.861,4.647,4.64,21,M,BA,2019-01-10,194384,0,upd1_extended_row_1138
S1139,10.1177/0956797615575277,treatment_b,P01139,4.291,3.766,4.21,43,F,MA,2019-10-06,2199406,0,upd1_extended_row_1139
S1140,10.1177/0956797615575277,treatment_b,P01140,3.824,2.7,4.9,26,F,Other,2019-04-07,912470,0,upd1_extended_row_1140
S1141,10.1177/0956797614520714,treatment_a,P01141,3.657,4.242,4.19,28,M,MA,2019-12-13,721637,1,upd1_extended_row_1141
S1142,10.1177/0956797614520714,treatment_a,P01142,4.0,3.385,4.28,46,F,Other,2019-12-12,2037649,0,upd1_extended_row_1142
S1143,10.1073/pnas.1209746109,treatment_b,P01143,5.254,3.689,5.48,18,NB,HS,2019-01-27,1205689,0,upd1_extended_row_1143
S1144,10.1073/pnas.1209746109,treatment_b,P01144,4.44,2.118,4.69,58,M,PhD,2019-01-27,1802902,0,upd1_extended_row_1144
S1145,10.1037/pspa0000226,treatment_b,P01145,4.508,4.032,5.22,63,F,BA,2019-12-05,540633,0,upd1_extended_row_1145
S1146,10.1177/0956797615575277,control,P01146,6.249,3.926,4.1,48,M,Other,2019-02-11,1653032,0,upd1_extended_row_1146
S1147,10.1073/pnas.1209746109,treatment_b,P01147,5.599,4.408,4.8,49,F,BA,2019-10-18,485207,0,upd1_extended_row_1147
S1148,10.1177/0956797615575277,treatment_b,P01148,0.445,3.346,4.79,25,M,BA,2019-03-27,1195408,0,upd1_extended_row_1148
S1149,10.1177/0956797614520714,control,P01149,6.328,3.176,6.07,38,NB,HS,2019-04-22,1064342,0,upd1_extended_row_1149
S1150,10.1177/0956797615575277,control,P01150,3.45,4.701,4.93,42,F,HS,2019-12-27,859916,0,upd1_extended_row_1150
S1151,10.1177/0956797614520714,treatment_b,P01151,2.7,3.73,5.41,21,M,PhD,2019-06-18,2127332,0,upd1_extended_row_1151
S1152,10.1177/0956797614520714,treatment_b,P01152,4.086,5.451,5.08,46,M,BA,2019-08-22,1387916,0,upd1_extended_row_1152
S1153,10.1177/0956797615575277,treatment_a,P01153,5.637,3.389,3.89,18,F,PhD,2019-02-14,2140631,0,upd1_extended_row_1153
S1154,10.1177/0956797615575277,treatment_b,P01154,5.567,4.292,4.7,48,F,PhD,2019-11-19,611353,0,upd1_extended_row_1154
S1155,10.1037/pspa0000226,treatment_a,P01155,2.605,4.373,4.93,22,F,BA,2019-08-12,1025796,0,upd1_extended_row_1155
S1156,10.1037/pspa0000226,treatment_a,P01156,4.506,4.49,5.24,52,M,Other,2019-05-26,1804921,0,upd1_extended_row_1156
S1157,10.1177/0956797615575277,treatment_b,P01157,4.582,3.391,4.27,65,M,MA,2019-10-07,976570,0,upd1_extended_row_1157
S1158,10.1073/pnas.1209746109,treatment_b,P01158,9.057,1.776,5.92,31,F,MA,2019-11-18,231052,0,upd1_extended_row_1158
S1159,10.1037/pspa0000226,treatment_b,P01159,3.961,4.779,4.94,65,F,BA,2019-10-04,308583,0,upd1_extended_row_1159
S1160,10.1073/pnas.1209746109,treatment_b,P01160,4.91,2.539,4.46,27,M,PhD,2019-09-22,972307,0,upd1_extended_row_1160
S1161,10.1177/0956797615575277,treatment_a,P01161,4.995,3.921,4.89,28,F,Other,2019-01-22,2318253,0,upd1_extended_row_1161
S1162,10.1037/pspa0000226,treatment_a,P01162,5.049,4.511,4.71,48,F,Other,2019-03-25,1272897,0,upd1_extended_row_1162
S1163,10.1177/0956797614520714,treatment_b,P01163,4.652,4.221,4.87,29,F,PhD,2019-06-10,1820887,1,upd1_extended_row_1163
S1164,10.1177/0956797614520714,treatment_a,P01164,6.371,4.824,3.87,57,M,HS,2019-02-11,1387770,0,upd1_extended_row_1164
S1165,10.1073/pnas.1209746109,control,P01165,4.514,3.867,6.33,56,F,HS,2019-11-22,1061060,1,upd1_extended_row_1165
S1166,10.1177/0956797615575277,control,P01166,3.366,4.232,5.44,26,F,MA,2019-07-20,592347,0,upd1_extended_row_1166
S1167,10.1177/0956797615575277,treatment_b,P01167,4.91,3.081,6.13,48,M,MA,2019-10-11,522265,0,upd1_extended_row_1167
S1168,10.1073/pnas.1209746109,treatment_b,P01168,5.512,3.978,5.91,43,M,PhD,2019-11-21,205386,0,upd1_extended_row_1168
S1169,10.1073/pnas.1209746109,control,P01169,2.937,3.007,3.72,39,M,PhD,2019-01-13,1492658,0,upd1_extended_row_1169
S1170,10.1073/pnas.1209746109,treatment_a,P01170,5.711,4.381,5.67,32,M,HS,2019-09-06,1456154,0,upd1_extended_row_1170
S1171,10.1073/pnas.1209746109,control,P01171,4.43,4.786,4.44,31,M,BA,2019-08-15,568215,0,upd1_extended_row_1171
S1172,10.1177/0956797615575277,treatment_a,P01172,4.771,2.608,5.56,49,M,HS,2019-08-12,864870,0,upd1_extended_row_1172
S1173,10.1177/0956797614520714,treatment_b,P01173,3.155,4.362,4.63,51,F,MA,2019-10-15,1730401,0,upd1_extended_row_1173
S1174,10.1177/0956797614520714,control,P01174,5.967,5.279,5.02,28,M,BA,2019-02-03,288446,0,upd1_extended_row_1174
S1175,10.1037/pspa0000226,treatment_b,P01175,4.597,3.562,5.43,53,F,BA,2019-12-19,970901,0,upd1_extended_row_1175
S1176,10.1037/pspa0000226,treatment_b,P01176,4.286,2.118,4.7,37,NB,BA,2019-06-11,2364914,0,upd1_extended_row_1176
S1177,10.1177/0956797615575277,treatment_b,P01177,2.466,4.674,5.57,38,M,PhD,2019-08-12,753883,0,upd1_extended_row_1177
S1178,10.1177/0956797615575277,control,P01178,4.428,4.727,5.2,46,F,HS,2019-04-06,1071560,0,upd1_extended_row_1178
S1179,10.1177/0956797615575277,treatment_a,P01179,4.207,2.357,4.72,28,M,HS,2019-02-26,2133236,0,upd1_extended_row_1179
S1180,10.1073/pnas.1209746109,treatment_b,P01180,2.233,2.427,4.38,38,NB,HS,2019-11-13,2274497,0,upd1_extended_row_1180
S1181,10.1073/pnas.1209746109,treatment_a,P01181,4.505,1.966,5.76,23,F,BA,2019-09-28,2058931,0,upd1_extended_row_1181
S1182,10.1037/pspa0000226,control,P01182,3.377,4.002,6.93,25,M,PhD,2019-06-03,533568,0,upd1_extended_row_1182
S1183,10.1073/pnas.1209746109,treatment_a,P01183,3.66,2.759,3.75,61,F,Other,2019-11-02,1890928,0,upd1_extended_row_1183
S1184,10.1037/pspa0000226,treatment_a,P01184,2.868,4.189,5.68,37,NB,MA,2019-09-02,735669,1,upd1_extended_row_1184
S1185,10.1073/pnas.1209746109,treatment_b,P01185,3.733,3.573,6.75,21,F,MA,2019-10-13,1735650,0,upd1_extended_row_1185
S1186,10.1073/pnas.1209746109,control,P01186,4.856,2.797,5.25,28,M,MA,2019-02-23,233327,0,upd1_extended_row_1186
S1187,10.1177/0956797614520714,control,P01187,6.019,2.858,4.72,49,NB,BA,2019-03-25,990816,0,upd1_extended_row_1187
S1188,10.1037/pspa0000226,control,P01188,2.792,2.253,5.0,29,F,PhD,2019-08-06,1625414,0,upd1_extended_row_1188
S1189,10.1177/0956797615575277,treatment_b,P01189,5.166,5.164,4.44,57,F,BA,2019-08-14,968827,0,upd1_extended_row_1189
S1190,10.1037/pspa0000226,treatment_a,P01190,3.474,6.1,4.96,36,M,PhD,2019-10-21,1663653,0,upd1_extended_row_1190
S1191,10.1177/0956797615575277,treatment_b,P01191,5.188,3.702,5.34,20,M,BA,2019-12-17,1958601,0,upd1_extended_row_1191
S1192,10.1177/0956797615575277,treatment_a,P01192,3.454,5.33,4.49,36,F,Other,2019-04-24,2116504,0,upd1_extended_row_1192
S1193,10.1073/pnas.1209746109,control,P01193,2.694,3.748,3.8,50,F,MA,2019-11-27,2244868,0,upd1_extended_row_1193
S1194,10.1177/0956797614520714,treatment_b,P01194,5.916,4.866,5.09,54,M,Other,2019-11-25,1650163,0,upd1_extended_row_1194
S1195,10.1037/pspa0000226,treatment_a,P01195,5.27,3.685,5.04,63,F,HS,2019-04-13,307752,0,upd1_extended_row_1195
S1196,10.1177/0956797614520714,treatment_a,P01196,6.014,2.534,5.76,56,F,MA,2019-08-20,1338468,0,upd1_extended_row_1196
S1197,10.1177/0956797615575277,treatment_a,P01197,3.865,3.576,5.16,31,M,BA,2019-01-01,2025109,0,upd1_extended_row_1197
S1198,10.1037/pspa0000226,treatment_a,P01198,4.171,4.569,5.82,27,F,PhD,2019-07-04,512627,0,upd1_extended_row_1198
S1199,10.1073/pnas.1209746109,treatment_b,P01199,5.78,2.228,6.27,37,F,BA,2019-04-25,1231016,0,upd1_extended_row_1199
S1200,10.1037/pspa0000226,treatment_b,P01200,4.677,3.738,7.19,41,F,BA,2019-08-09,487961,0,upd1_extended_row_1200
S1201,10.1177/0956797615575277,treatment_b,P01201,2.711,3.558,5.25,32,NB,BA,2019-04-09,1526336,0,upd1_extended_row_1201
S1202,10.1073/pnas.1209746109,control,P01202,3.828,4.382,4.61,41,F,MA,2019-04-25,947417,0,upd1_extended_row_1202
S1203,10.1073/pnas.1209746109,treatment_a,P01203,3.215,2.577,3.41,45,F,HS,2019-06-08,2217042,0,upd1_extended_row_1203
S1204,10.1037/pspa0000226,control,P01204,4.261,4.001,5.18,37,F,HS,2019-06-25,749854,0,upd1_extended_row_1204
S1205,10.1073/pnas.1209746109,treatment_b,P01205,2.72,3.828,5.98,24,F,MA,2019-10-13,217135,0,upd1_extended_row_1205
S1206,10.1073/pnas.1209746109,treatment_b,P01206,3.294,4.086,7.46,65,F,BA,2019-08-11,911566,0,upd1_extended_row_1206
S1207,10.1177/0956797614520714,control,P01207,1.642,3.665,3.78,48,F,HS,2019-04-24,1082557,1,upd1_extended_row_1207
S1208,10.1073/pnas.1209746109,treatment_a,P01208,2.273,2.651,3.97,48,M,HS,2019-03-28,933784,0,upd1_extended_row_1208
S1209,10.1037/pspa0000226,treatment_a,P01209,6.592,6.028,5.23,33,M,MA,2019-03-10,640128,0,upd1_extended_row_1209
S1210,10.1037/pspa0000226,treatment_a,P01210,2.549,2.926,4.08,20,NB,PhD,2019-09-02,1801211,0,upd1_extended_row_1210
S1211,10.1177/0956797614520714,control,P01211,3.578,2.441,5.75,37,F,PhD,2019-08-06,2365338,1,upd1_extended_row_1211
S1212,10.1177/0956797614520714,control,P01212,4.617,4.646,5.17,27,F,BA,2019-04-27,1221812,0,upd1_extended_row_1212
S1213,10.1037/pspa0000226,treatment_b,P01213,2.685,4.079,5.61,43,F,HS,2019-02-23,1741735,0,upd1_extended_row_1213
S1214,10.1177/0956797614520714,treatment_b,P01214,3.893,2.674,5.41,63,M,HS,2019-03-03,1146110,0,upd1_extended_row_1214
S1215,10.1037/pspa0000226,treatment_b,P01215,6.059,4.557,3.8,39,F,PhD,2019-05-23,689551,0,upd1_extended_row_1215
S1216,10.1177/0956797615575277,treatment_b,P01216,4.102,2.771,4.24,29,M,BA,2019-11-14,2072310,0,upd1_extended_row_1216
