customer_id,plan,region,impact,unique_visitor_flag,affected_flag
CUST-001310,enterprise,Europe West,none,1,0
CUST-001311,business,Latin America,none,1,0
CUST-001312,business,Latin America,none,1,0
CUST-001313,business,Europe East,none,1,0
CUST-001314,business,Latin America,none,1,0
CUST-001315,pro,Latin America,none,1,0
CUST-001316,enterprise,Asia Pacific,none,1,0
CUST-001317,business,Europe East,none,1,0
CUST-001318,free,Europe East,none,1,0
CUST-001319,pro,Asia Pacific,none,1,0
CUST-001320,business,Europe West,none,1,0
CUST-001321,business,Asia Pacific,none,1,0
CUST-001322,business,Europe East,none,1,0
CUST-001323,enterprise,Europe East,none,1,0
CUST-001324,free,Europe West,none,1,0
CUST-001325,free,Europe East,none,1,0
CUST-001326,business,Latin America,none,1,0
CUST-001327,pro,Latin America,none,1,0
CUST-001328,business,Asia Pacific,none,1,0
CUST-001329,business,Europe West,none,1,0
CUST-001330,business,Asia Pacific,none,1,0
CUST-001331,business,Asia Pacific,none,1,0
CUST-001332,pro,Europe East,none,1,0
CUST-001333,enterprise,Europe West,none,1,0
CUST-001334,pro,North America,none,1,0
CUST-001335,business,North America,none,1,0
CUST-001336,free,Asia Pacific,none,1,0
CUST-001337,pro,North America,none,1,0
CUST-001338,pro,Europe West,none,1,0
CUST-001339,business,North America,none,1,0
CUST-001340,free,Europe West,none,1,0
CUST-001341,enterprise,Europe West,none,1,0
CUST-001342,free,Europe West,none,1,0
CUST-001343,business,North America,none,1,0
CUST-001344,enterprise,North America,none,1,0
CUST-001345,enterprise,North America,none,1,0
CUST-001346,enterprise,Europe West,none,1,0
CUST-001347,pro,North America,none,1,0
CUST-001348,business,Europe West,none,1,0
CUST-001349,free,Latin America,none,1,0
CUST-001350,enterprise,Latin America,none,1,0
CUST-001351,enterprise,Latin America,none,1,0
CUST-001352,free,Europe East,none,1,0
CUST-001353,pro,Latin America,none,1,0
CUST-001354,pro,Europe East,none,1,0
CUST-001355,enterprise,Asia Pacific,none,1,0
CUST-001356,pro,North America,none,1,0
CUST-001357,enterprise,North America,none,1,0
CUST-001358,enterprise,Europe West,none,1,0
CUST-001359,enterprise,Europe West,none,1,0
CUST-001360,pro,Europe East,none,1,0
CUST-001361,enterprise,Europe West,none,1,0
CUST-001362,free,Europe East,none,1,0
CUST-001363,pro,Latin America,none,1,0
CUST-001364,business,Europe East,none,1,0
CUST-001365,enterprise,North America,none,1,0
CUST-001366,business,Latin America,none,1,0
CUST-001367,business,Asia Pacific,none,1,0
CUST-001368,business,Asia Pacific,none,1,0
CUST-001369,enterprise,Europe East,none,1,0
CUST-001370,enterprise,Asia Pacific,none,1,0
CUST-001371,business,Europe East,none,1,0
CUST-001372,business,Europe East,none,1,0
CUST-001373,business,Latin America,none,1,0
CUST-001374,free,Europe West,none,1,0
CUST-001375,free,North America,none,1,0
CUST-001376,business,North America,none,1,0
CUST-001377,pro,Asia Pacific,none,1,0
CUST-001378,enterprise,Europe West,none,1,0
CUST-001379,business,Latin America,none,1,0
CUST-001380,business,Europe West,none,1,0
CUST-001381,business,Europe East,none,1,0
CUST-001382,free,Europe East,none,1,0
CUST-001383,business,Asia Pacific,none,1,0
CUST-001384,pro,Latin America,none,1,0
CUST-001385,business,Europe East,none,1,0
CUST-001386,business,Asia Pacific,none,1,0
CUST-001387,business,Asia Pacific,none,1,0
CUST-001388,business,Latin America,none,1,0
CUST-001389,free,Europe East,none,1,0
CUST-001390,pro,North America,none,1,0
CUST-001391,pro,North America,none,1,0
CUST-001392,pro,Latin America,none,1,0
CUST-001393,business,Latin America,none,1,0
CUST-001394,pro,Latin America,none,1,0
CUST-001395,pro,Europe East,none,1,0
CUST-001396,free,North America,none,1,0
CUST-001397,pro,Asia Pacific,none,1,0
CUST-001398,enterprise,Europe West,none,1,0
CUST-001399,pro,North America,none,1,0
CUST-001400,pro,Europe West,none,1,0
CUST-001401,free,North America,none,1,0
CUST-001402,pro,Europe West,none,1,0
CUST-001403,business,Europe East,none,1,0
CUST-001404,enterprise,Latin America,none,1,0
CUST-001405,pro,Asia Pacific,none,1,0
CUST-001406,business,Asia Pacific,none,1,0
CUST-001407,business,Europe West,none,1,0
CUST-001408,business,Latin America,none,1,0
CUST-001409,pro,Latin America,none,1,0
CUST-001410,business,Latin America,none,1,0
CUST-001411,business,North America,none,1,0
CUST-001412,business,Latin America,none,1,0
CUST-001413,pro,Asia Pacific,none,1,0
CUST-001414,enterprise,North America,none,1,0
CUST-001415,pro,Asia Pacific,none,1,0
CUST-001416,pro,Asia Pacific,none,1,0
CUST-001417,enterprise,Europe East,none,1,0
CUST-001418,pro,Europe West,none,1,0
CUST-001419,enterprise,Latin America,none,1,0
CUST-001420,enterprise,North America,none,1,0
CUST-001421,business,Latin America,none,1,0
CUST-001422,enterprise,Asia Pacific,none,1,0
CUST-001423,business,Asia Pacific,none,1,0
CUST-001424,free,Asia Pacific,none,1,0
CUST-001425,business,Asia Pacific,none,1,0
CUST-001426,business,Europe West,none,1,0
CUST-001427,free,North America,none,1,0
CUST-001428,pro,North America,none,1,0
CUST-001429,pro,Europe East,none,1,0
CUST-001430,business,Latin America,none,1,0
CUST-001431,free,Europe East,none,1,0
CUST-001432,free,Europe East,none,1,0
CUST-001433,pro,Latin America,none,1,0
CUST-001434,business,North America,none,1,0
CUST-001435,pro,Europe West,none,1,0
CUST-001436,enterprise,North America,none,1,0
CUST-001437,business,Asia Pacific,none,1,0
CUST-001438,business,Latin America,none,1,0
CUST-001439,pro,Latin America,none,1,0
CUST-001440,pro,Europe East,none,1,0
CUST-001441,business,Europe East,none,1,0
CUST-001442,business,Latin America,none,1,0
CUST-001443,enterprise,Asia Pacific,none,1,0
CUST-001444,enterprise,Asia Pacific,none,1,0
CUST-001445,free,Europe West,none,1,0
CUST-001446,pro,Latin America,none,1,0
CUST-001447,enterprise,Europe East,none,1,0
CUST-001448,business,Latin America,none,1,0
CUST-001449,enterprise,Latin America,none,1,0
CUST-001450,business,North America,none,1,0
CUST-001451,business,Latin America,none,1,0
CUST-001452,free,Asia Pacific,none,1,0
CUST-001453,pro,Latin America,none,1,0
CUST-001454,business,Europe East,none,1,0
CUST-001455,pro,Europe East,none,1,0
CUST-001456,pro,Europe East,none,1,0
CUST-001457,pro,Europe East,none,1,0
CUST-001458,business,Latin America,none,1,0
CUST-001459,business,North America,none,1,0
CUST-001460,pro,Europe West,none,1,0
CUST-001461,free,Europe East,none,1,0
CUST-001462,free,Europe East,none,1,0
CUST-001463,pro,Europe West,none,1,0
CUST-001464,pro,Europe East,none,1,0
CUST-001465,pro,Latin America,none,1,0
CUST-001466,business,Asia Pacific,none,1,0
CUST-001467,business,Europe West,none,1,0
CUST-001468,pro,Latin America,none,1,0
CUST-001469,business,Europe West,none,1,0
CUST-001470,business,Europe East,none,1,0
CUST-001471,business,Europe East,none,1,0
CUST-001472,enterprise,Latin America,none,1,0
CUST-001473,enterprise,Asia Pacific,none,1,0
CUST-001474,enterprise,Europe East,none,1,0
CUST-001475,pro,Europe West,none,1,0
CUST-001476,pro,Asia Pacific,none,1,0
CUST-001477,free,Europe West,none,1,0
CUST-001478,enterprise,North America,none,1,0
CUST-001479,business,Europe West,none,1,0
CUST-001480,free,Latin America,none,1,0
CUST-001481,pro,Europe East,none,1,0
CUST-001482,free,Latin America,none,1,0
CUST-001483,business,Europe East,none,1,0
CUST-001484,pro,Europe East,none,1,0
CUST-001485,free,Latin America,none,1,0
CUST-001486,pro,North America,none,1,0
CUST-001487,enterprise,Europe West,none,1,0
CUST-001488,business,Europe West,none,1,0
CUST-001489,enterprise,Europe East,none,1,0
CUST-001490,business,Europe West,none,1,0
CUST-001491,enterprise,Asia Pacific,none,1,0
CUST-001492,business,Asia Pacific,none,1,0
CUST-001493,pro,Europe East,none,1,0
CUST-001494,enterprise,Asia Pacific,none,1,0
CUST-001495,pro,Europe West,none,1,0
CUST-001496,business,Europe West,none,1,0
CUST-001497,business,Europe West,none,1,0
CUST-001498,free,Europe East,none,1,0
CUST-001499,pro,North America,none,1,0
CUST-001500,pro,Asia Pacific,none,1,0
CUST-001501,pro,Asia Pacific,none,1,0
CUST-001502,business,North America,none,1,0
CUST-001503,pro,Europe West,none,1,0
CUST-001504,pro,Asia Pacific,none,1,0
CUST-001505,business,Europe West,none,1,0
CUST-001506,free,Latin America,none,1,0
CUST-001507,business,Latin America,none,1,0
CUST-001508,enterprise,Europe East,none,1,0
CUST-001509,free,Europe East,none,1,0
CUST-001510,business,Europe East,none,1,0
CUST-001511,pro,Asia Pacific,none,1,0
CUST-001512,pro,Europe East,none,1,0
CUST-001513,pro,Latin America,none,1,0
CUST-001514,business,Asia Pacific,none,1,0
CUST-001515,pro,Asia Pacific,none,1,0
CUST-001516,free,Asia Pacific,none,1,0
CUST-001517,business,North America,none,1,0
CUST-001518,business,Asia Pacific,none,1,0
CUST-001519,business,North America,none,1,0
CUST-001520,business,Europe East,none,1,0
CUST-001521,pro,Latin America,none,1,0
CUST-001522,pro,North America,none,1,0
CUST-001523,pro,Latin America,none,1,0
CUST-001524,free,North America,none,1,0
CUST-001525,enterprise,North America,none,1,0
CUST-001526,business,Latin America,none,1,0
CUST-001527,pro,Latin America,none,1,0
CUST-001528,business,Asia Pacific,none,1,0
CUST-001529,pro,Latin America,none,1,0
CUST-001530,pro,Europe West,none,1,0
CUST-001531,free,North America,none,1,0
CUST-001532,business,North America,none,1,0
CUST-001533,enterprise,Europe West,none,1,0
CUST-001534,business,Asia Pacific,none,1,0
CUST-001535,enterprise,Latin America,none,1,0
CUST-001536,business,Europe East,none,1,0
CUST-001537,pro,Asia Pacific,none,1,0
CUST-001538,business,Latin America,none,1,0
CUST-001539,enterprise,Latin America,none,1,0
CUST-001540,pro,Asia Pacific,none,1,0
CUST-001541,business,Europe West,none,1,0
CUST-001542,business,Asia Pacific,none,1,0
CUST-001543,enterprise,Europe East,none,1,0
CUST-001544,business,Latin America,none,1,0
CUST-001545,business,Asia Pacific,none,1,0
CUST-001546,business,Europe East,none,1,0
CUST-001547,pro,Europe East,none,1,0
CUST-001548,business,Europe West,none,1,0
CUST-001549,business,Latin America,none,1,0
CUST-001550,pro,Latin America,none,1,0
CUST-001551,business,Europe West,none,1,0
CUST-001552,pro,Europe East,none,1,0
CUST-001553,free,Asia Pacific,none,1,0
CUST-001554,free,Europe East,none,1,0
CUST-001555,business,Latin America,none,1,0
CUST-001556,business,Europe East,none,1,0
CUST-001557,business,Asia Pacific,none,1,0
CUST-001558,business,Europe West,none,1,0
CUST-001559,enterprise,Asia Pacific,none,1,0
CUST-001560,pro,Latin America,none,1,0
CUST-001561,pro,North America,none,1,0
CUST-001562,free,Europe West,none,1,0
CUST-001563,enterprise,Latin America,none,1,0
CUST-001564,enterprise,Europe East,none,1,0
CUST-001565,enterprise,Europe West,none,1,0
CUST-001566,pro,Europe East,none,1,0
CUST-001567,business,Europe West,none,1,0
CUST-001568,pro,Asia Pacific,none,1,0
CUST-001569,pro,North America,none,1,0
CUST-001570,business,Latin America,none,1,0
CUST-001571,pro,North America,none,1,0
CUST-001572,pro,North America,none,1,0
CUST-001573,free,Latin America,none,1,0
CUST-001574,business,North America,none,1,0
CUST-001575,business,Europe East,none,1,0
CUST-001576,business,Asia Pacific,none,1,0
CUST-001577,business,Europe West,none,1,0
CUST-001578,pro,Europe East,none,1,0
CUST-001579,pro,Europe West,none,1,0
CUST-001580,pro,North America,none,1,0
CUST-001581,enterprise,Europe West,none,1,0
CUST-001582,free,North America,none,1,0
CUST-001583,business,Europe East,none,1,0
CUST-001584,pro,Europe West,none,1,0
CUST-001585,pro,North America,none,1,0
CUST-001586,enterprise,Europe West,none,1,0
CUST-001587,business,North America,none,1,0
CUST-001588,business,Europe West,none,1,0
CUST-001589,enterprise,Latin America,none,1,0
CUST-001590,free,North America,none,1,0
CUST-001591,pro,Asia Pacific,none,1,0
CUST-001592,business,Europe West,none,1,0
CUST-001593,business,Latin America,none,1,0
CUST-001594,enterprise,North America,none,1,0
CUST-001595,enterprise,Europe West,none,1,0
CUST-001596,business,Europe East,none,1,0
CUST-001597,free,Latin America,none,1,0
CUST-001598,enterprise,Europe West,none,1,0
CUST-001599,pro,Asia Pacific,none,1,0
CUST-001600,pro,Asia Pacific,none,1,0
CUST-001601,pro,Asia Pacific,none,1,0
CUST-001602,pro,Europe West,none,1,0
CUST-001603,pro,North America,none,1,0
CUST-001604,free,Latin America,none,1,0
CUST-001605,business,North America,none,1,0
CUST-001606,pro,Latin America,none,1,0
CUST-001607,enterprise,Europe East,none,1,0
CUST-001608,enterprise,Asia Pacific,none,1,0
CUST-001609,free,Asia Pacific,none,1,0
CUST-001610,free,Latin America,none,1,0
CUST-001611,business,Europe East,none,1,0
CUST-001612,business,Asia Pacific,none,1,0
CUST-001613,pro,North America,none,1,0
CUST-001614,business,Europe West,none,1,0
CUST-001615,free,Europe East,none,1,0
CUST-001616,free,Europe East,none,1,0
CUST-001617,enterprise,Europe East,none,1,0
CUST-001618,business,Europe West,none,1,0
CUST-001619,free,Europe West,none,1,0
CUST-001620,business,Europe East,none,1,0
CUST-001621,business,Latin America,none,1,0
CUST-001622,enterprise,North America,none,1,0
CUST-001623,pro,Europe East,none,1,0
CUST-001624,enterprise,Asia Pacific,none,1,0
CUST-001625,enterprise,North America,none,1,0
CUST-001626,business,Europe East,none,1,0
CUST-001627,business,Asia Pacific,none,1,0
CUST-001628,free,Europe West,none,1,0
CUST-001629,business,North America,none,1,0
CUST-001630,enterprise,Asia Pacific,none,1,0
CUST-001631,enterprise,Asia Pacific,none,1,0
CUST-001632,pro,Europe East,none,1,0
CUST-001633,enterprise,Asia Pacific,none,1,0
CUST-001634,enterprise,North America,none,1,0
CUST-001635,business,North America,none,1,0
CUST-001636,business,Europe East,none,1,0
CUST-001637,free,North America,none,1,0
CUST-001638,free,Latin America,none,1,0
CUST-001639,business,North America,none,1,0
CUST-001640,business,Latin America,none,1,0
CUST-001641,business,Latin America,none,1,0
CUST-001642,business,Asia Pacific,none,1,0
CUST-001643,pro,Asia Pacific,none,1,0
CUST-001644,free,Europe East,none,1,0
CUST-001645,business,Europe West,none,1,0
CUST-001646,free,Europe West,none,1,0
CUST-001647,pro,Latin America,none,1,0
CUST-001648,business,Latin America,none,1,0
CUST-001649,enterprise,Latin America,none,1,0
CUST-001650,free,Europe West,none,1,0
CUST-001651,enterprise,Europe East,none,1,0
CUST-001652,pro,North America,none,1,0
CUST-001653,pro,Europe East,none,1,0
CUST-001654,free,North America,none,1,0
CUST-001655,pro,Europe East,none,1,0
CUST-001656,business,Europe West,none,1,0
CUST-001657,free,North America,none,1,0
CUST-001658,business,Asia Pacific,none,1,0
CUST-001659,pro,Europe West,none,1,0
CUST-001660,pro,North America,none,1,0
CUST-001661,business,Asia Pacific,none,1,0
CUST-001662,enterprise,Europe East,none,1,0
CUST-001663,free,Latin America,none,1,0
CUST-001664,enterprise,North America,none,1,0
CUST-001665,pro,Europe East,none,1,0
CUST-001666,free,Asia Pacific,none,1,0
CUST-001667,business,Europe West,none,1,0
CUST-001668,free,Europe East,none,1,0
CUST-001669,pro,Europe West,none,1,0
CUST-001670,enterprise,Asia Pacific,none,1,0
CUST-001671,free,Asia Pacific,none,1,0
CUST-001672,pro,Latin America,none,1,0
CUST-001673,enterprise,Europe West,none,1,0
CUST-001674,business,Europe East,none,1,0
CUST-001675,business,Europe East,none,1,0
CUST-001676,free,Asia Pacific,none,1,0
CUST-001677,business,Latin America,none,1,0
CUST-001678,business,Europe West,none,1,0
CUST-001679,business,Latin America,none,1,0
CUST-001680,business,Latin America,none,1,0
CUST-001681,business,Asia Pacific,none,1,0
CUST-001682,free,Asia Pacific,none,1,0
CUST-001683,pro,North America,none,1,0
CUST-001684,pro,North America,none,1,0
CUST-001685,enterprise,Europe West,none,1,0
CUST-001686,enterprise,Europe West,none,1,0
CUST-001687,pro,North America,none,1,0
CUST-001688,business,Asia Pacific,none,1,0
CUST-001689,pro,North America,none,1,0
CUST-001690,free,North America,none,1,0
CUST-001691,enterprise,Europe East,none,1,0
CUST-001692,business,North America,none,1,0
CUST-001693,enterprise,Europe West,none,1,0
CUST-001694,enterprise,Latin America,none,1,0
CUST-001695,business,Europe West,none,1,0
CUST-001696,free,Europe West,none,1,0
CUST-001697,pro,Asia Pacific,none,1,0
CUST-001698,business,Asia Pacific,none,1,0
CUST-001699,free,Europe West,none,1,0
CUST-001700,free,Europe East,none,1,0
CUST-001701,business,Europe East,none,1,0
CUST-001702,pro,Asia Pacific,none,1,0
CUST-001703,business,Asia Pacific,none,1,0
CUST-001704,pro,Latin America,none,1,0
CUST-001705,enterprise,North America,none,1,0
CUST-001706,enterprise,Asia Pacific,none,1,0
CUST-001707,enterprise,Asia Pacific,none,1,0
CUST-001708,business,Europe West,none,1,0
CUST-001709,pro,Europe West,none,1,0
CUST-001710,enterprise,Europe West,none,1,0
CUST-001711,business,Europe West,none,1,0
CUST-001712,free,Latin America,none,1,0
CUST-001713,enterprise,North America,none,1,0
CUST-001714,pro,North America,none,1,0
CUST-001715,free,Asia Pacific,none,1,0
CUST-001716,free,Europe East,none,1,0
CUST-001717,business,Asia Pacific,none,1,0
CUST-001718,pro,North America,none,1,0
CUST-001719,business,Asia Pacific,none,1,0
CUST-001720,pro,North America,none,1,0
CUST-001721,pro,Latin America,none,1,0
CUST-001722,pro,North America,none,1,0
CUST-001723,business,North America,none,1,0
CUST-001724,business,Latin America,none,1,0
CUST-001725,pro,North America,none,1,0
CUST-001726,free,Europe East,none,1,0
CUST-001727,pro,Latin America,none,1,0
CUST-001728,free,North America,none,1,0
CUST-001729,pro,North America,none,1,0
CUST-001730,pro,Asia Pacific,none,1,0
CUST-001731,business,North America,none,1,0
CUST-001732,enterprise,Europe West,none,1,0
CUST-001733,pro,North America,none,1,0
CUST-001734,free,Europe East,none,1,0
CUST-001735,pro,Europe West,none,1,0
CUST-001736,free,Europe West,none,1,0
CUST-001737,free,Asia Pacific,none,1,0
CUST-001738,free,Europe West,none,1,0
CUST-001739,pro,North America,none,1,0
CUST-001740,business,Asia Pacific,none,1,0
CUST-001741,pro,Europe West,none,1,0
CUST-001742,business,North America,none,1,0
CUST-001743,pro,Europe East,none,1,0
CUST-001744,enterprise,Europe West,none,1,0
CUST-001745,business,Europe West,none,1,0
CUST-001746,business,Asia Pacific,none,1,0
CUST-001747,free,Europe East,none,1,0
CUST-001748,enterprise,Europe East,none,1,0
CUST-001749,enterprise,North America,none,1,0
CUST-001750,business,Europe West,none,1,0
CUST-001751,business,Europe East,none,1,0
CUST-001752,pro,North America,none,1,0
CUST-001753,business,North America,none,1,0
CUST-001754,business,Latin America,none,1,0
CUST-001755,pro,Europe West,none,1,0
CUST-001756,enterprise,Europe West,none,1,0
CUST-001757,business,Latin America,none,1,0
CUST-001758,business,Latin America,none,1,0
CUST-001759,enterprise,Europe East,none,1,0
CUST-001760,business,Asia Pacific,none,1,0
CUST-001761,business,North America,none,1,0
CUST-001762,business,Europe West,none,1,0
CUST-001763,free,Asia Pacific,none,1,0
CUST-001764,business,Latin America,none,1,0
CUST-001765,pro,Latin America,none,1,0
CUST-001766,free,Asia Pacific,none,1,0
CUST-001767,free,Latin America,none,1,0
CUST-001768,business,Europe East,none,1,0
CUST-001769,free,Europe East,none,1,0
CUST-001770,business,North America,none,1,0
CUST-001771,pro,Europe East,none,1,0
CUST-001772,pro,North America,none,1,0
CUST-001773,pro,Europe West,none,1,0
CUST-001774,free,Europe East,none,1,0
CUST-001775,enterprise,Latin America,none,1,0
CUST-001776,free,North America,none,1,0
CUST-001777,business,Europe West,none,1,0
CUST-001778,business,Latin America,none,1,0
CUST-001779,business,North America,none,1,0
CUST-001780,pro,Europe East,none,1,0
CUST-001781,business,Latin America,none,1,0
CUST-001782,pro,Latin America,none,1,0
CUST-001783,free,Latin America,none,1,0
CUST-001784,business,North America,none,1,0
CUST-001785,business,Latin America,none,1,0
CUST-001786,enterprise,Asia Pacific,none,1,0
CUST-001787,business,Europe East,none,1,0
CUST-001788,pro,Europe West,none,1,0
CUST-001789,enterprise,Europe East,none,1,0
CUST-001790,pro,Latin America,none,1,0
CUST-001791,pro,Europe West,none,1,0
CUST-001792,free,North America,none,1,0
CUST-001793,pro,Latin America,none,1,0
CUST-001794,pro,Europe East,none,1,0
CUST-001795,pro,North America,none,1,0
CUST-001796,business,Europe East,none,1,0
CUST-001797,pro,Asia Pacific,none,1,0
CUST-001798,enterprise,North America,none,1,0
CUST-001799,enterprise,Asia Pacific,none,1,0
CUST-001800,business,Europe East,none,1,0
CUST-001801,business,Europe West,none,1,0
CUST-001802,pro,Europe West,none,1,0
CUST-001803,pro,Europe East,none,1,0
CUST-001804,pro,North America,none,1,0
CUST-001805,business,Europe West,none,1,0
CUST-001806,pro,Asia Pacific,none,1,0
CUST-001807,business,Europe East,none,1,0
CUST-001808,business,Europe East,none,1,0
CUST-001809,free,North America,none,1,0
CUST-001810,business,Europe West,none,1,0
CUST-001811,business,North America,none,1,0
CUST-001812,pro,North America,none,1,0
CUST-001813,pro,Latin America,none,1,0
CUST-001814,enterprise,Europe East,none,1,0
CUST-001815,free,Latin America,none,1,0
CUST-001816,free,Latin America,none,1,0
CUST-001817,pro,Latin America,none,1,0
CUST-001818,pro,North America,none,1,0
CUST-001819,business,North America,none,1,0
CUST-001820,pro,Asia Pacific,none,1,0
CUST-001821,pro,Europe East,none,1,0
CUST-001822,pro,Asia Pacific,none,1,0
CUST-001823,pro,Europe West,none,1,0
CUST-001824,business,North America,none,1,0
CUST-001825,pro,Latin America,none,1,0
CUST-001826,enterprise,Asia Pacific,none,1,0
CUST-001827,free,Asia Pacific,none,1,0
CUST-001828,free,Asia Pacific,none,1,0
CUST-001829,business,Europe West,none,1,0
CUST-001830,pro,North America,none,1,0
CUST-001831,enterprise,North America,none,1,0
CUST-001832,business,Europe West,none,1,0
CUST-001833,enterprise,Europe East,none,1,0
CUST-001834,business,Europe West,none,1,0
CUST-001835,business,Europe West,none,1,0
CUST-001836,free,Latin America,none,1,0
CUST-001837,free,Europe West,none,1,0
CUST-001838,enterprise,North America,none,1,0
CUST-001839,pro,Europe East,none,1,0
CUST-001840,pro,Asia Pacific,none,1,0
CUST-001841,pro,Europe West,none,1,0
CUST-001842,pro,Europe West,none,1,0
CUST-001843,free,Latin America,none,1,0
CUST-001844,pro,Latin America,none,1,0
CUST-001845,pro,Latin America,none,1,0
CUST-001846,enterprise,North America,none,1,0
CUST-001847,enterprise,Europe West,none,1,0
CUST-001848,enterprise,Europe West,none,1,0
CUST-001849,free,Europe West,none,1,0
CUST-001850,business,Europe West,none,1,0
CUST-001851,business,Europe West,none,1,0
CUST-001852,business,Europe East,none,1,0
CUST-001853,pro,Europe East,none,1,0
CUST-001854,free,Latin America,none,1,0
CUST-001855,pro,North America,none,1,0
CUST-001856,free,North America,none,1,0
CUST-001857,enterprise,Europe West,none,1,0
CUST-001858,free,Asia Pacific,none,1,0
CUST-001859,business,Europe East,none,1,0
CUST-001860,pro,North America,none,1,0
CUST-001861,free,Asia Pacific,none,1,0
CUST-001862,free,Asia Pacific,none,1,0
CUST-001863,business,Europe East,none,1,0
CUST-001864,pro,North America,none,1,0
CUST-001865,free,North America,none,1,0
CUST-001866,enterprise,Europe West,none,1,0
CUST-001867,pro,Asia Pacific,none,1,0
CUST-001868,business,Asia Pacific,none,1,0
CUST-001869,business,Asia Pacific,none,1,0
CUST-001870,business,Europe East,none,1,0
CUST-001871,enterprise,Europe West,none,1,0
CUST-001872,free,North America,none,1,0
CUST-001873,business,Latin America,none,1,0
CUST-001874,pro,Latin America,none,1,0
CUST-001875,business,Europe East,none,1,0
CUST-001876,business,Europe West,none,1,0
CUST-001877,business,North America,none,1,0
CUST-001878,free,Latin America,none,1,0
CUST-001879,business,Latin America,none,1,0
CUST-001880,enterprise,North America,none,1,0
CUST-001881,pro,Europe West,none,1,0
CUST-001882,free,Latin America,none,1,0
CUST-001883,free,Europe East,none,1,0
CUST-001884,business,Europe West,none,1,0
CUST-001885,free,Latin America,none,1,0
CUST-001886,business,Latin America,none,1,0
CUST-001887,pro,Latin America,none,1,0
CUST-001888,business,Europe East,none,1,0
CUST-001889,free,Europe West,none,1,0
CUST-001890,pro,Latin America,none,1,0
CUST-001891,pro,Europe East,none,1,0
CUST-001892,business,Europe East,none,1,0
CUST-001893,free,Europe West,none,1,0
CUST-001894,pro,Latin America,none,1,0
CUST-001895,business,Europe West,none,1,0
CUST-001896,pro,Latin America,none,1,0
CUST-001897,enterprise,Europe West,none,1,0
CUST-001898,free,Europe West,none,1,0
CUST-001899,pro,Latin America,none,1,0
CUST-001900,pro,Europe West,none,1,0
CUST-001901,free,Asia Pacific,none,1,0
CUST-001902,pro,Europe East,none,1,0
CUST-001903,pro,Asia Pacific,none,1,0
CUST-001904,business,Latin America,none,1,0
CUST-001905,pro,Asia Pacific,none,1,0
CUST-001906,free,Asia Pacific,none,1,0
CUST-001907,pro,Europe East,none,1,0
CUST-001908,business,North America,none,1,0
CUST-001909,pro,Asia Pacific,none,1,0
CUST-001910,business,Asia Pacific,none,1,0
CUST-001911,business,Europe West,none,1,0
CUST-001912,enterprise,Latin America,none,1,0
CUST-001913,pro,Europe West,none,1,0
CUST-001914,business,Latin America,none,1,0
CUST-001915,free,Asia Pacific,none,1,0
CUST-001916,enterprise,Europe West,none,1,0
CUST-001917,business,North America,none,1,0
CUST-001918,free,North America,none,1,0
CUST-001919,free,Latin America,none,1,0
CUST-001920,pro,Asia Pacific,none,1,0
CUST-001921,free,Europe East,none,1,0
CUST-001922,free,North America,none,1,0
CUST-001923,enterprise,Latin America,none,1,0
CUST-001924,pro,Latin America,none,1,0
CUST-001925,enterprise,Asia Pacific,none,1,0
CUST-001926,enterprise,North America,none,1,0
CUST-001927,enterprise,Latin America,none,1,0
CUST-001928,pro,Europe West,none,1,0
CUST-001929,free,North America,none,1,0
CUST-001930,pro,Europe West,none,1,0
CUST-001931,business,Asia Pacific,none,1,0
CUST-001932,pro,Asia Pacific,none,1,0
CUST-001933,enterprise,Latin America,none,1,0
CUST-001934,free,Asia Pacific,none,1,0
CUST-001935,pro,Asia Pacific,none,1,0
CUST-001936,free,Europe West,none,1,0
CUST-001937,free,Europe West,none,1,0
CUST-001938,enterprise,Europe East,none,1,0
CUST-001939,pro,Asia Pacific,none,1,0
CUST-001940,pro,Asia Pacific,none,1,0
CUST-001941,free,Asia Pacific,none,1,0
CUST-001942,business,Europe East,none,1,0
CUST-001943,pro,Latin America,none,1,0
CUST-001944,business,Latin America,none,1,0
CUST-001945,pro,Asia Pacific,none,1,0
CUST-001946,enterprise,Europe West,none,1,0
CUST-001947,business,Asia Pacific,none,1,0
CUST-001948,pro,Europe West,none,1,0
CUST-001949,pro,Europe East,none,1,0
CUST-001950,business,Europe East,none,1,0
CUST-001951,free,North America,none,1,0
CUST-001952,pro,Latin America,none,1,0
CUST-001953,enterprise,Europe West,none,1,0
CUST-001954,pro,North America,none,1,0
CUST-001955,business,Asia Pacific,none,1,0
CUST-001956,business,North America,none,1,0
CUST-001957,free,Europe West,none,1,0
CUST-001958,business,Latin America,none,1,0
CUST-001959,pro,Europe East,none,1,0
CUST-001960,enterprise,North America,none,1,0
CUST-001961,business,Asia Pacific,none,1,0
CUST-001962,free,North America,none,1,0
CUST-001963,business,Latin America,none,1,0
CUST-001964,business,Latin America,none,1,0
CUST-001965,enterprise,Europe East,none,1,0
CUST-001966,business,Europe West,none,1,0
CUST-001967,business,Latin America,none,1,0
CUST-001968,enterprise,Europe West,none,1,0
CUST-001969,business,Asia Pacific,none,1,0
CUST-001970,pro,North America,none,1,0
CUST-001971,business,North America,none,1,0
CUST-001972,enterprise,Europe West,none,1,0
CUST-001973,business,Europe West,none,1,0
