V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Time,Amount,Class
-2.752938,-1.769504,-4.981285,-1.764957,3.073906,6.032793,1.151893,0.528413,1.716126,-3.951385,-2.072094,1.93242,-0.547675,-0.846573,1.921977,-4.194847,2.509558,-1.705392,1.154838,0.001305,1.42051,1.88544,-1.872101,1.507213,0.886297,2.423245,-0.871402,1.900106,157794.4,32.09,0
-7.699744,3.290927,-0.688119,1.004728,8.053416,0.403724,-1.141062,0.769115,-0.67092,2.308112,-0.771655,-0.239768,-1.25886,-4.08276,-2.834086,3.382249,1.046356,-1.149325,-0.607004,-1.913072,-0.795198,1.698131,-1.708254,1.530325,-1.037945,-1.64509,0.615322,1.459318,159743.1,728.83,1
-0.76261,-1.365014,0.456484,0.217078,-0.568846,-3.067807,-7.432993,3.061899,3.15098,1.818139,-2.334449,1.335876,0.775051,-3.039203,-1.265051,0.623374,-2.720012,-0.157346,-1.827001,0.578583,1.042808,2.380388,-3.162342,-1.63999,0.171768,1.999642,-1.757004,1.068701,63409.5,338.15,0
-0.404383,-1.364544,-4.335504,0.496462,2.796517,3.409013,7.561566,-0.768176,0.514474,-2.750039,4.537363,2.379713,2.257776,1.372269,-0.29856,-5.583322,2.68764,1.402251,0.528183,-1.652879,1.691663,0.56751,0.371032,-1.992454,-1.963481,-0.152081,-0.175123,-1.664074,165980.8,141.41,0
6.514119,1.445187,-0.016583,-4.511673,-0.901732,-0.374605,-1.590014,0.265599,7.36493,2.427611,1.239884,-3.130972,-0.22359,0.929084,-4.391185,-0.151031,-0.199594,1.102751,-0.783057,3.876057,0.944641,0.082357,1.129617,2.144202,1.108029,1.503948,0.456444,-1.163798,121088.3,58.61,0
1.749311,-2.025949,1.376509,0.792934,1.456159,-0.629997,-8.418441,0.210316,0.239922,-1.827955,-3.246973,1.255056,0.931626,3.632306,-1.814632,2.608143,0.03678,-1.042182,1.023391,1.753004,-1.024164,2.983774,0.034801,-2.219515,-1.992673,1.822345,-0.912333,0.14246,150377.0,1.05,0
-4.216306,1.380781,4.19529,-1.009747,5.943163,1.538035,-4.306886,-4.942799,-5.187823,2.323992,1.392885,-1.684483,-0.114545,1.040148,-1.267498,-1.807532,0.518238,-3.455268,-0.268905,-2.653131,0.600082,1.621678,-0.427045,-1.054827,-2.499687,-0.748913,0.12569,-0.216233,16881.6,9.69,0
0.459847,2.323421,0.218518,0.574464,5.440775,3.482158,-2.787626,-4.11312,3.461085,-1.09101,-0.322535,-1.171544,0.768687,-0.951978,-2.678281,-3.926978,-5.1426,-2.213814,2.510649,-1.875389,-0.045842,2.130838,2.430672,-1.00263,1.244816,-0.638365,-3.1984,1.531902,133029.2,9.38,1
0.491197,-2.807758,-0.497834,0.85555,2.073008,-0.582924,-2.870541,1.103334,3.154265,-1.488874,1.23938,2.515847,2.487115,3.092662,0.637548,3.09696,2.907453,-1.737575,0.635561,0.470367,-1.334829,-0.625492,-3.714761,1.278668,1.485565,1.95651,2.225326,-0.967906,46038.1,106.39,0
-3.167414,-1.577669,3.077446,-1.199025,-4.879325,2.035392,0.898019,-4.475439,-0.201003,-0.050767,4.33606,-1.258516,-3.02227,0.334723,1.947412,-0.823394,-0.903447,-1.93283,-3.49029,-3.731495,2.030986,1.267518,0.735003,-0.17919,-2.889409,0.727461,-0.616119,-0.798781,6796.1,42.83,0
-2.095355,-5.822501,-1.833193,-1.932867,3.352265,1.942641,-0.133988,-1.4216,1.423503,3.735338,-2.369298,-1.533891,2.70429,1.105931,-0.986523,2.541585,1.185939,-1.979905,0.563062,-0.014384,3.222707,1.154053,0.894493,0.239942,0.911688,-2.361546,-2.399773,0.622951,151064.3,14.25,0
0.720129,-0.361737,2.614033,3.168327,-6.050455,1.086089,3.950133,1.147168,1.069476,1.124132,1.997023,0.635059,0.703244,-2.443569,1.438092,2.584202,0.421279,-0.906768,-3.672654,0.064316,0.647679,3.37409,-3.022973,1.47056,2.619508,-0.285907,-2.02491,3.899915,99522.5,13.05,0
1.341549,-4.750135,-2.148468,-1.397659,1.10137,1.025024,-3.523435,2.039916,-2.587495,-0.884723,0.630642,-0.311475,3.686808,2.620517,-2.96783,-2.476594,2.472032,0.237893,1.288146,0.050165,2.399577,1.466135,1.454957,-1.21809,1.063002,-2.737365,-0.397252,-1.016702,110556.8,65.42,0
3.748596,-1.510432,1.745577,0.413105,-6.738016,0.004671,-3.228128,-3.255672,-0.140784,0.195463,0.110388,1.195144,-1.035059,-0.19456,-2.461882,2.840002,-1.465889,-0.364967,0.383271,-2.911158,-0.211504,1.2297,0.812115,-2.620351,1.946334,-0.378265,1.097404,2.132171,7450.0,91.46,0
-2.440186,1.043946,1.631579,-4.438925,4.350243,1.192067,1.468018,-0.735461,0.649753,-2.809014,3.879331,3.395759,-0.562904,-3.033095,-0.688148,1.300845,-0.84667,-1.670837,0.329777,-1.747644,2.603738,1.796484,1.228014,-1.274182,0.361971,1.885938,-3.453642,0.329151,25044.7,232.32,0
-1.213749,1.021272,-0.759586,-3.888298,1.826728,-0.277647,2.836358,2.861283,1.285634,0.49585,1.617941,-2.134528,1.024485,1.856947,2.313942,-1.959358,0.753769,-2.901729,-0.956348,-0.787073,3.764916,-0.696536,3.123091,1.835276,-5.759562,0.379779,-2.636656,-1.658419,48238.5,115.69,0
0.055218,2.581732,-5.276891,-2.827534,-1.309424,-0.836095,-0.239227,-0.117189,0.723523,-0.088777,-4.120709,0.752884,2.828043,0.593552,-3.990296,0.511098,1.021997,-2.077426,0.156187,2.552873,3.153904,0.240357,0.938783,-0.297205,-0.717237,2.354502,1.588058,0.987202,52673.3,107.35,0
-0.011181,-0.644678,-4.703581,1.347557,1.972668,-1.956395,0.63178,-2.423122,-3.52201,0.787884,0.599772,-0.706737,1.657987,-1.284467,2.320527,0.473064,-0.644433,5.036166,-3.517846,-0.937397,0.187994,-0.758942,2.211199,-1.998888,3.971389,1.383782,-1.574084,-2.97962,19174.1,40.2,0
-1.216021,1.346158,-0.989861,-0.376514,-0.470389,-1.768129,1.943278,-0.225643,2.19999,1.867058,2.994594,-1.179652,1.559712,-0.401122,-0.050348,-1.571749,-1.02006,1.323327,-0.701092,-1.458949,1.654186,0.677953,-2.254271,0.190285,1.974385,1.863547,-0.88631,-1.777149,50500.9,85.71,0
5.053023,-1.775497,0.978473,-0.374502,2.367768,-1.876805,4.958414,2.681266,-1.525324,6.08175,1.521994,1.223419,-0.898343,-2.546184,1.929418,-1.886705,-1.248188,-1.254541,2.513246,-0.47453,1.21492,1.293208,-2.497505,0.894568,-0.162756,0.59229,0.831153,-0.839112,163711.6,91.42,0
-2.340803,3.489142,-1.763643,3.332705,-1.730892,-4.899582,-2.124296,0.746574,3.040396,3.253354,0.897712,1.641803,-6.214399,0.604132,0.086713,-0.679743,-1.431685,1.847426,2.335477,3.929175,-0.379779,-1.512506,3.487709,-0.57675,-0.911058,-2.358245,0.693193,0.969118,7110.6,36.8,1
1.517437,3.417458,2.429547,0.528647,-1.477369,2.167976,-1.529431,-0.383941,-1.826347,5.332315,-2.379371,1.593406,1.589277,2.015309,-0.089137,0.18456,-0.423172,-5.707864,-1.566684,2.728051,-1.591689,0.256528,4.879541,-1.742715,-0.883104,-0.428504,-3.297467,-1.389227,76392.3,103.23,0
1.3089,-0.9327,-2.321668,-0.756362,-4.297185,2.999792,-1.100828,0.381404,3.435446,1.213389,-1.503414,-0.851493,1.743621,-0.730027,2.769729,0.386276,-3.021764,1.053016,2.094118,1.249806,0.583179,1.561357,-3.501952,-2.645646,1.38983,-0.875409,1.935516,2.51439,63869.1,41.22,0
-4.833061,6.423661,0.859127,-0.851493,-0.413422,-2.898153,4.776646,-0.218143,-1.109472,4.392553,2.528264,-0.466635,1.025181,-0.763964,-0.814972,-0.486116,0.639474,2.299262,4.053949,-4.345151,4.528547,1.946268,0.030578,-0.774085,-3.269148,2.030518,-1.80606,1.042966,122725.0,25.11,1
-2.760603,2.492244,5.145429,1.373821,1.186328,-1.981267,-2.754325,-1.055843,0.175956,0.02937,-0.487289,5.980183,1.342169,-2.245503,-2.701305,-3.824844,-2.170521,1.215319,-0.584746,-1.385714,1.149769,1.043504,0.687083,-0.023814,-0.064311,-2.241637,-3.044615,-1.290272,108512.7,57.1,0
2.584215,2.373134,-4.901684,-2.463775,0.497179,0.800486,-2.305979,4.833107,1.003444,1.122922,-0.362748,2.477769,1.876843,-1.131946,-0.684805,2.617688,2.378303,-0.982507,0.134514,-1.265753,2.701361,1.776916,-3.613639,-0.990709,1.234603,-2.28866,-0.791544,2.309244,118940.8,8.9,0
0.211301,-0.418572,-2.735919,-0.308221,-2.497073,0.233321,1.043381,-0.642569,1.017448,1.45898,1.971453,4.73941,-3.355067,-2.837822,-2.737115,-0.435143,-3.428111,-1.1139,1.718069,1.458508,3.197107,1.621919,1.87407,-0.952146,-0.626604,1.494077,1.416671,-3.066164,103268.9,127.42,0
-0.17769,-0.678465,0.797767,-1.824568,0.947778,-1.171809,0.201137,1.33106,0.705304,0.738372,-1.558515,-3.9147,3.582734,1.863242,0.030553,-0.647825,2.973544,2.336382,-0.714018,-0.059138,1.092634,0.986261,2.511263,1.080163,0.087366,-2.967673,0.980818,-0.522107,155715.8,18.05,0
4.801765,3.028168,6.489506,-2.439192,-0.938347,1.304983,-4.279519,-0.016737,0.170203,3.244784,2.61471,1.839028,1.637383,0.141173,0.657421,1.670841,2.17519,-1.510006,0.921654,-0.150651,0.517817,2.193353,-0.463671,-1.659574,-1.594244,-0.974397,1.005699,-0.26516,61310.5,42.18,0
0.202919,1.405051,1.457243,-0.138849,1.14343,0.932492,0.31889,-4.04904,-0.687457,-0.252896,-0.572722,1.049772,-0.667213,3.046019,-2.336399,5.563915,-2.564219,0.920312,-1.016997,3.805775,0.277937,0.669021,1.138219,-1.71969,-0.473836,-0.96448,1.91931,-0.01493,18172.9,50.92,0
1.412572,0.821303,-3.090051,2.187524,5.027466,3.668511,0.959959,-0.131912,2.290725,-0.3527,-6.19622,-4.122826,3.215321,3.059636,-0.282143,-1.756108,-0.645599,-2.700759,-0.520559,3.493989,-1.219911,-1.509355,-2.486275,0.370281,-1.662332,1.105714,-0.509185,2.690094,18667.9,25.5,0
-1.097664,-1.125767,0.761208,0.540505,3.765936,1.689891,2.562683,-0.445783,-0.631746,-1.299304,-0.794477,-0.74915,3.477495,1.775243,0.43983,-3.879285,0.942065,2.953453,-1.59379,0.095372,-2.144299,3.132605,-4.373619,-1.283424,1.82023,0.355749,1.396867,-0.80177,54353.3,41.71,0
3.682773,0.758279,1.547923,-1.829831,-0.871802,-3.021105,2.789671,3.084507,-1.223583,0.094752,-1.633485,-3.141668,-1.209633,-2.753564,-4.366114,0.651129,-2.140721,-0.087878,-5.44859,0.177379,-1.349639,-1.188152,1.610441,-0.220164,0.523475,0.090882,0.793983,-1.266486,128221.5,2.41,0
-0.724287,1.102611,-1.50846,2.176481,-2.404365,3.195255,0.057416,3.757202,-4.68078,-3.015717,1.915122,0.818844,-0.245251,0.391178,-1.151127,2.171208,1.820763,-2.059398,1.314436,-0.914455,-0.864906,-2.385754,1.794802,-0.156611,-1.760729,1.409548,0.271487,-0.685903,116653.8,36.17,0
0.251253,-2.629873,-2.033448,-1.757438,-2.966435,1.238875,2.676432,-3.744617,1.699238,-2.61125,-0.177819,0.728464,2.382491,-0.055279,0.559723,3.584449,3.472794,2.211644,1.538478,1.016379,3.196548,1.400869,-1.254059,0.191147,0.718927,-2.367628,-0.953511,2.73718,74803.5,68.6,0
-3.377248,2.339548,-4.631772,1.377149,0.225093,0.474289,-1.52642,-4.960165,-1.563001,-0.803262,3.920365,-0.931766,-5.412145,1.104061,-3.040913,-0.620023,0.274783,-2.223438,-2.633293,-1.133196,-1.837925,-0.252224,0.633066,0.822998,-0.584713,-1.319555,-1.327914,0.553496,143454.4,5.88,0
-4.6852,2.824885,-1.333332,-1.711804,-2.257436,-1.636671,1.307987,1.110895,0.132491,4.682998,-3.0594,0.686534,-3.121572,1.296343,1.290073,0.29868,1.088138,1.227618,0.992147,-2.768093,1.711032,3.322674,2.078885,-0.468342,3.440508,0.420272,1.934419,1.092383,149840.3,203.94,0
-2.823582,3.211589,5.755661,3.603855,-0.243971,-1.46667,3.291601,2.73839,2.827124,-1.242348,2.852287,-5.160351,1.627014,-0.730401,1.241611,-1.076216,2.802988,2.645681,-1.297902,2.327973,-2.495332,2.012657,0.17116,1.879955,0.669511,0.830658,1.743784,-0.323407,43942.0,78.66,0
-5.074742,5.007258,-1.214143,2.687194,-2.900017,-6.331321,4.526851,-4.200636,-2.636095,3.006849,0.21922,-0.446378,3.13709,-0.64983,1.802106,-2.720576,3.068753,-1.168308,0.366339,-1.436783,-1.586243,-0.531641,1.697118,-0.44078,0.340408,-0.801893,2.184397,-2.34401,67124.7,212.54,0
2.244644,-0.307077,4.47151,2.797625,0.172435,1.848054,4.54926,-3.680826,-3.558237,-3.778692,0.262669,-2.437188,4.609079,0.975102,2.372526,-4.683224,-2.182611,0.391543,1.766336,-2.672037,2.582641,-2.461333,1.29094,-2.488249,-1.628453,-0.062995,-2.422256,-1.754722,127483.4,6.53,1
-2.619987,-3.177549,0.39293,-1.464511,-3.139456,2.219951,-0.427892,0.991924,1.682283,2.521934,4.533346,-0.856837,0.376142,-4.441143,-1.567744,-3.58885,-1.035992,2.171638,-0.148225,-1.54767,-1.398022,-3.286648,0.37701,-1.140438,-0.952679,0.551275,2.832334,-2.698946,152807.1,22.46,0
3.770536,-1.944336,-4.345623,-4.357598,1.804093,-0.290507,-0.48573,-1.507253,-2.193921,1.541453,-0.067493,1.03451,-3.847592,4.116597,2.652341,2.355363,-4.436585,1.870104,-2.938844,0.858291,2.267418,2.036127,1.343537,3.334943,0.289122,-1.372641,-0.870925,0.03096,147968.3,80.97,0
-0.912348,4.267758,-2.544581,1.408692,1.384846,1.774479,-0.272194,3.595571,2.04607,-1.320765,-1.088636,-2.43354,1.253907,0.07969,-1.535829,3.029328,-1.313388,-3.061766,-0.86363,-3.153995,-0.034126,0.849604,1.552373,0.584362,0.36374,3.698687,3.905308,-0.077593,167126.1,80.56,0
2.164949,0.625745,-1.767069,-1.623267,-2.088942,1.597156,3.3255,-0.663767,-1.732293,-0.94044,-5.653574,-0.130401,0.899837,-0.849202,-1.135577,2.466676,0.673814,0.81409,1.031343,0.286589,2.561496,-2.602191,-0.05777,-4.109689,-0.735802,3.405657,-2.11962,-1.76513,45575.3,33.17,0
-3.813469,8.582598,0.140081,-1.597719,2.427621,-3.15243,0.261494,-0.820729,1.096175,1.452534,1.854123,0.416332,-0.68751,-2.369488,5.148269,-0.151809,1.952911,0.499889,-0.60144,-2.22879,-3.767213,0.161811,0.63697,-0.686461,2.931305,1.898223,0.422767,0.880589,87905.8,28.14,0
-3.352427,-1.967997,3.427364,-0.60672,-2.576422,-1.205659,4.013686,2.064035,-2.362197,-4.683165,3.655977,0.589448,-0.993176,-2.087428,-4.662895,-2.907025,0.645687,-1.03679,3.373249,1.837965,-1.154813,-1.761743,2.38688,-0.671523,4.626283,0.164,-2.252223,-3.265117,56142.8,116.19,0
3.69192,-0.99526,0.216425,0.858681,-1.505533,-1.872471,0.953819,0.340475,2.385944,-0.729281,-1.234575,0.891988,4.594353,-1.003647,3.727782,2.287159,1.944557,3.118784,-0.746037,3.262346,-0.560487,-0.793509,-1.965521,0.110126,0.522816,-1.37392,-0.347859,-0.778984,114996.6,157.63,0
-6.127519,0.393303,-3.627326,0.531434,-4.09275,2.10919,1.367,-3.326629,-2.459944,1.059765,2.168612,0.551679,-1.630824,0.372342,-0.509413,-1.176008,-3.028685,0.086971,-1.678721,-0.256,-3.926918,1.588946,-1.039029,0.143157,2.625183,2.641184,1.092217,-1.633792,51056.9,5.63,1
2.420119,1.909265,3.474076,2.303429,-1.910657,-0.860929,-0.033421,1.07344,-1.253962,-0.026611,-0.812966,-1.28283,0.970165,2.09272,3.987867,2.249835,-0.843514,2.669314,-2.932415,0.831202,-1.09024,-1.046522,3.664919,-0.756708,0.430477,1.004065,-0.04192,-2.17759,150608.2,9.93,0
1.468486,0.053059,1.532432,2.810745,-1.981646,-5.081817,3.513927,-0.752374,-3.527769,0.289205,2.286576,-0.370338,-1.657556,-3.12559,-1.509534,1.144936,0.254004,0.248376,0.279841,0.23144,3.793873,-0.692645,0.677949,2.518393,-1.102983,-1.469693,-2.04755,-2.012107,32988.5,31.63,0
-0.611361,0.099106,0.824524,1.391707,-2.07964,-6.651653,-5.168905,0.918324,-1.470544,-0.855394,-4.207092,-1.921322,0.280496,0.090962,-2.427268,-2.540418,4.143143,-0.524488,-0.22379,-2.683259,-1.523273,-0.527035,-2.128108,0.163005,-2.023349,-1.265448,-1.317078,-2.656181,84305.5,110.68,0
-2.267808,1.189291,5.550637,2.299488,-2.70155,1.520938,-6.26354,0.201289,-2.252531,3.173271,2.002175,0.257881,0.766337,1.973692,0.177842,1.539862,1.646138,-1.033602,-3.157693,-2.300957,-0.570646,-0.840203,-0.785378,2.73286,3.206329,-0.803827,-1.248482,-2.307769,137537.7,142.09,0
-1.732958,-1.637295,-0.019804,-4.152615,1.263355,1.305941,-0.962232,-0.739443,-7.020194,4.013077,-0.555556,1.552766,0.430044,0.12818,1.549774,-1.406845,2.191131,3.307949,0.41183,-0.313856,1.906199,0.785313,-0.693733,-0.614676,0.218986,1.295433,-0.830972,1.264025,8065.3,185.66,0
2.627173,3.610623,-4.22106,-0.402195,-1.700315,-5.941379,-2.708495,1.094342,0.673036,-1.017038,2.647088,2.034764,1.144437,-5.468144,0.293985,-0.576548,2.390551,1.820857,3.104554,-3.190273,0.893903,1.317494,-2.050124,0.767839,-0.087565,-0.772798,-0.897281,-1.152701,23806.0,166.79,0
-4.359169,2.507135,0.152634,5.093859,-1.770311,2.689278,2.19992,1.280766,0.073414,-2.363468,-0.715202,-1.184579,0.054195,-2.406629,0.553176,3.920815,-1.887618,1.115392,-3.876113,1.002588,0.511198,-1.73036,1.019681,0.187726,3.164323,0.1924,0.651436,-0.233528,54395.7,7.74,1
0.250196,-4.253681,-3.876153,-4.690554,3.632807,1.355705,-0.888442,-3.720225,-2.1188,-0.25948,-3.022877,2.095006,-1.889467,-0.647595,-0.226074,-4.81432,1.73975,0.084441,-4.542469,-0.781825,-0.651351,-1.965642,0.645336,2.168017,0.606675,-2.398831,-1.118215,-3.165183,135047.8,45.8,0
-0.257618,0.754644,-2.318919,3.880451,-0.089151,-1.398568,2.163008,-0.10778,2.696532,1.744168,-4.084392,-0.539604,0.299425,0.461954,0.870161,-2.822421,0.201715,3.617268,-0.888135,-5.827851,0.527091,0.427274,-1.813665,1.810045,-0.33403,0.421196,-0.496485,-0.671143,51485.3,117.95,0
5.306777,-0.561,3.67154,-0.249703,3.044889,-2.338869,-3.487942,-0.726393,-1.230113,1.652535,0.841631,-3.711477,-1.742122,-3.217054,-1.684374,-0.204554,-1.334946,2.449712,0.857699,-1.69881,2.510585,1.730452,0.361951,-0.655759,3.389328,1.356376,-1.773776,0.25856,63811.1,66.01,0
-2.935466,-0.345132,-0.287874,3.278998,-2.625472,1.345776,2.78916,-1.266032,4.684923,-0.778665,0.787181,0.985728,-0.298977,-1.174859,-1.265109,-4.210785,1.096082,0.981049,-3.348814,0.552125,1.757927,-0.628,2.39575,-0.727997,-0.745831,0.468657,-0.425864,-0.199946,26489.8,41.03,0
-1.117686,3.159838,0.404022,-1.498803,-0.734423,-0.455221,4.374931,-3.361905,1.011879,4.515554,-1.248473,0.086256,-2.75975,3.784803,-2.550602,1.420948,-4.228156,-1.810721,0.45559,-2.227277,-0.497959,-2.546372,0.164537,-2.12791,-1.85602,0.451642,-3.142277,1.00967,56194.8,142.11,0
-1.810739,1.135493,-2.815747,2.134765,5.579202,-1.47713,-0.337554,-3.731901,2.66101,-2.923641,-3.930054,-1.870891,-0.79759,-2.846357,2.052387,1.976286,1.056622,2.727441,-0.598448,-0.306113,-1.142576,-0.525959,-3.897966,0.580294,2.987699,2.735209,0.137981,0.283153,135945.3,24.86,0
2.433393,-2.039041,1.363293,-3.58393,-0.680508,0.47399,0.371968,-0.430171,-2.436235,0.99783,1.361058,-1.618929,-0.052284,1.133873,1.107923,0.780156,1.020282,1.268778,1.483939,0.914035,-0.991419,0.636486,-1.234604,-1.052016,0.598811,0.100285,-1.1163,0.89619,71332.5,34.62,0
0.702975,-1.300412,1.397994,4.470468,-2.748196,-1.619367,0.03924,-2.563612,0.676225,0.585086,-2.444038,0.537946,-2.392466,0.233647,0.478357,4.562362,-0.66431,5.363858,-0.699068,-1.340563,-3.220068,-1.12306,-0.636056,1.732173,2.149539,1.215659,1.247552,4.018148,64504.2,372.88,0
-3.011666,-0.711483,2.653811,-1.620512,3.074135,0.018984,1.047385,-1.886843,0.08275,-0.014379,2.569098,-1.117207,-3.671649,-2.537999,-1.52766,1.39998,-1.923361,-2.056967,-0.624196,-0.039575,-0.17042,-2.439396,-0.580485,1.714831,0.687284,0.650886,-1.252656,-0.450113,74639.7,83.29,0
-1.858423,3.992296,-1.219534,1.820617,0.051108,-2.964149,0.193544,7.420863,-1.540757,2.327216,-0.355375,-0.251304,-1.210872,-3.097687,2.559797,0.032202,2.616708,-1.821714,-3.722559,2.20479,-0.956301,-3.083847,-3.162074,-0.751552,-0.416447,-0.550223,3.058222,0.584027,116049.4,98.55,0
2.125354,-5.018987,-1.116956,1.361545,0.478715,-4.146009,2.949589,0.153452,2.546466,-1.057186,0.08717,0.472099,-1.030233,5.088431,-0.612397,0.744328,-1.382542,-1.167245,-0.30088,-1.431472,-1.850553,0.070178,-0.770033,3.828616,-0.32015,-1.122084,1.017265,2.799779,68440.5,180.2,0
-3.734628,0.13821,-1.975471,-3.051381,-1.46281,-3.174668,1.272958,0.543828,1.81433,0.770391,-1.595109,-0.734124,-4.060248,-0.580346,1.210184,3.093314,3.299874,-0.163137,-1.53208,-0.313867,-1.993796,-0.770797,2.448858,-0.980095,0.534988,-0.194239,1.62802,-0.639326,171946.4,28.29,0
-2.732874,0.572455,0.335015,-5.800198,0.353395,2.15114,-2.535415,1.366294,1.676803,0.053309,2.778682,1.53696,3.794494,0.597102,2.340342,-0.316946,1.455625,0.718144,0.905341,1.482468,-0.618054,-0.609782,-3.334676,0.410577,-2.051949,-1.309919,-0.632974,1.048325,18634.0,24.06,0
2.503844,0.876265,1.869751,-6.457208,0.615868,-3.704744,0.328511,-3.628981,-0.948427,-0.503102,0.592231,0.232597,-1.765284,4.113995,1.078578,0.456592,2.028625,-1.10369,-0.913927,2.660253,2.686776,1.148326,-1.440613,-0.547419,-0.577503,0.517244,0.01483,-1.165639,103601.9,59.09,1
1.700643,-5.732294,-1.901169,-1.737078,4.441748,-1.803658,-2.265945,0.659906,0.41973,1.088617,-0.757264,-0.505327,0.377925,-1.462851,-2.871606,-1.391136,-0.088753,2.193697,-0.353001,-2.14156,0.149784,3.390023,1.484798,0.577148,-4.080287,1.690229,0.039147,-1.381025,152959.3,45.04,1
-1.559731,2.321473,3.782408,0.188862,-0.41141,-0.835128,-5.027012,-0.220417,1.685276,-2.030695,0.55105,1.511483,3.459366,-2.193696,-1.817414,2.740705,-2.071146,-5.59494,-1.489059,-1.052166,-4.41292,-2.308209,-1.436587,-1.249616,1.008652,1.593993,0.1181,-0.45563,37911.6,0.33,0
0.510038,4.024647,0.320025,4.549738,2.359384,-0.711239,-0.111891,-1.75926,3.103067,6.939596,-0.624202,0.713049,1.142011,0.213343,-0.373107,1.399806,-3.143859,-1.833955,0.484246,0.133737,0.388406,1.112762,2.215285,-1.891071,-1.190283,1.826625,0.149292,0.300468,145643.2,138.04,1
-3.760187,3.518587,5.124566,4.216928,-0.691253,1.882433,1.423047,-3.559821,6.534791,-2.482634,5.061225,-0.071812,0.623925,-0.585191,3.146398,3.93709,0.390454,-1.315842,-1.431531,1.341629,-4.341633,-3.055228,0.019481,0.553281,-0.845082,-0.733231,-2.841211,-0.624359,56620.6,4.84,0
4.018613,-4.058626,5.820689,-1.15116,0.287089,1.076374,-3.844938,0.703243,2.790752,1.181396,0.028982,-3.454281,-2.756708,-0.15543,-1.933164,0.431657,-2.324715,2.302873,-0.513029,-2.282929,-0.226917,1.910673,2.155818,-1.13288,1.199671,0.272861,0.957766,3.053053,68408.3,32.27,0
-6.2242,-2.943858,-2.534361,2.517986,0.765579,0.845393,-2.318226,0.82686,-2.465269,-1.408179,-1.869606,-1.744389,-2.360087,0.47758,0.659804,-1.809608,-0.999757,0.890001,0.300112,2.864851,-0.51198,0.610055,1.219241,-1.803397,-1.903566,-2.342776,0.672594,-0.324071,12328.5,3.45,0
0.867343,2.447447,-1.704161,4.868594,-0.893396,-1.977,-2.569812,-8.811097,4.260459,-0.041859,-0.345541,-5.285266,1.979871,0.104002,1.726431,-3.456273,-1.804997,1.217498,-2.62235,-1.405519,-2.301916,0.398654,0.073708,-1.02103,-1.004086,0.732299,-0.010147,-1.81481,89130.5,136.21,0
-0.56402,-3.178132,0.642981,-2.342918,1.795115,4.281339,-0.583953,-1.68867,-3.100766,0.988338,-2.269842,2.231912,3.897224,3.978136,4.095619,0.243895,0.989938,-1.651528,-2.725325,1.480322,-2.781228,1.882546,-1.59791,-0.374331,3.037352,0.433931,0.841417,-0.434345,164608.1,35.42,0
-3.220167,-2.392466,5.35047,-5.817574,0.776768,2.576902,-1.671915,-0.361157,2.568951,2.04751,-4.959623,1.526936,0.919124,0.596924,-0.542938,-0.183276,-0.930792,-2.255749,0.301391,0.699806,1.550456,-0.357726,0.28887,2.627451,0.544747,0.248931,-1.00633,-0.114141,148550.6,14.32,1
-3.277111,-0.751051,6.447716,2.920917,0.964283,-1.06441,0.775077,2.659673,-0.725455,-2.746521,-4.609308,-3.444103,-2.367685,-1.419887,-0.719019,-1.620047,1.191734,0.054478,1.904567,0.789841,0.842993,-2.170997,3.215641,-1.977221,-2.221577,0.551151,-0.108466,-1.314325,152228.7,53.84,0
-0.591568,-2.366409,-3.93832,-3.326874,0.94363,1.821879,3.484728,-2.485195,-5.411125,1.43954,1.290174,2.843975,-4.450102,3.44236,0.294369,4.439229,-0.450067,2.920699,-1.187945,4.301229,-1.001155,-2.881256,0.440824,2.055182,2.217691,-0.103092,0.658149,-0.018787,18182.0,128.53,0
-2.145819,0.671712,-3.171854,-0.1188,3.794903,1.845535,-0.004304,-2.547204,-0.12745,-4.91823,-0.28676,0.213199,3.941116,3.386992,-1.741658,3.235451,-0.804634,0.075491,-1.45695,-0.446378,1.019609,-0.322669,1.520647,-3.122444,0.159901,0.285042,1.111569,0.788473,92383.9,175.95,1
-0.750362,-1.502924,-1.251056,1.522635,4.027098,0.869327,0.863701,3.926016,2.409088,-3.909049,-2.460217,-2.951216,1.866092,-1.380106,-0.264551,0.67398,3.697671,0.105909,0.505802,-4.571313,-1.015689,0.994074,1.625618,1.023201,1.583334,-0.103653,0.872248,2.223662,38112.4,189.02,0
0.86605,-1.538305,1.471083,2.517171,1.908745,1.504946,-1.589117,-0.640703,0.847897,3.010308,1.1528,-0.455973,0.497911,2.104232,1.053654,1.979388,-0.86308,1.907165,-0.732374,0.189325,1.123472,-2.525924,-0.469612,0.492863,0.290967,1.412222,-3.83304,-2.660331,17592.6,67.88,0
1.067772,-1.435911,3.730353,-0.964719,4.216728,-0.485633,-3.107323,-6.263004,-0.793297,-2.106971,-3.354299,-3.743786,-1.901145,4.088953,-2.020001,0.222699,-2.213848,-1.75555,-2.167531,1.927322,0.285963,2.513019,1.342611,-0.095538,-2.77654,-2.418839,-0.975836,2.441449,130846.0,57.25,1
