transaction_id,customer_id,date,order_value,channel
TXN-20260730-000271,CUST-10144,2026-07-30,105.83,online
TXN-20280501-000508,CUST-10429,2028-05-01,202.21,mobile
TXN-20251121-000741,CUST-10351,2025-11-21,864.41,mobile
TXN-20280129-000716,CUST-10243,2028-01-29,785.09,online
TXN-20270220-000414,CUST-10099,2027-02-20,932.43,in-store
TXN-20270626-000202,CUST-10375,2027-06-26,784.60,in-store
TXN-20250401-000718,CUST-10319,2025-04-01,598.46,online
TXN-20280216-000234,CUST-10242,2028-02-16,601.05,in-store
TXN-20270228-000662,CUST-10150,2027-02-28,844.24,online
TXN-20280605-000535,CUST-10167,2028-06-05,261.48,mobile
TXN-20280614-000818,CUST-10261,2028-06-14,588.80,online
TXN-20260306-000899,CUST-10436,03/06/2026,677.75,mobile
TXN-20271206-000079,CUST-10075,12/06/2027,539.05,mobile
TXN-20260114-000355,CUST-10305,2026-01-14,964.32,in-store
TXN-20250930-000175,CUST-10184,2025-09-30,221.09,online
TXN-20271030-000960,CUST-10071,10/30/2027,270.80,online
TXN-20270609-000687,CUST-10475,2027-06-09,360.29,in-store
TXN-20270905-000310,CUST-10492,2027-09-05,649.30,online
TXN-20250206-000098,CUST-10225,2025-02-06,788.75,mobile
TXN-20271127-000828,CUST-10493,2027-11-27,882.49,online
TXN-20280102-000882,CUST-10221,2028-01-02,127.14,in-store
TXN-20260401-000664,CUST-10199,2026-04-01,85.99,in-store
TXN-20270526-000263,CUST-10365,2027-05-26,515.66,mobile
TXN-20260307-000908,CUST-10029,2026-03-07,308.05,mobile
TXN-20270910-000475,CUST-10359,2027-09-10,993.15,online
TXN-20270720-000918,CUST-10090,2027-07-20,449.47,in-store
TXN-20270515-000926,CUST-10382,2027-05-15,493.45,in-store
TXN-20261108-000301,CUST-10349,2026-11-08,548.74,in-store
TXN-20270916-000648,CUST-10164,2027-09-16,183.70,in-store
TXN-20271023-000752,CUST-10085,2027-10-23,701.16,in-store
TXN-20251124-000837,CUST-10280,2025-11-24,684.08,online
TXN-20270313-000044,CUST-10287,2027-03-13,557.61,mobile
TXN-20280119-000395,CUST-10096,2028-01-19,876.59,online
TXN-20280514-000890,CUST-10416,05/14/2028,494.95,online
TXN-20251115-000554,CUST-10155,2025-11-15,782.36,in-store
TXN-20250320-000360,CUST-10082,2025-03-20,164.65,mobile
TXN-20280307-000850,CUST-10233,2028-03-07,794.56,online
TXN-20280529-000324,CUST-10324,05/29/2028,363.76,online
TXN-20280102-000903,CUST-10455,01/02/2028,88.94,mobile
TXN-20251204-000124,CUST-10417,2025-12-04,185.65,online
TXN-20271223-000580,CUST-10237,2027-12-23,700.81,online
TXN-20270819-000804,CUST-10471,2027-08-19,60.52,in-store
TXN-20251009-000439,CUST-10087,2025-10-09,733.86,online
TXN-20260511-000867,CUST-10455,2026-05-11,340.15,mobile
TXN-20260204-000971,CUST-10125,2026-02-04,612.45,online
TXN-20280713-000685,CUST-10390,2028-07-13,659.76,online
TXN-20260807-000516,CUST-10355,2026-08-07,637.33,in-store
TXN-20260203-000948,CUST-10066,2026-02-03,709.65,mobile
TXN-20260829-000163,CUST-10321,2026-08-29,465.47,mobile
TXN-20250330-000645,CUST-10481,2025-03-30,91.02,online
TXN-20250824-000069,CUST-10244,2025-08-24,502.71,mobile
TXN-20251203-000093,CUST-10364,2025-12-03,348.87,mobile
TXN-20250127-000790,CUST-10141,01/27/2025,241.42,mobile
TXN-20260704-000476,CUST-10486,07/04/2026,365.96,mobile
TXN-20280509-000749,CUST-10263,2028-05-09,398.64,mobile
TXN-20280308-000876,CUST-10094,2028-03-08,74.78,online
TXN-20280327-000459,CUST-10155,2028-03-27,692.62,in-store
TXN-20280316-000105,CUST-10091,2028-03-16,924.19,in-store
TXN-20271206-000084,CUST-10045,2027-12-06,253.39,online
TXN-20260812-000644,CUST-10385,2026-08-12,980.70,mobile
TXN-20260704-000482,CUST-10138,2026-07-04,643.92,online
TXN-20261223-000659,CUST-10309,2026-12-23,826.34,mobile
TXN-20250901-000299,CUST-10177,2025-09-01,900.91,mobile
TXN-20280605-000542,CUST-10297,2028-06-05,727.54,online
TXN-20250921-000896,CUST-10008,2025-09-21,271.08,online
TXN-20250708-000646,CUST-10025,2025-07-08,155.21,in-store
TXN-20270417-000105,CUST-10214,04/17/2027,391.85,mobile
TXN-20270521-000112,CUST-10436,2027-05-21,605.41,mobile
TXN-20271213-000297,CUST-10179,2027-12-13,769.70,mobile
TXN-20270603-000497,CUST-10133,2027-06-03,603.88,online
TXN-20250911-000604,CUST-10278,2025-09-11,735.35,in-store
TXN-20270329-000536,CUST-10053,2027-03-29,808.43,in-store
TXN-20270206-000995,CUST-10325,02/06/2027,606.02,online
TXN-20280122-000481,CUST-10191,2028-01-22,734.67,mobile
TXN-20251021-000796,CUST-10213,2025-10-21,526.96,mobile
TXN-20250113-000372,CUST-10393,2025-01-13,736.95,in-store
TXN-20261223-000637,CUST-10455,2026-12-23,839.95,online
TXN-20270815-000688,CUST-10105,2027-08-15,722.34,in-store
TXN-20250903-000355,CUST-10341,2025-09-03,670.69,online
TXN-20280110-000138,CUST-10084,2028-01-10,515.40,mobile
TXN-20260726-000148,CUST-10060,2026-07-26,585.73,in-store
TXN-20250126-000766,CUST-10282,2025-01-26,312.88,in-store
TXN-20251014-000590,CUST-10146,2025-10-14,235.59,in-store
TXN-20280105-000977,CUST-10172,2028-01-05,824.74,in-store
TXN-20260831-000225,CUST-10234,2026-08-31,805.43,in-store
TXN-20250109-000246,CUST-10042,2025-01-09,674.81,in-store
TXN-20260915-000684,CUST-10263,2026-09-15,253.22,in-store
TXN-20250317-000279,CUST-10185,2025-03-17,663.14,mobile
TXN-20280222-000410,CUST-10025,2028-02-22,848.58,in-store
TXN-20271207-000127,CUST-10277,2027-12-07,403.25,online
TXN-20261202-000018,CUST-10409,2026-12-02,270.93,mobile
TXN-20250305-000897,CUST-10132,2025-03-05,598.66,mobile
TXN-20250529-000454,CUST-10146,2025-05-29,431.76,in-store
TXN-20280311-000953,CUST-10205,2028-03-11,410.72,in-store
TXN-20260921-000853,CUST-10379,2026-09-21,249.12,mobile
TXN-20280207-000985,CUST-10477,2028-02-07,837.51,online
TXN-20261126-000821,CUST-10011,2026-11-26,651.90,mobile
TXN-20261124-000767,CUST-10441,11/24/2026,823.04,online
TXN-20270112-000232,CUST-10469,2027-01-12,433.77,mobile
TXN-20280107-000030,CUST-10216,2028-01-07,54.20,in-store
TXN-20260708-000591,CUST-10015,2026-07-08,813.64,mobile
TXN-20251221-000645,CUST-10185,2025-12-21,130.62,mobile
TXN-20280625-000154,CUST-10014,2028-06-25,269.70,online
TXN-20260403-000718,CUST-10112,2026-04-03,561.03,online
TXN-20250122-000649,CUST-10426,01/22/2025,379.19,online
TXN-20280527-000266,CUST-10006,2028-05-27,540.95,in-store
TXN-20270628-000258,CUST-10060,2027-06-28,319.39,online
TXN-20260311-000047,CUST-10133,2026-03-11,87.57,in-store
TXN-20270614-000834,CUST-10189,2027-06-14,290.24,online
TXN-20280326-000417,CUST-10339,2028-03-26,526.99,online
TXN-20250209-000182,CUST-10146,02/09/2025,199.18,in-store
TXN-20251116-000576,CUST-10344,2025-11-16,631.28,online
TXN-20250725-000172,CUST-10388,2025-07-25,650.15,online
TXN-20280401-000586,CUST-10460,2028-04-01,750.12,online
TXN-20251110-000415,CUST-10257,2025-11-10,283.02,in-store
TXN-20280803-000325,CUST-10012,2028-08-03,540.57,in-store
TXN-20280614-000816,CUST-10466,2028-06-14,779.16,in-store
TXN-20250501-000624,CUST-10083,2025-05-01,606.99,mobile
TXN-20270816-000714,CUST-10451,08/16/2027,112.21,mobile
TXN-20250528-000439,CUST-10428,2025-05-28,793.82,in-store
TXN-20250414-000090,CUST-10351,2025-04-14,661.55,mobile
TXN-20250528-000414,CUST-10049,2025-05-28,203.38,online
TXN-20270325-000398,CUST-10056,2027-03-25,121.83,online
TXN-20270212-000173,CUST-10036,2027-02-12,97.08,in-store
TXN-20280622-000057,CUST-10348,2028-06-22,934.60,online
TXN-20260210-000176,CUST-10216,2026-02-10,306.90,mobile
TXN-20270523-000184,CUST-10282,2027-05-23,388.35,in-store
TXN-20261105-000216,CUST-10115,2026-11-05,300.37,in-store
TXN-20280802-000284,CUST-10099,2028-08-02,976.46,mobile
TXN-20280202-000816,CUST-10314,2028-02-02,976.87,mobile
TXN-20251211-000327,CUST-10175,2025-12-11,97.21,mobile
TXN-20261022-000782,CUST-10169,2026-10-22,895.36,online
TXN-20280218-000314,CUST-10054,2028-02-18,801.63,online
TXN-20280416-000054,CUST-10426,04/16/2028,739.43,online
TXN-20270507-000706,CUST-10179,2027-05-07,962.72,mobile
TXN-20280306-000828,CUST-10051,2028-03-06,888.34,online
TXN-20270103-000967,CUST-10178,01/03/2027,338.55,in-store
TXN-20280520-000077,CUST-10255,2028-05-20,420.17,mobile
TXN-20261204-000082,CUST-10431,2026-12-04,376.46,mobile
TXN-20260608-000698,CUST-10267,2026-06-08,762.66,mobile
TXN-20250715-000850,CUST-10313,2025-07-15,924.39,mobile
TXN-20270329-000520,CUST-10176,03/29/2027,182.70,online
TXN-20250728-000241,CUST-10211,2025-07-28,583.21,online
TXN-20251028-000008,CUST-10360,2025-10-28,80.82,mobile
TXN-20280104-000945,CUST-10405,2028-01-04,309.78,online
TXN-20261018-000679,CUST-10078,2026-10-18,923.83,mobile
TXN-20250124-000697,CUST-10079,2025-01-24,849.48,online
TXN-20280505-000609,CUST-10169,2028-05-05,271.46,in-store
TXN-20260909-000505,CUST-10286,2026-09-09,291.35,in-store
TXN-20270526-000277,CUST-10095,2027-05-26,240.74,online
TXN-20271022-000720,CUST-10459,2027-10-22,250.69,mobile
TXN-20251025-000913,CUST-10319,2025-10-25,326.88,online
TXN-20280801-000255,CUST-10263,2028-08-01,363.01,mobile
TXN-20271118-000550,CUST-10468,2027-11-18,381.60,mobile
TXN-20260313-000092,CUST-10453,2026-03-13,272.76,in-store
TXN-20280317-000132,CUST-10453,2028-03-17,834.30,online
TXN-20280401-000598,CUST-10018,2028-04-01,527.94,mobile
TXN-20261108-000306,CUST-10492,2026-11-08,309.37,online
TXN-20270113-000284,CUST-10367,2027-01-13,513.36,online
TXN-20270608-000660,CUST-10110,2027-06-08,779.28,online
TXN-20270904-000305,CUST-10297,2027-09-04,752.72,in-store
TXN-20271101-000034,CUST-10217,2027-11-01,632.48,in-store
TXN-20260916-000697,CUST-10243,2026-09-16,148.30,online
TXN-20280223-000457,CUST-10310,02/23/2028,225.76,in-store
TXN-20251122-000754,CUST-10174,2025-11-22,270.90,in-store
TXN-20260301-000742,CUST-10177,2026-03-01,977.78,mobile
TXN-20270324-000365,CUST-10068,2027-03-24,564.75,mobile
TXN-20250610-000806,CUST-10198,2025-06-10,632.33,online
TXN-20260802-000360,CUST-10212,2026-08-02,429.57,online
TXN-20280630-000301,CUST-10334,2028-06-30,581.89,mobile
TXN-20250507-000788,CUST-10256,2025-05-07,89.84,online
TXN-20280101-000874,CUST-10272,2028-01-01,488.70,online
TXN-20250527-000402,CUST-10284,2025-05-27,722.25,online
TXN-20270205-000974,CUST-10281,2027-02-05,444.81,online
TXN-20260328-000558,CUST-10339,03/28/2026,655.44,online
TXN-20250730-000317,CUST-10337,2025-07-30,597.04,mobile
TXN-20250724-000141,CUST-10187,2025-07-24,385.56,mobile
TXN-20280130-000737,CUST-10292,2028-01-30,879.85,in-store
TXN-20270429-000463,CUST-10273,2027-04-29,576.03,in-store
TXN-20270205-000959,CUST-10197,2027-02-05,579.47,mobile
TXN-20280528-000297,CUST-10402,2028-05-28,346.77,mobile
TXN-20260202-000936,CUST-10284,2026-02-02,963.35,online
TXN-20261227-000764,CUST-10330,2026-12-27,812.15,mobile
TXN-20270221-000439,CUST-10005,2027-02-21,449.39,mobile
TXN-20250923-000951,CUST-10248,2025-09-23,921.93,in-store
TXN-20270628-000262,CUST-10470,06/28/2027,273.83,in-store
TXN-20270724-000042,CUST-10401,2027-07-24,267.09,in-store
TXN-20250304-000864,CUST-10097,03/04/2025,178.95,mobile
TXN-20260909-000502,CUST-10168,2026-09-09,225.64,online
TXN-20270314-000072,CUST-10318,2027-03-14,99.57,mobile
TXN-20271205-000058,CUST-10195,2027-12-05,636.38,in-store
TXN-20280129-000717,CUST-10025,2028-01-29,884.71,mobile
TXN-20260913-000615,CUST-10425,2026-09-13,451.88,in-store
TXN-20251028-000029,CUST-10235,2025-10-28,82.67,in-store
TXN-20250102-000038,CUST-10425,2025-01-02,996.63,in-store
TXN-20250411-000008,CUST-10474,2025-04-11,432.12,in-store
TXN-20250806-000538,CUST-10301,2025-08-06,449.98,in-store
TXN-20270225-000559,CUST-10485,2027-02-25,135.36,online
TXN-20250825-000088,CUST-10146,2025-08-25,578.34,in-store
TXN-20260315-000140,CUST-10167,2026-03-15,694.51,online
TXN-20270405-000733,CUST-10125,2027-04-05,827.16,in-store
TXN-20251108-000338,CUST-10343,2025-11-08,168.38,online
TXN-20280420-000176,CUST-10324,04/20/2028,524.87,online
TXN-20250127-000792,CUST-10178,2025-01-27,664.25,mobile
TXN-20270710-000623,CUST-10490,2027-07-10,257.94,online
TXN-20270130-000794,CUST-10308,2027-01-30,202.77,online
TXN-20260406-000803,CUST-10366,2026-04-06,761.94,online
TXN-20280312-000989,CUST-10044,2028-03-12,159.23,mobile
TXN-20271012-000439,CUST-10401,2027-10-12,674.76,in-store
TXN-20280402-000629,CUST-10080,2028-04-02,744.26,mobile
TXN-20261210-000255,CUST-10158,2026-12-10,278.28,mobile
TXN-20270901-000211,CUST-10017,2027-09-01,286.70,mobile
TXN-20271224-000625,CUST-10214,12/24/2027,60.59,in-store
TXN-20280131-000774,CUST-10252,2028-01-31,114.96,online
TXN-20260806-000463,CUST-10094,2026-08-06,97.62,in-store
TXN-20270215-000270,CUST-10465,02/15/2027,929.61,mobile
TXN-20260211-000189,CUST-10005,2026-02-11,742.08,in-store
TXN-20270415-000042,CUST-10027,2027-04-15,891.48,online
TXN-20260606-000656,CUST-10171,2026-06-06,325.79,in-store
TXN-20261102-000127,CUST-10281,11/02/2026,407.41,online
TXN-20260216-000343,CUST-10147,2026-02-16,828.38,online
TXN-20280227-000561,CUST-10442,2028-02-27,558.28,in-store
TXN-20250314-000179,CUST-10386,2025-03-14,921.70,online
TXN-20261125-000817,CUST-10463,2026-11-25,956.94,in-store
TXN-20270830-000139,CUST-10178,2027-08-30,518.17,mobile
TXN-20260409-000893,CUST-10095,2026-04-09,621.32,in-store
TXN-20280429-000427,CUST-10368,2028-04-29,832.36,online
TXN-20280625-000140,CUST-10293,2028-06-25,394.77,online
TXN-20260315-000145,CUST-10245,2026-03-15,94.79,in-store
TXN-20251128-000935,CUST-10281,11/28/2025,487.24,in-store
TXN-20250930-000162,CUST-10292,2025-09-30,256.66,in-store
TXN-20270111-000214,CUST-10064,2027-01-11,640.41,online
TXN-20261127-000855,CUST-10217,2026-11-27,679.70,online
TXN-20280205-000926,CUST-10428,2028-02-05,299.23,mobile
TXN-20250805-000497,CUST-10436,2025-08-05,363.41,in-store
TXN-20270312-000009,CUST-10171,2027-03-12,571.35,online
TXN-20260819-000875,CUST-10457,08/19/2026,384.35,in-store
TXN-20251027-000975,CUST-10063,2025-10-27,235.46,mobile
TXN-20271208-000130,CUST-10192,2027-12-08,263.07,in-store
TXN-20270228-000669,CUST-10262,2027-02-28,222.02,in-store
TXN-20251024-000897,CUST-10126,2025-10-24,906.08,mobile
TXN-20270420-000174,CUST-10494,04/20/2027,295.05,mobile
TXN-20250819-000920,CUST-10161,2025-08-19,651.58,online
TXN-20251119-000667,CUST-10477,2025-11-19,473.51,in-store
TXN-20260402-000687,CUST-10334,2026-04-02,231.50,in-store
TXN-20250130-000887,CUST-10157,2025-01-30,275.10,online
TXN-20271103-000104,CUST-10005,2027-11-03,594.66,online
TXN-20280709-000558,CUST-10428,2028-07-09,255.30,in-store
TXN-20250724-000149,CUST-10123,2025-07-24,815.85,online
TXN-20260403-000710,CUST-10483,2026-04-03,462.67,online
TXN-20280302-000700,CUST-10205,2028-03-02,97.39,mobile
TXN-20250321-000374,CUST-10386,03/21/2025,814.46,online
TXN-20261031-000044,CUST-10397,2026-10-31,797.45,mobile
TXN-20280611-000720,CUST-10229,2028-06-11,390.18,in-store
TXN-20251001-000193,CUST-10265,2025-10-01,961.46,online
TXN-20250718-000960,CUST-10447,2025-07-18,441.71,online
TXN-20250726-000182,CUST-10361,2025-07-26,685.36,mobile
TXN-20250711-000730,CUST-10224,07/11/2025,977.77,online
TXN-20261110-000357,CUST-10478,2026-11-10,272.55,mobile
TXN-20261225-000705,CUST-10427,2026-12-25,318.16,online
TXN-20270930-000088,CUST-10344,2027-09-30,943.27,online
TXN-20271217-000420,CUST-10308,2027-12-17,792.68,in-store
TXN-20260922-000895,CUST-10328,2026-09-22,677.27,in-store
TXN-20260313-000090,CUST-10057,2026-03-13,513.09,online
TXN-20270430-000488,CUST-10292,2027-04-30,714.66,online
TXN-20280207-000982,CUST-10045,2028-02-07,379.17,online
TXN-20250408-000910,CUST-10342,2025-04-08,356.54,mobile
TXN-20250307-000963,CUST-10009,2025-03-07,876.58,in-store
TXN-20271014-000482,CUST-10349,2027-10-14,222.26,mobile
TXN-20260924-000952,CUST-10202,2026-09-24,315.23,mobile
TXN-20260525-000295,CUST-10373,2026-05-25,422.32,online
TXN-20280201-000802,CUST-10128,2028-02-01,133.90,online
TXN-20280731-000216,CUST-10483,2028-07-31,87.76,online
TXN-20250617-000014,CUST-10341,06/17/2025,202.21,mobile
TXN-20260304-000833,CUST-10358,2026-03-04,882.09,mobile
TXN-20250211-000255,CUST-10052,2025-02-11,277.37,online
TXN-20270913-000557,CUST-10309,2027-09-13,944.74,in-store
TXN-20250924-000985,CUST-10466,2025-09-24,306.42,in-store
TXN-20250714-000821,CUST-10169,2025-07-14,165.29,in-store
TXN-20251213-000408,CUST-10375,2025-12-13,810.03,in-store
TXN-20271216-000371,CUST-10276,2027-12-16,480.25,mobile
TXN-20260329-000561,CUST-10475,2026-03-29,364.30,in-store
TXN-20260309-000966,CUST-10383,2026-03-09,454.92,online
TXN-20250909-000552,CUST-10484,2025-09-09,373.95,in-store
TXN-20250310-000055,CUST-10242,2025-03-10,750.47,in-store
TXN-20280408-000809,CUST-10493,2028-04-08,537.25,in-store
TXN-20280102-000890,CUST-10236,2028-01-02,123.41,in-store
TXN-20280604-000518,CUST-10280,06/04/2028,317.14,online
TXN-20260308-000934,CUST-10097,2026-03-08,608.46,in-store
TXN-20250920-000876,CUST-10052,2025-09-20,92.57,mobile
TXN-20250929-000140,CUST-10076,2025-09-29,837.02,in-store
TXN-20260103-000018,CUST-10366,2026-01-03,943.27,mobile
TXN-20250523-000267,CUST-10055,2025-05-23,822.52,mobile
TXN-20280322-000281,CUST-10089,2028-03-22,886.59,mobile
TXN-20270329-000510,CUST-10346,2027-03-29,715.18,mobile
TXN-20271030-000971,CUST-10019,2027-10-30,187.83,in-store
TXN-20250102-000052,CUST-10114,2025-01-02,398.22,mobile
TXN-20280611-000727,CUST-10048,2028-06-11,699.60,mobile
TXN-20280726-000067,CUST-10045,2028-07-26,832.03,online
TXN-20270817-000762,CUST-10208,2027-08-17,889.29,mobile
TXN-20270624-000139,CUST-10144,2027-06-24,492.52,online
TXN-20260912-000593,CUST-10332,2026-09-12,284.09,online
TXN-20270708-000545,CUST-10143,2027-07-08,926.87,in-store
TXN-20260813-000698,CUST-10460,2026-08-13,494.03,online
TXN-20280615-000848,CUST-10329,2028-06-15,240.97,online
TXN-20261207-000151,CUST-10013,2026-12-07,823.42,online
TXN-20260115-000373,CUST-10367,2026-01-15,83.22,mobile
TXN-20270214-000220,CUST-10110,2027-02-14,821.70,mobile
TXN-20261003-000215,CUST-10137,2026-10-03,414.20,mobile
TXN-20250225-000678,CUST-10109,2025-02-25,332.66,online
TXN-20270111-000218,CUST-10152,2027-01-11,829.08,in-store
TXN-20251025-000930,CUST-10283,2025-10-25,565.35,online
TXN-20261007-000332,CUST-10200,2026-10-07,192.92,in-store
TXN-20260519-000117,CUST-10076,2026-05-19,435.58,mobile
TXN-20261230-000855,CUST-10462,2026-12-30,553.53,mobile
TXN-20250608-000763,CUST-10193,2025-06-08,986.92,in-store
TXN-20270122-000531,CUST-10359,2027-01-22,443.17,online
TXN-20261124-000786,CUST-10310,2026-11-24,221.03,in-store
TXN-20261118-000588,CUST-10146,2026-11-18,272.42,online
TXN-20270428-000419,CUST-10383,2027-04-28,429.30,in-store
TXN-20280321-000266,CUST-10339,2028-03-21,679.44,in-store
TXN-20260401-000659,CUST-10185,2026-04-01,891.15,in-store
TXN-20250823-000026,CUST-10272,2025-08-23,698.67,online
TXN-20251122-000778,CUST-10393,2025-11-22,834.75,in-store
TXN-20280608-000641,CUST-10429,2028-06-08,774.68,online
TXN-20250321-000375,CUST-10436,2025-03-21,134.09,in-store
TXN-20260119-000515,CUST-10424,2026-01-19,826.42,in-store
TXN-20270531-000428,CUST-10113,2027-05-31,631.73,mobile
TXN-20270721-000931,CUST-10101,2027-07-21,697.42,online
TXN-20260808-000529,CUST-10317,2026-08-08,967.80,in-store
TXN-20270527-000291,CUST-10495,2027-05-27,824.39,mobile
TXN-20251002-000247,CUST-10049,2025-10-02,918.58,online
TXN-20270828-000093,CUST-10345,2027-08-28,151.87,online
TXN-20270915-000628,CUST-10252,2027-09-15,240.20,online
TXN-20270928-000019,CUST-10259,2027-09-28,508.56,online
TXN-20250131-000929,CUST-10463,2025-01-31,405.92,in-store
TXN-20260104-000051,CUST-10418,2026-01-04,551.04,in-store
TXN-20250819-000921,CUST-10057,2025-08-19,498.43,in-store
TXN-20270131-000804,CUST-10357,2027-01-31,694.70,online
TXN-20271104-000117,CUST-10052,2027-11-04,321.39,in-store
TXN-20260103-000019,CUST-10030,2026-01-03,758.53,online
TXN-20260803-000399,CUST-10367,2026-08-03,500.33,in-store
TXN-20260704-000499,CUST-10121,2026-07-04,884.78,online
TXN-20260403-000730,CUST-10375,2026-04-03,956.35,in-store
TXN-20261006-000317,CUST-10476,2026-10-06,902.26,mobile
TXN-20280616-000875,CUST-10329,2028-06-16,681.85,online
TXN-20280213-000163,CUST-10393,2028-02-13,196.71,online
TXN-20260215-000324,CUST-10040,2026-02-15,976.62,mobile
TXN-20271028-000924,CUST-10004,2027-10-28,72.43,in-store
TXN-20280301-000678,CUST-10368,2028-03-01,581.70,mobile
TXN-20250504-000691,CUST-10161,2025-05-04,836.65,in-store
TXN-20261227-000779,CUST-10029,2026-12-27,699.99,in-store
TXN-20250531-000526,CUST-10136,2025-05-31,991.40,mobile
TXN-20250411-000001,CUST-10020,2025-04-11,360.92,mobile
TXN-20271215-000346,CUST-10471,2027-12-15,889.26,mobile
TXN-20270624-000138,CUST-10206,2027-06-24,617.41,mobile
TXN-20250626-000293,CUST-10354,2025-06-26,405.71,online
TXN-20260221-000492,CUST-10462,2026-02-21,460.29,mobile
TXN-20280416-000050,CUST-10066,2028-04-16,220.46,online
TXN-20250822-000008,CUST-10374,2025-08-22,754.23,in-store
TXN-20251122-000773,CUST-10086,2025-11-22,655.66,online
TXN-20280709-000577,CUST-10348,2028-07-09,286.58,in-store
TXN-20250918-000800,CUST-10093,2025-09-18,276.65,online
TXN-20280510-000758,CUST-10247,05/10/2028,120.32,mobile
TXN-20250703-000497,CUST-10073,2025-07-03,900.53,mobile
TXN-20280703-000382,CUST-10131,2028-07-03,449.32,mobile
TXN-20260707-000584,CUST-10259,2026-07-07,662.83,online
TXN-20250925-000035,CUST-10005,2025-09-25,295.22,in-store
TXN-20261226-000739,CUST-10212,2026-12-26,146.54,online
TXN-20270130-000771,CUST-10383,2027-01-30,511.22,online
TXN-20250901-000296,CUST-10012,2025-09-01,176.49,in-store
TXN-20250811-000678,CUST-10428,2025-08-11,469.94,in-store
TXN-20270511-000826,CUST-10158,2027-05-11,242.42,mobile
TXN-20260812-000663,CUST-10115,2026-08-12,718.47,mobile
TXN-20260719-000924,CUST-10483,2026-07-19,912.73,online
TXN-20260705-000525,CUST-10131,2026-07-05,856.89,online
TXN-20271013-000465,CUST-10125,10/13/2027,962.66,mobile
TXN-20270908-000413,CUST-10293,2027-09-08,894.24,online
TXN-20260303-000780,CUST-10260,2026-03-03,369.43,in-store
TXN-20271103-000089,CUST-10157,2027-11-03,172.76,mobile
TXN-20260304-000827,CUST-10303,2026-03-04,155.38,mobile
TXN-20280304-000753,CUST-10490,2028-03-04,441.07,mobile
TXN-20260502-000583,CUST-10026,2026-05-02,821.08,online
TXN-20270620-000027,CUST-10343,2027-06-20,352.24,mobile
TXN-20260519-000095,CUST-10135,2026-05-19,782.25,mobile
TXN-20250220-000518,CUST-10039,2025-02-20,938.26,mobile
TXN-20250628-000356,CUST-10143,2025-06-28,536.68,online
TXN-20280405-000702,CUST-10016,04/05/2028,263.09,in-store
TXN-20280110-000130,CUST-10493,2028-01-10,351.19,in-store
TXN-20250718-000950,CUST-10092,2025-07-18,361.39,mobile
TXN-20260909-000486,CUST-10306,2026-09-09,566.67,online
TXN-20280705-000430,CUST-10218,2028-07-05,768.01,mobile
TXN-20260904-000341,CUST-10197,2026-09-04,617.25,in-store
TXN-20270912-000529,CUST-10438,2027-09-12,653.79,mobile
TXN-20280608-000637,CUST-10298,2028-06-08,326.23,online
TXN-20251218-000538,CUST-10122,2025-12-18,446.91,mobile
TXN-20260213-000254,CUST-10223,02/13/2026,521.98,online
TXN-20270129-000762,CUST-10137,01/29/2027,638.71,mobile
TXN-20250527-000406,CUST-10391,2025-05-27,419.37,online
TXN-20250914-000693,CUST-10374,2025-09-14,517.27,in-store
TXN-20251120-000695,CUST-10080,2025-11-20,243.71,online
TXN-20251028-000001,CUST-10184,2025-10-28,900.81,in-store
TXN-20270111-000207,CUST-10014,2027-01-11,867.65,mobile
TXN-20280223-000455,CUST-10479,2028-02-23,673.37,in-store
TXN-20251228-000852,CUST-10448,2025-12-28,860.31,online
TXN-20251112-000468,CUST-10064,2025-11-12,635.02,in-store
TXN-20260917-000726,CUST-10124,2026-09-17,134.12,online
TXN-20251011-000515,CUST-10032,2025-10-11,539.39,online
TXN-20261120-000643,CUST-10239,2026-11-20,489.72,online
TXN-20280324-000340,CUST-10207,2028-03-24,734.60,online
TXN-20280413-000947,CUST-10326,2028-04-13,993.84,online
TXN-20280502-000527,CUST-10112,2028-05-02,288.18,online
TXN-20260307-000922,CUST-10129,03/07/2026,786.24,online
TXN-20280304-000752,CUST-10078,2028-03-04,852.25,mobile
TXN-20280202-000834,CUST-10324,2028-02-02,940.79,online
TXN-20250303-000839,CUST-10184,2025-03-03,52.64,online
TXN-20250426-000479,CUST-10443,2025-04-26,871.46,in-store
TXN-20270524-000209,CUST-10323,2027-05-24,202.93,mobile
TXN-20250103-000064,CUST-10353,2025-01-03,619.84,in-store
TXN-20280530-000353,CUST-10245,2028-05-30,692.59,in-store
TXN-20250817-000868,CUST-10168,2025-08-17,569.12,mobile
TXN-20250413-000080,CUST-10245,2025-04-13,267.62,in-store
TXN-20280706-000468,CUST-10490,2028-07-06,398.88,online
TXN-20261202-000004,CUST-10275,2026-12-02,291.30,online
TXN-20280106-000000,CUST-10373,2028-01-06,946.09,in-store
TXN-20250210-000217,CUST-10167,2025-02-10,708.66,online
TXN-20250525-000324,CUST-10057,05/25/2025,81.26,in-store
TXN-20260521-000174,CUST-10193,2026-05-21,713.17,in-store
TXN-20280128-000678,CUST-10046,2028-01-28,955.56,mobile
TXN-20280209-000032,CUST-10270,2028-02-09,238.25,mobile
TXN-20250218-000463,CUST-10253,2025-02-18,425.96,mobile
TXN-20250708-000652,CUST-10475,2025-07-08,247.78,mobile
TXN-20260824-000009,CUST-10462,2026-08-24,827.67,mobile
