study_id,paper_doi,condition,participant_id,dv_primary,dv_secondary,manipulation_check,age,gender,education,session_date,response_time_ms,attrition_flag,note
S0402,10.1073/pnas.1209746109,treatment_a,P00402,5.648,1.799,6.38,24,NB,HS,2019-11-07,1039440,0,why_connect_3a_row_402
S0403,10.1177/0956797615575277,control,P00403,4.691,3.484,5.02,47,NB,HS,2019-05-13,1878972,0,why_connect_3a_row_403
S0404,10.1037/pspa0000226,control,P00404,6.256,3.971,5.18,32,M,HS,2019-06-07,1449982,0,why_connect_3a_row_404
S0405,10.1037/pspa0000226,control,P00405,4.285,5.515,4.55,43,F,PhD,2019-12-05,1282878,0,why_connect_3a_row_405
S0406,10.1073/pnas.1209746109,control,P00406,5.279,4.689,4.81,44,M,HS,2019-10-19,1670306,1,why_connect_3a_row_406
S0407,10.1177/0956797615575277,treatment_b,P00407,6.07,4.249,6.0,39,F,BA,2019-06-04,1233411,0,why_connect_3a_row_407
S0408,10.1037/pspa0000226,treatment_b,P00408,6.796,4.721,5.24,20,F,Other,2019-04-27,1083325,0,why_connect_3a_row_408
S0409,10.1073/pnas.1209746109,treatment_b,P00409,5.983,3.711,6.45,31,M,MA,2019-09-09,1411499,0,why_connect_3a_row_409
S0410,10.1177/0956797615575277,treatment_a,P00410,4.874,4.977,5.31,61,M,PhD,2019-07-21,670079,0,why_connect_3a_row_410
S0411,10.1037/pspa0000226,treatment_a,P00411,3.899,3.721,4.93,56,F,Other,2019-09-17,987905,0,why_connect_3a_row_411
S0412,10.1073/pnas.1209746109,treatment_b,P00412,5.813,2.163,5.57,30,NB,HS,2019-05-07,1413609,0,why_connect_3a_row_412
S0413,10.1037/pspa0000226,treatment_b,P00413,4.592,3.583,6.98,48,F,PhD,2019-04-17,637371,0,why_connect_3a_row_413
S0414,10.1037/pspa0000226,treatment_a,P00414,4.181,4.059,5.24,20,F,BA,2019-01-16,1268580,0,why_connect_3a_row_414
S0415,10.1177/0956797615575277,treatment_a,P00415,4.043,3.475,4.22,53,F,Other,2019-08-12,2328091,0,why_connect_3a_row_415
S0416,10.1177/0956797615575277,treatment_b,P00416,5.235,2.934,6.41,47,F,BA,2019-09-20,589208,0,why_connect_3a_row_416
S0417,10.1177/0956797615575277,treatment_a,P00417,2.754,3.811,5.65,30,F,Other,2019-11-16,222835,0,why_connect_3a_row_417
S0418,10.1073/pnas.1209746109,treatment_a,P00418,3.204,2.81,6.46,40,F,Other,2019-05-27,1798519,0,why_connect_3a_row_418
S0419,10.1073/pnas.1209746109,treatment_a,P00419,3.7,4.584,5.38,48,F,BA,2019-12-11,854092,0,why_connect_3a_row_419
S0420,10.1037/pspa0000226,treatment_a,P00420,4.317,5.707,4.86,29,M,Other,2019-12-12,395698,0,why_connect_3a_row_420
S0421,10.1177/0956797615575277,treatment_b,P00421,4.036,4.739,4.8,57,F,PhD,2019-11-16,1757868,0,why_connect_3a_row_421
S0422,10.1177/0956797615575277,treatment_b,P00422,4.62,4.366,4.12,64,M,PhD,2019-09-06,871182,0,why_connect_3a_row_422
S0423,10.1073/pnas.1209746109,treatment_b,P00423,3.136,3.101,3.33,56,M,Other,2019-08-28,204246,0,why_connect_3a_row_423
S0424,10.1177/0956797615575277,treatment_a,P00424,4.756,4.029,4.38,41,F,HS,2019-02-15,874094,0,why_connect_3a_row_424
S0425,10.1073/pnas.1209746109,control,P00425,6.131,4.308,5.2,28,NB,PhD,2019-08-16,1754868,1,why_connect_3a_row_425
S0426,10.1073/pnas.1209746109,treatment_b,P00426,3.49,2.626,5.5,22,NB,PhD,2019-12-22,349780,0,why_connect_3a_row_426
S0427,10.1177/0956797614520714,treatment_a,P00427,2.903,3.783,4.7,61,F,MA,2019-01-24,1917281,0,why_connect_3a_row_427
S0428,10.1037/pspa0000226,treatment_b,P00428,4.895,1.997,4.59,33,NB,Other,2019-03-28,1594370,0,why_connect_3a_row_428
S0429,10.1073/pnas.1209746109,treatment_b,P00429,3.918,4.122,5.49,51,M,Other,2019-02-20,2110686,0,why_connect_3a_row_429
S0430,10.1073/pnas.1209746109,control,P00430,4.457,4.111,5.32,21,F,PhD,2019-04-08,823687,1,why_connect_3a_row_430
S0431,10.1073/pnas.1209746109,treatment_a,P00431,4.861,3.037,3.8,51,F,PhD,2019-03-11,536438,0,why_connect_3a_row_431
S0432,10.1177/0956797614520714,treatment_a,P00432,5.195,3.304,6.64,38,M,BA,2019-04-26,1619334,0,why_connect_3a_row_432
S0433,10.1177/0956797615575277,treatment_b,P00433,2.382,5.312,6.3,38,NB,BA,2019-09-25,1399120,0,why_connect_3a_row_433
S0434,10.1037/pspa0000226,control,P00434,3.667,4.154,4.89,36,F,MA,2019-04-12,680697,0,why_connect_3a_row_434
S0435,10.1177/0956797615575277,control,P00435,5.287,4.973,4.21,28,F,BA,2019-08-19,1013388,0,why_connect_3a_row_435
S0436,10.1177/0956797615575277,treatment_b,P00436,5.485,5.86,4.1,33,F,Other,2019-05-28,1626769,0,why_connect_3a_row_436
S0437,10.1177/0956797615575277,control,P00437,2.778,2.351,6.24,54,F,PhD,2019-03-03,1378547,0,why_connect_3a_row_437
S0438,10.1177/0956797615575277,treatment_a,P00438,4.572,3.224,5.02,58,F,Other,2019-06-15,431412,0,why_connect_3a_row_438
S0439,10.1073/pnas.1209746109,treatment_b,P00439,4.884,4.751,4.96,39,M,BA,2019-09-21,443619,0,why_connect_3a_row_439
S0440,10.1037/pspa0000226,treatment_a,P00440,3.747,4.198,5.04,23,NB,HS,2019-05-14,1639710,0,why_connect_3a_row_440
S0441,10.1177/0956797614520714,treatment_b,P00441,4.512,2.434,4.31,51,M,PhD,2019-02-15,1241570,0,why_connect_3a_row_441
S0442,10.1177/0956797615575277,treatment_b,P00442,2.541,4.26,4.78,36,M,MA,2019-06-21,693895,1,why_connect_3a_row_442
S0443,10.1177/0956797614520714,treatment_a,P00443,4.849,5.256,5.86,43,NB,MA,2019-08-07,1921553,0,why_connect_3a_row_443
S0444,10.1073/pnas.1209746109,treatment_b,P00444,4.309,2.323,7.03,54,F,Other,2019-10-12,2101192,0,why_connect_3a_row_444
S0445,10.1073/pnas.1209746109,treatment_a,P00445,6.212,2.283,5.08,20,F,PhD,2019-03-21,1159132,0,why_connect_3a_row_445
S0446,10.1073/pnas.1209746109,treatment_b,P00446,3.267,3.144,5.67,41,F,PhD,2019-05-17,1803983,0,why_connect_3a_row_446
S0447,10.1177/0956797615575277,control,P00447,3.852,3.861,5.22,49,M,HS,2019-02-23,1078187,0,why_connect_3a_row_447
S0448,10.1073/pnas.1209746109,control,P00448,6.32,3.409,4.65,27,F,HS,2019-04-22,1098593,0,why_connect_3a_row_448
S0449,10.1177/0956797615575277,control,P00449,5.721,3.279,5.15,30,F,HS,2019-07-15,968707,0,why_connect_3a_row_449
S0450,10.1037/pspa0000226,treatment_b,P00450,4.793,2.457,5.24,26,M,Other,2019-10-09,1606530,1,why_connect_3a_row_450
S0451,10.1177/0956797614520714,control,P00451,4.226,3.918,6.26,21,M,PhD,2019-05-23,1451283,0,why_connect_3a_row_451
S0452,10.1037/pspa0000226,treatment_a,P00452,3.279,3.977,5.21,50,M,MA,2019-06-11,1206026,0,why_connect_3a_row_452
S0453,10.1177/0956797614520714,control,P00453,4.159,3.233,5.14,62,NB,HS,2019-05-18,366605,0,why_connect_3a_row_453
S0454,10.1177/0956797614520714,treatment_b,P00454,4.45,5.46,5.01,31,F,BA,2019-07-11,439214,0,why_connect_3a_row_454
S0455,10.1177/0956797614520714,treatment_b,P00455,3.892,4.57,5.29,59,F,BA,2019-05-20,1566219,0,why_connect_3a_row_455
S0456,10.1037/pspa0000226,control,P00456,3.797,4.605,5.71,38,F,Other,2019-06-24,1238899,0,why_connect_3a_row_456
S0457,10.1073/pnas.1209746109,treatment_b,P00457,6.576,3.392,5.25,20,M,PhD,2019-11-08,2226455,0,why_connect_3a_row_457
S0458,10.1037/pspa0000226,treatment_a,P00458,4.362,2.629,5.86,33,M,Other,2019-07-17,1984130,0,why_connect_3a_row_458
S0459,10.1177/0956797614520714,control,P00459,4.247,4.14,5.86,24,F,HS,2019-11-05,304627,0,why_connect_3a_row_459
S0460,10.1177/0956797615575277,treatment_b,P00460,5.92,3.964,5.49,40,F,MA,2019-04-24,986622,1,why_connect_3a_row_460
S0461,10.1073/pnas.1209746109,treatment_b,P00461,4.832,4.029,5.27,45,NB,Other,2019-03-03,1157795,0,why_connect_3a_row_461
S0462,10.1037/pspa0000226,treatment_b,P00462,4.414,3.955,6.24,64,M,MA,2019-05-02,1508906,0,why_connect_3a_row_462
S0463,10.1177/0956797614520714,treatment_a,P00463,4.194,3.181,6.77,24,F,Other,2019-09-05,2001347,0,why_connect_3a_row_463
S0464,10.1073/pnas.1209746109,control,P00464,1.317,4.422,3.88,47,F,Other,2019-03-06,737742,0,why_connect_3a_row_464
S0465,10.1177/0956797615575277,control,P00465,3.519,4.744,5.46,18,F,Other,2019-03-17,972354,1,why_connect_3a_row_465
S0466,10.1037/pspa0000226,treatment_a,P00466,3.88,4.639,4.83,30,F,Other,2019-01-11,1946344,0,why_connect_3a_row_466
S0467,10.1177/0956797615575277,treatment_a,P00467,5.461,4.875,5.96,58,M,Other,2019-10-27,936131,0,why_connect_3a_row_467
S0468,10.1177/0956797615575277,treatment_b,P00468,4.538,4.567,5.39,28,F,HS,2019-05-15,480763,0,why_connect_3a_row_468
S0469,10.1177/0956797615575277,control,P00469,5.202,5.057,5.26,44,F,Other,2019-08-20,561459,0,why_connect_3a_row_469
S0470,10.1177/0956797614520714,treatment_b,P00470,3.847,3.925,5.74,19,F,PhD,2019-11-10,1830583,0,why_connect_3a_row_470
S0471,10.1177/0956797615575277,treatment_b,P00471,3.303,4.51,5.79,25,NB,BA,2019-01-19,1233353,0,why_connect_3a_row_471
S0472,10.1177/0956797614520714,control,P00472,5.989,3.493,6.31,62,NB,BA,2019-10-11,936781,0,why_connect_3a_row_472
S0473,10.1177/0956797614520714,treatment_a,P00473,5.498,3.258,5.26,35,F,PhD,2019-01-04,1981449,0,why_connect_3a_row_473
S0474,10.1177/0956797614520714,treatment_a,P00474,3.17,4.436,3.88,45,NB,HS,2019-02-06,1432491,0,why_connect_3a_row_474
S0475,10.1037/pspa0000226,treatment_b,P00475,5.249,3.042,4.08,24,M,MA,2019-12-14,320249,0,why_connect_3a_row_475
S0476,10.1177/0956797615575277,treatment_b,P00476,4.418,3.023,3.82,32,F,Other,2019-10-09,2206599,0,why_connect_3a_row_476
S0477,10.1177/0956797614520714,treatment_b,P00477,3.183,2.363,6.55,30,M,MA,2019-03-06,386074,0,why_connect_3a_row_477
S0478,10.1037/pspa0000226,treatment_b,P00478,3.395,2.452,3.85,34,F,PhD,2019-05-05,1096396,0,why_connect_3a_row_478
S0479,10.1073/pnas.1209746109,control,P00479,2.678,3.382,5.11,48,NB,PhD,2019-03-28,382521,0,why_connect_3a_row_479
S0480,10.1177/0956797614520714,control,P00480,3.605,4.996,4.54,48,F,HS,2019-05-28,2379145,0,why_connect_3a_row_480
S0481,10.1177/0956797615575277,control,P00481,4.808,4.266,4.65,30,NB,HS,2019-09-20,348519,0,why_connect_3a_row_481
S0482,10.1037/pspa0000226,treatment_a,P00482,6.905,3.486,4.41,26,M,HS,2019-02-01,409707,0,why_connect_3a_row_482
S0483,10.1177/0956797614520714,control,P00483,5.037,4.005,4.91,27,NB,MA,2019-05-07,862677,0,why_connect_3a_row_483
S0484,10.1177/0956797614520714,treatment_b,P00484,4.478,3.072,5.01,33,M,PhD,2019-04-27,404975,0,why_connect_3a_row_484
S0485,10.1037/pspa0000226,treatment_b,P00485,3.974,3.951,4.93,33,M,HS,2019-05-22,873973,0,why_connect_3a_row_485
S0486,10.1177/0956797615575277,treatment_b,P00486,3.497,3.97,4.72,20,NB,PhD,2019-07-23,1568366,0,why_connect_3a_row_486
S0487,10.1177/0956797614520714,treatment_a,P00487,3.099,1.736,5.53,64,M,PhD,2019-07-01,2058055,0,why_connect_3a_row_487
S0488,10.1177/0956797614520714,treatment_b,P00488,4.656,3.353,5.44,48,F,PhD,2019-08-21,338353,0,why_connect_3a_row_488
S0489,10.1037/pspa0000226,treatment_b,P00489,4.865,3.989,5.17,23,M,BA,2019-05-24,2098867,0,why_connect_3a_row_489
S0490,10.1037/pspa0000226,control,P00490,3.488,5.349,4.83,54,F,Other,2019-08-13,1878143,0,why_connect_3a_row_490
S0491,10.1177/0956797614520714,control,P00491,5.111,3.349,4.81,21,NB,HS,2019-02-06,871410,0,why_connect_3a_row_491
S0492,10.1177/0956797614520714,treatment_b,P00492,4.567,4.127,4.46,32,F,Other,2019-02-22,923181,0,why_connect_3a_row_492
S0493,10.1177/0956797615575277,treatment_a,P00493,6.467,1.716,5.7,24,F,BA,2019-11-16,1359096,0,why_connect_3a_row_493
S0494,10.1037/pspa0000226,treatment_a,P00494,2.63,6.112,4.76,53,F,PhD,2019-11-05,1181182,0,why_connect_3a_row_494
S0495,10.1177/0956797614520714,control,P00495,5.74,3.866,4.42,38,F,MA,2019-12-21,431006,0,why_connect_3a_row_495
S0496,10.1037/pspa0000226,treatment_b,P00496,4.505,2.999,4.94,28,M,BA,2019-02-07,835291,0,why_connect_3a_row_496
S0497,10.1037/pspa0000226,control,P00497,3.54,3.319,4.79,44,F,HS,2019-08-04,521199,0,why_connect_3a_row_497
S0498,10.1073/pnas.1209746109,treatment_a,P00498,5.093,2.652,5.65,26,F,PhD,2019-05-24,1471805,0,why_connect_3a_row_498
S0499,10.1177/0956797615575277,treatment_a,P00499,6.374,4.257,5.46,46,M,HS,2019-06-15,722566,0,why_connect_3a_row_499
S0500,10.1177/0956797614520714,control,P00500,4.553,4.317,3.65,48,F,Other,2019-03-08,1249094,0,why_connect_3a_row_500
S0501,10.1177/0956797615575277,treatment_a,P00501,6.113,4.582,5.46,28,F,BA,2019-02-06,2148976,0,why_connect_3a_row_501
S0502,10.1073/pnas.1209746109,treatment_b,P00502,4.309,2.115,4.89,62,M,BA,2019-04-10,419421,0,why_connect_3a_row_502
S0503,10.1177/0956797615575277,treatment_b,P00503,6.593,3.692,6.0,20,F,HS,2019-11-01,827826,1,why_connect_3a_row_503
S0504,10.1073/pnas.1209746109,treatment_b,P00504,3.238,3.952,4.04,35,F,Other,2019-07-18,2141608,0,why_connect_3a_row_504
S0505,10.1177/0956797615575277,treatment_b,P00505,4.302,2.647,3.84,56,NB,PhD,2019-05-27,1031972,0,why_connect_3a_row_505
S0506,10.1073/pnas.1209746109,treatment_a,P00506,5.672,2.464,5.93,28,F,Other,2019-03-26,1861049,0,why_connect_3a_row_506
S0507,10.1177/0956797615575277,treatment_a,P00507,3.906,4.151,5.26,50,F,MA,2019-11-08,1795835,0,why_connect_3a_row_507
S0508,10.1177/0956797614520714,treatment_b,P00508,4.144,3.857,7.07,40,M,PhD,2019-09-16,2271633,0,why_connect_3a_row_508
S0509,10.1037/pspa0000226,control,P00509,5.523,4.701,4.55,27,F,HS,2019-07-04,833942,0,why_connect_3a_row_509
S0510,10.1177/0956797614520714,treatment_a,P00510,3.435,4.01,5.29,46,F,MA,2019-06-28,1240041,0,why_connect_3a_row_510
S0511,10.1177/0956797615575277,treatment_a,P00511,3.476,2.188,4.91,34,F,MA,2019-04-07,308554,0,why_connect_3a_row_511
S0512,10.1177/0956797614520714,control,P00512,3.77,3.356,3.93,57,F,PhD,2019-05-24,2194247,0,why_connect_3a_row_512
S0513,10.1177/0956797614520714,treatment_b,P00513,4.922,4.855,5.37,19,M,Other,2019-12-17,2113542,0,why_connect_3a_row_513
S0514,10.1177/0956797614520714,control,P00514,4.602,3.466,6.76,56,F,HS,2019-05-21,1994895,0,why_connect_3a_row_514
S0515,10.1177/0956797614520714,treatment_a,P00515,5.021,1.989,5.49,36,M,BA,2019-01-05,1367807,0,why_connect_3a_row_515
S0516,10.1177/0956797614520714,treatment_a,P00516,5.513,2.879,6.07,41,F,MA,2019-08-04,246944,0,why_connect_3a_row_516
S0517,10.1037/pspa0000226,control,P00517,5.14,2.235,5.69,55,F,BA,2019-01-27,286834,0,why_connect_3a_row_517
S0518,10.1073/pnas.1209746109,control,P00518,5.572,4.411,5.18,35,M,HS,2019-09-21,343532,0,why_connect_3a_row_518
S0519,10.1037/pspa0000226,control,P00519,2.61,4.699,5.67,22,F,MA,2019-12-10,1366121,0,why_connect_3a_row_519
S0520,10.1177/0956797614520714,treatment_a,P00520,4.225,2.33,5.49,32,F,HS,2019-04-01,1104998,0,why_connect_3a_row_520
S0521,10.1037/pspa0000226,treatment_a,P00521,3.958,3.823,5.68,22,M,BA,2019-11-19,926026,0,why_connect_3a_row_521
S0522,10.1073/pnas.1209746109,treatment_a,P00522,5.137,4.446,4.98,21,M,HS,2019-11-11,2131568,0,why_connect_3a_row_522
S0523,10.1177/0956797615575277,control,P00523,4.623,3.668,4.84,57,NB,BA,2019-01-02,374270,0,why_connect_3a_row_523
S0524,10.1177/0956797615575277,treatment_a,P00524,3.676,6.134,5.29,34,F,HS,2019-10-26,895968,0,why_connect_3a_row_524
S0525,10.1037/pspa0000226,treatment_b,P00525,7.011,3.447,3.58,24,F,HS,2019-07-23,1341515,0,why_connect_3a_row_525
S0526,10.1177/0956797614520714,control,P00526,5.543,4.378,5.37,58,F,Other,2019-03-22,2297231,0,why_connect_3a_row_526
S0527,10.1037/pspa0000226,treatment_b,P00527,4.913,3.465,4.88,24,F,PhD,2019-12-25,731540,0,why_connect_3a_row_527
S0528,10.1177/0956797614520714,treatment_b,P00528,4.226,2.115,5.06,35,NB,HS,2019-07-13,737768,0,why_connect_3a_row_528
S0529,10.1037/pspa0000226,treatment_a,P00529,3.909,3.42,4.58,31,F,MA,2019-03-09,1160187,1,why_connect_3a_row_529
S0530,10.1177/0956797615575277,treatment_b,P00530,5.771,2.671,3.87,44,F,HS,2019-07-16,1762260,0,why_connect_3a_row_530
S0531,10.1177/0956797614520714,treatment_a,P00531,4.531,4.384,5.86,60,F,HS,2019-12-11,2151897,0,why_connect_3a_row_531
S0532,10.1073/pnas.1209746109,treatment_b,P00532,2.974,4.179,4.67,26,NB,HS,2019-11-11,512960,0,why_connect_3a_row_532
S0533,10.1037/pspa0000226,treatment_b,P00533,3.683,4.776,6.35,43,F,PhD,2019-10-09,240067,0,why_connect_3a_row_533
S0534,10.1177/0956797614520714,treatment_a,P00534,4.297,3.035,5.22,28,NB,BA,2019-10-20,222423,0,why_connect_3a_row_534
S0535,10.1037/pspa0000226,treatment_b,P00535,4.348,3.383,5.25,62,F,MA,2019-11-28,323164,1,why_connect_3a_row_535
S0536,10.1177/0956797615575277,control,P00536,4.193,2.625,4.71,53,M,HS,2019-07-28,339735,0,why_connect_3a_row_536
S0537,10.1177/0956797614520714,control,P00537,5.9,4.679,4.27,19,M,HS,2019-03-19,1775742,1,why_connect_3a_row_537
S0538,10.1037/pspa0000226,treatment_b,P00538,3.777,3.335,5.83,37,M,Other,2019-02-04,1134827,0,why_connect_3a_row_538
S0539,10.1177/0956797614520714,treatment_b,P00539,3.073,3.754,4.94,30,NB,Other,2019-06-19,1185284,1,why_connect_3a_row_539
S0540,10.1177/0956797615575277,control,P00540,5.628,4.084,4.19,54,F,MA,2019-12-13,1147743,0,why_connect_3a_row_540
S0541,10.1073/pnas.1209746109,control,P00541,2.15,3.714,6.3,61,M,MA,2019-08-21,1548141,0,why_connect_3a_row_541
S0542,10.1073/pnas.1209746109,treatment_b,P00542,4.579,4.672,2.6,21,F,BA,2019-10-21,272117,0,why_connect_3a_row_542
S0543,10.1177/0956797615575277,treatment_a,P00543,4.649,4.449,4.48,33,M,MA,2019-01-05,793307,0,why_connect_3a_row_543
S0544,10.1037/pspa0000226,control,P00544,1.986,2.797,4.6,61,M,Other,2019-01-12,569400,0,why_connect_3a_row_544
S0545,10.1177/0956797615575277,control,P00545,4.572,2.487,4.69,26,M,HS,2019-04-27,654671,0,why_connect_3a_row_545
S0546,10.1073/pnas.1209746109,treatment_b,P00546,3.817,3.968,3.97,54,F,BA,2019-08-08,1679441,0,why_connect_3a_row_546
S0547,10.1177/0956797615575277,treatment_b,P00547,5.348,2.713,4.91,32,NB,HS,2019-12-08,1376300,0,why_connect_3a_row_547
S0548,10.1037/pspa0000226,treatment_b,P00548,4.332,3.148,6.29,36,M,Other,2019-11-02,1512197,0,why_connect_3a_row_548
S0549,10.1037/pspa0000226,control,P00549,3.671,4.168,6.34,27,F,HS,2019-05-27,683332,0,why_connect_3a_row_549
S0550,10.1177/0956797615575277,treatment_b,P00550,3.713,3.76,4.75,22,NB,Other,2019-08-20,1929886,0,why_connect_3a_row_550
S0551,10.1073/pnas.1209746109,control,P00551,5.23,3.977,6.37,48,F,MA,2019-12-10,436209,0,why_connect_3a_row_551
S0552,10.1177/0956797615575277,treatment_a,P00552,4.347,1.621,3.98,64,F,Other,2019-05-28,1098446,0,why_connect_3a_row_552
S0553,10.1073/pnas.1209746109,treatment_a,P00553,6.322,3.763,5.78,23,NB,HS,2019-03-22,2043004,0,why_connect_3a_row_553
S0554,10.1177/0956797614520714,control,P00554,4.216,4.298,3.55,51,M,BA,2019-05-05,1350828,0,why_connect_3a_row_554
S0555,10.1177/0956797615575277,treatment_a,P00555,4.978,4.235,5.36,65,M,Other,2019-05-10,651592,0,why_connect_3a_row_555
S0556,10.1037/pspa0000226,treatment_a,P00556,3.437,2.678,4.06,60,NB,Other,2019-01-27,1168995,0,why_connect_3a_row_556
S0557,10.1177/0956797615575277,control,P00557,3.444,4.063,5.18,51,NB,MA,2019-08-09,1706677,0,why_connect_3a_row_557
S0558,10.1037/pspa0000226,control,P00558,3.125,2.586,5.2,44,F,PhD,2019-04-01,1904547,0,why_connect_3a_row_558
S0559,10.1177/0956797614520714,control,P00559,5.752,5.361,4.37,42,F,MA,2019-04-03,248669,0,why_connect_3a_row_559
S0560,10.1073/pnas.1209746109,treatment_b,P00560,5.057,5.277,3.61,30,F,PhD,2019-03-26,913254,0,why_connect_3a_row_560
S0561,10.1073/pnas.1209746109,control,P00561,3.702,5.065,4.67,19,F,BA,2019-07-12,1752302,0,why_connect_3a_row_561
S0562,10.1037/pspa0000226,control,P00562,3.697,3.795,5.74,38,F,BA,2019-04-21,595518,0,why_connect_3a_row_562
S0563,10.1177/0956797614520714,treatment_a,P00563,3.123,4.192,6.17,20,M,MA,2019-06-03,2037419,0,why_connect_3a_row_563
S0564,10.1177/0956797615575277,treatment_b,P00564,4.144,4.162,4.05,45,F,HS,2019-04-03,681616,0,why_connect_3a_row_564
S0565,10.1177/0956797615575277,treatment_b,P00565,4.646,4.045,4.67,65,F,BA,2019-09-21,1950743,0,why_connect_3a_row_565
S0566,10.1177/0956797614520714,treatment_b,P00566,5.182,2.752,5.43,21,NB,PhD,2019-08-25,860292,0,why_connect_3a_row_566
S0567,10.1073/pnas.1209746109,treatment_b,P00567,5.692,1.39,4.49,53,M,MA,2019-09-10,246877,0,why_connect_3a_row_567
S0568,10.1177/0956797614520714,control,P00568,6.466,3.464,5.39,30,F,PhD,2019-05-28,1204003,0,why_connect_3a_row_568
S0569,10.1177/0956797614520714,control,P00569,4.52,4.546,4.6,59,M,BA,2019-11-22,1138992,0,why_connect_3a_row_569
S0570,10.1177/0956797615575277,control,P00570,3.127,3.125,4.92,65,M,PhD,2019-09-02,573182,0,why_connect_3a_row_570
S0571,10.1177/0956797614520714,treatment_b,P00571,2.729,4.482,5.15,40,M,BA,2019-05-01,1084105,0,why_connect_3a_row_571
S0572,10.1073/pnas.1209746109,treatment_a,P00572,5.58,4.968,4.92,28,M,Other,2019-06-07,2004301,0,why_connect_3a_row_572
S0573,10.1177/0956797615575277,treatment_a,P00573,6.109,3.212,5.16,46,F,HS,2019-06-26,1406722,0,why_connect_3a_row_573
S0574,10.1177/0956797614520714,treatment_b,P00574,5.776,3.627,4.86,58,NB,PhD,2019-09-10,1143391,0,why_connect_3a_row_574
S0575,10.1177/0956797614520714,treatment_b,P00575,3.344,4.8,5.47,61,M,HS,2019-04-14,1303100,1,why_connect_3a_row_575
S0576,10.1177/0956797614520714,control,P00576,5.355,3.996,4.63,55,M,HS,2019-06-13,760221,0,why_connect_3a_row_576
S0577,10.1177/0956797615575277,treatment_b,P00577,5.515,3.28,4.76,44,NB,MA,2019-01-12,845749,1,why_connect_3a_row_577
S0578,10.1073/pnas.1209746109,treatment_b,P00578,4.485,3.698,6.05,39,NB,MA,2019-04-27,549548,0,why_connect_3a_row_578
S0579,10.1177/0956797614520714,treatment_a,P00579,5.573,3.315,4.45,28,M,Other,2019-09-13,1758983,0,why_connect_3a_row_579
S0580,10.1177/0956797614520714,control,P00580,4.491,3.637,4.52,35,F,HS,2019-08-05,1220426,0,why_connect_3a_row_580
S0581,10.1177/0956797614520714,control,P00581,2.624,3.399,4.77,28,M,MA,2019-01-22,695633,0,why_connect_3a_row_581
S0582,10.1037/pspa0000226,treatment_a,P00582,4.099,4.344,5.04,60,M,MA,2019-08-22,1288027,0,why_connect_3a_row_582
S0583,10.1037/pspa0000226,control,P00583,2.299,3.914,5.64,45,M,Other,2019-06-17,1506275,0,why_connect_3a_row_583
S0584,10.1177/0956797614520714,control,P00584,5.832,3.956,6.43,24,M,Other,2019-11-07,469139,0,why_connect_3a_row_584
S0585,10.1073/pnas.1209746109,control,P00585,3.775,4.425,4.69,61,M,BA,2019-10-28,2391945,0,why_connect_3a_row_585
S0586,10.1177/0956797615575277,treatment_a,P00586,5.392,5.346,4.42,49,F,HS,2019-09-22,1309437,0,why_connect_3a_row_586
S0587,10.1073/pnas.1209746109,treatment_b,P00587,6.203,2.801,5.28,22,M,PhD,2019-01-16,275715,0,why_connect_3a_row_587
S0588,10.1073/pnas.1209746109,treatment_b,P00588,5.644,4.413,4.71,29,F,PhD,2019-11-06,272647,0,why_connect_3a_row_588
S0589,10.1177/0956797614520714,control,P00589,3.683,3.887,4.62,56,NB,BA,2019-01-14,1929628,0,why_connect_3a_row_589
S0590,10.1177/0956797615575277,treatment_b,P00590,5.614,5.597,4.08,23,F,MA,2019-03-01,2266694,0,why_connect_3a_row_590
S0591,10.1177/0956797615575277,control,P00591,6.73,3.734,4.75,23,NB,PhD,2019-05-17,1407324,0,why_connect_3a_row_591
S0592,10.1073/pnas.1209746109,treatment_b,P00592,3.078,4.175,3.65,41,F,HS,2019-05-27,1723843,1,why_connect_3a_row_592
S0593,10.1073/pnas.1209746109,control,P00593,3.645,6.145,4.56,20,F,BA,2019-08-25,1785285,0,why_connect_3a_row_593
S0594,10.1037/pspa0000226,treatment_a,P00594,4.359,2.828,4.44,21,M,MA,2019-02-18,1482022,0,why_connect_3a_row_594
S0595,10.1073/pnas.1209746109,treatment_b,P00595,4.227,3.165,6.18,44,F,Other,2019-02-24,1978631,0,why_connect_3a_row_595
S0596,10.1177/0956797614520714,treatment_a,P00596,5.208,3.822,4.38,23,NB,PhD,2019-06-12,1907057,0,why_connect_3a_row_596
S0597,10.1177/0956797615575277,treatment_b,P00597,4.945,4.688,5.28,45,F,HS,2019-05-28,595499,0,why_connect_3a_row_597
S0598,10.1037/pspa0000226,treatment_a,P00598,4.482,5.156,4.55,58,M,HS,2019-07-16,968445,0,why_connect_3a_row_598
S0599,10.1177/0956797615575277,treatment_b,P00599,5.613,4.383,3.43,45,F,HS,2019-05-11,1816000,0,why_connect_3a_row_599
S0600,10.1037/pspa0000226,control,P00600,5.517,2.9,6.07,63,NB,BA,2019-12-10,668910,1,why_connect_3a_row_600
S0601,10.1177/0956797614520714,treatment_b,P00601,5.069,4.168,5.52,31,NB,Other,2019-09-24,999043,0,why_connect_3a_row_601
