study_id,paper_doi,condition,participant_id,dv_primary,dv_secondary,manipulation_check,age,gender,education,session_date,response_time_ms,attrition_flag,note
S1324,10.1177/0956797614520714,treatment_b,P01324,3.374,2.388,6.11,54,M,BA,2019-08-20,498205,0,upd2_reanalysis_row_1324
S1325,10.1177/0956797614520714,treatment_b,P01325,5.707,3.119,5.88,48,NB,PhD,2019-01-03,257665,0,upd2_reanalysis_row_1325
S1326,10.1177/0956797615575277,treatment_a,P01326,6.292,5.374,5.8,28,M,PhD,2019-12-27,1835641,0,upd2_reanalysis_row_1326
S1327,10.1177/0956797614520714,control,P01327,3.436,3.776,4.78,20,M,PhD,2019-11-10,843615,0,upd2_reanalysis_row_1327
S1328,10.1177/0956797614520714,treatment_a,P01328,5.122,3.635,4.1,52,F,BA,2019-12-01,1991285,0,upd2_reanalysis_row_1328
S1329,10.1177/0956797614520714,treatment_a,P01329,3.142,3.445,4.24,26,NB,HS,2019-09-09,363326,1,upd2_reanalysis_row_1329
S1330,10.1073/pnas.1209746109,control,P01330,4.865,2.462,5.7,26,NB,Other,2019-03-22,185088,0,upd2_reanalysis_row_1330
S1331,10.1177/0956797614520714,treatment_b,P01331,4.329,4.467,5.09,55,F,HS,2019-07-27,1014435,0,upd2_reanalysis_row_1331
S1332,10.1037/pspa0000226,treatment_a,P01332,4.425,2.276,5.77,61,M,BA,2019-02-25,1311501,0,upd2_reanalysis_row_1332
S1333,10.1177/0956797615575277,treatment_b,P01333,4.847,4.481,4.79,19,F,BA,2019-10-05,616839,0,upd2_reanalysis_row_1333
S1334,10.1037/pspa0000226,treatment_a,P01334,3.466,2.958,4.67,21,F,MA,2019-02-13,1654901,0,upd2_reanalysis_row_1334
S1335,10.1073/pnas.1209746109,treatment_a,P01335,4.094,3.897,6.74,65,M,PhD,2019-10-14,1113527,0,upd2_reanalysis_row_1335
S1336,10.1073/pnas.1209746109,treatment_b,P01336,2.844,3.389,4.45,63,F,MA,2019-10-11,1290153,0,upd2_reanalysis_row_1336
S1337,10.1073/pnas.1209746109,control,P01337,4.92,2.595,4.46,42,NB,MA,2019-12-21,1450853,0,upd2_reanalysis_row_1337
S1338,10.1037/pspa0000226,control,P01338,2.638,5.324,4.9,36,NB,Other,2019-08-20,2088192,0,upd2_reanalysis_row_1338
S1339,10.1037/pspa0000226,treatment_a,P01339,7.803,3.297,4.99,28,F,MA,2019-08-03,1280380,0,upd2_reanalysis_row_1339
S1340,10.1073/pnas.1209746109,treatment_a,P01340,6.57,3.102,4.16,43,M,HS,2019-07-05,1686597,0,upd2_reanalysis_row_1340
S1341,10.1073/pnas.1209746109,treatment_a,P01341,3.227,2.689,5.55,55,F,Other,2019-07-22,2217010,0,upd2_reanalysis_row_1341
S1342,10.1177/0956797614520714,treatment_a,P01342,4.813,4.378,4.94,62,M,BA,2019-07-10,1076729,0,upd2_reanalysis_row_1342
S1343,10.1037/pspa0000226,treatment_b,P01343,3.16,3.665,4.6,45,F,PhD,2019-03-17,2162445,0,upd2_reanalysis_row_1343
S1344,10.1177/0956797615575277,treatment_a,P01344,5.796,5.071,5.18,38,M,BA,2019-08-20,853150,0,upd2_reanalysis_row_1344
S1345,10.1177/0956797614520714,control,P01345,3.95,3.656,4.94,35,F,BA,2019-07-07,1880028,0,upd2_reanalysis_row_1345
S1346,10.1073/pnas.1209746109,control,P01346,2.965,4.591,5.58,29,F,HS,2019-01-06,2009882,0,upd2_reanalysis_row_1346
S1347,10.1073/pnas.1209746109,control,P01347,4.483,4.769,5.86,59,F,Other,2019-11-12,1171231,0,upd2_reanalysis_row_1347
S1348,10.1073/pnas.1209746109,treatment_b,P01348,5.091,3.816,4.96,26,F,MA,2019-02-15,1060100,0,upd2_reanalysis_row_1348
S1349,10.1177/0956797615575277,treatment_b,P01349,3.019,4.544,3.88,31,NB,HS,2019-05-10,1525875,0,upd2_reanalysis_row_1349
S1350,10.1073/pnas.1209746109,treatment_a,P01350,5.722,2.68,4.77,59,F,MA,2019-06-06,1610424,0,upd2_reanalysis_row_1350
S1351,10.1073/pnas.1209746109,control,P01351,5.33,3.773,5.53,22,M,Other,2019-09-16,1684050,0,upd2_reanalysis_row_1351
S1352,10.1037/pspa0000226,control,P01352,5.287,4.777,3.97,41,F,PhD,2019-01-23,1977975,0,upd2_reanalysis_row_1352
S1353,10.1073/pnas.1209746109,treatment_a,P01353,5.003,3.389,5.05,29,F,HS,2019-07-20,201232,0,upd2_reanalysis_row_1353
S1354,10.1037/pspa0000226,control,P01354,5.335,3.476,5.21,54,NB,Other,2019-12-19,1365968,0,upd2_reanalysis_row_1354
S1355,10.1073/pnas.1209746109,control,P01355,3.167,5.077,5.3,51,M,Other,2019-11-13,1571643,0,upd2_reanalysis_row_1355
S1356,10.1037/pspa0000226,treatment_a,P01356,3.383,5.883,5.29,61,M,PhD,2019-03-07,564130,0,upd2_reanalysis_row_1356
S1357,10.1177/0956797614520714,treatment_a,P01357,1.151,2.487,4.09,56,NB,MA,2019-10-23,1505044,1,upd2_reanalysis_row_1357
S1358,10.1037/pspa0000226,treatment_b,P01358,4.327,4.47,6.56,33,F,BA,2019-08-23,1038472,1,upd2_reanalysis_row_1358
S1359,10.1073/pnas.1209746109,treatment_a,P01359,6.081,2.907,5.75,45,M,Other,2019-02-08,2314666,0,upd2_reanalysis_row_1359
S1360,10.1037/pspa0000226,treatment_b,P01360,4.676,3.038,4.15,48,F,Other,2019-09-02,2079881,0,upd2_reanalysis_row_1360
S1361,10.1177/0956797615575277,treatment_b,P01361,3.927,4.355,4.57,61,M,MA,2019-11-27,328467,0,upd2_reanalysis_row_1361
S1362,10.1037/pspa0000226,control,P01362,4.506,4.62,5.83,55,M,HS,2019-11-27,1423207,0,upd2_reanalysis_row_1362
S1363,10.1037/pspa0000226,control,P01363,4.12,3.261,3.84,25,M,BA,2019-12-28,247378,0,upd2_reanalysis_row_1363
S1364,10.1073/pnas.1209746109,treatment_a,P01364,5.066,5.703,5.44,27,F,HS,2019-12-19,1981031,0,upd2_reanalysis_row_1364
S1365,10.1177/0956797615575277,control,P01365,4.151,4.899,4.95,38,F,BA,2019-12-14,1497148,0,upd2_reanalysis_row_1365
S1366,10.1177/0956797615575277,control,P01366,4.478,2.414,4.94,59,M,MA,2019-06-02,1786084,0,upd2_reanalysis_row_1366
S1367,10.1073/pnas.1209746109,control,P01367,1.996,3.797,5.54,26,NB,MA,2019-07-28,1033898,0,upd2_reanalysis_row_1367
S1368,10.1177/0956797615575277,treatment_b,P01368,3.675,4.268,4.43,30,M,MA,2019-08-08,664197,0,upd2_reanalysis_row_1368
S1369,10.1073/pnas.1209746109,treatment_b,P01369,6.276,3.622,4.91,37,F,PhD,2019-08-10,1115959,0,upd2_reanalysis_row_1369
S1370,10.1037/pspa0000226,treatment_b,P01370,5.208,3.974,5.29,39,F,BA,2019-10-04,1151386,0,upd2_reanalysis_row_1370
S1371,10.1177/0956797614520714,treatment_a,P01371,3.495,2.501,4.74,38,NB,HS,2019-12-10,2308757,0,upd2_reanalysis_row_1371
S1372,10.1177/0956797614520714,treatment_b,P01372,5.15,3.707,5.27,29,NB,Other,2019-09-15,977966,0,upd2_reanalysis_row_1372
S1373,10.1037/pspa0000226,treatment_b,P01373,4.73,3.965,4.65,52,M,Other,2019-10-18,536223,0,upd2_reanalysis_row_1373
S1374,10.1177/0956797614520714,treatment_a,P01374,6.464,2.457,4.54,62,F,Other,2019-05-11,306767,0,upd2_reanalysis_row_1374
S1375,10.1177/0956797615575277,treatment_b,P01375,3.235,4.491,4.86,26,F,MA,2019-03-06,1425428,0,upd2_reanalysis_row_1375
S1376,10.1073/pnas.1209746109,treatment_b,P01376,3.99,2.835,5.56,23,M,PhD,2019-06-23,2344451,0,upd2_reanalysis_row_1376
S1377,10.1177/0956797614520714,control,P01377,5.458,4.797,5.74,51,F,Other,2019-12-24,1125412,0,upd2_reanalysis_row_1377
S1378,10.1177/0956797615575277,control,P01378,5.087,4.33,5.61,30,NB,PhD,2019-04-09,1705747,0,upd2_reanalysis_row_1378
S1379,10.1037/pspa0000226,control,P01379,3.534,4.466,4.03,24,M,BA,2019-01-09,1069538,0,upd2_reanalysis_row_1379
S1380,10.1073/pnas.1209746109,control,P01380,4.368,3.326,4.94,40,M,MA,2019-09-20,451421,0,upd2_reanalysis_row_1380
S1381,10.1073/pnas.1209746109,treatment_b,P01381,2.808,4.87,4.49,50,M,HS,2019-11-28,2039656,0,upd2_reanalysis_row_1381
S1382,10.1037/pspa0000226,treatment_a,P01382,5.664,3.692,5.16,45,F,Other,2019-12-12,2265631,0,upd2_reanalysis_row_1382
S1383,10.1073/pnas.1209746109,control,P01383,5.989,2.562,5.44,25,F,MA,2019-08-05,1321424,0,upd2_reanalysis_row_1383
S1384,10.1037/pspa0000226,treatment_b,P01384,4.169,2.485,3.94,23,M,PhD,2019-12-04,241866,0,upd2_reanalysis_row_1384
S1385,10.1177/0956797614520714,treatment_b,P01385,4.141,3.006,5.81,23,F,PhD,2019-10-22,1847313,0,upd2_reanalysis_row_1385
S1386,10.1037/pspa0000226,control,P01386,4.957,4.212,5.42,62,F,Other,2019-09-22,1527637,0,upd2_reanalysis_row_1386
S1387,10.1037/pspa0000226,treatment_b,P01387,3.15,3.069,6.14,22,M,MA,2019-01-09,1598940,0,upd2_reanalysis_row_1387
S1388,10.1073/pnas.1209746109,treatment_a,P01388,2.659,4.547,6.8,23,F,Other,2019-09-06,1189188,0,upd2_reanalysis_row_1388
S1389,10.1177/0956797615575277,treatment_b,P01389,3.307,3.454,4.62,65,F,MA,2019-03-05,2254563,0,upd2_reanalysis_row_1389
S1390,10.1037/pspa0000226,treatment_b,P01390,5.32,3.557,5.5,27,F,PhD,2019-06-06,1012008,0,upd2_reanalysis_row_1390
S1391,10.1037/pspa0000226,control,P01391,3.321,3.434,5.55,26,M,PhD,2019-09-15,2083227,0,upd2_reanalysis_row_1391
S1392,10.1037/pspa0000226,control,P01392,4.927,3.877,4.76,62,NB,PhD,2019-05-21,2365716,0,upd2_reanalysis_row_1392
S1393,10.1037/pspa0000226,treatment_a,P01393,3.207,3.404,6.03,55,F,HS,2019-10-21,1454366,0,upd2_reanalysis_row_1393
S1394,10.1177/0956797615575277,control,P01394,4.408,3.504,3.1,61,M,Other,2019-10-12,371666,0,upd2_reanalysis_row_1394
S1395,10.1177/0956797614520714,control,P01395,2.81,2.175,4.85,36,F,HS,2019-05-08,375358,0,upd2_reanalysis_row_1395
S1396,10.1073/pnas.1209746109,treatment_b,P01396,4.21,3.337,6.08,52,F,Other,2019-01-05,1209469,0,upd2_reanalysis_row_1396
S1397,10.1177/0956797615575277,treatment_a,P01397,6.649,3.588,5.67,45,F,Other,2019-03-20,1852835,0,upd2_reanalysis_row_1397
S1398,10.1177/0956797615575277,treatment_a,P01398,3.988,6.141,4.93,56,F,BA,2019-06-28,361896,0,upd2_reanalysis_row_1398
S1399,10.1073/pnas.1209746109,treatment_b,P01399,3.694,4.02,5.66,35,M,BA,2019-07-02,295056,0,upd2_reanalysis_row_1399
S1400,10.1177/0956797614520714,treatment_b,P01400,3.856,2.958,5.32,43,F,PhD,2019-07-09,2092885,1,upd2_reanalysis_row_1400
S1401,10.1177/0956797615575277,treatment_a,P01401,3.566,3.349,3.33,35,M,HS,2019-02-06,1049699,0,upd2_reanalysis_row_1401
S1402,10.1037/pspa0000226,treatment_a,P01402,4.064,2.657,4.46,46,F,MA,2019-11-06,277642,0,upd2_reanalysis_row_1402
S1403,10.1177/0956797615575277,treatment_a,P01403,4.484,2.349,3.88,29,F,BA,2019-08-12,368136,0,upd2_reanalysis_row_1403
S1404,10.1037/pspa0000226,treatment_a,P01404,5.403,6.547,5.5,52,F,MA,2019-10-15,1979365,1,upd2_reanalysis_row_1404
S1405,10.1073/pnas.1209746109,control,P01405,2.457,4.132,5.24,18,NB,PhD,2019-05-15,905108,0,upd2_reanalysis_row_1405
S1406,10.1177/0956797615575277,treatment_b,P01406,2.618,3.728,6.47,51,F,HS,2019-05-19,1781727,0,upd2_reanalysis_row_1406
S1407,10.1073/pnas.1209746109,treatment_b,P01407,5.843,3.669,5.13,60,NB,BA,2019-11-11,216299,0,upd2_reanalysis_row_1407
S1408,10.1073/pnas.1209746109,treatment_b,P01408,3.478,3.803,5.14,63,F,Other,2019-11-14,1684289,0,upd2_reanalysis_row_1408
S1409,10.1037/pspa0000226,treatment_a,P01409,3.715,3.959,5.22,55,F,PhD,2019-02-28,1334274,0,upd2_reanalysis_row_1409
S1410,10.1177/0956797615575277,control,P01410,4.098,3.334,5.66,43,M,HS,2019-08-17,1815177,0,upd2_reanalysis_row_1410
S1411,10.1037/pspa0000226,control,P01411,5.452,4.013,5.91,44,F,PhD,2019-09-05,2269290,0,upd2_reanalysis_row_1411
S1412,10.1177/0956797615575277,treatment_b,P01412,2.648,4.0,5.69,41,NB,BA,2019-12-02,375684,0,upd2_reanalysis_row_1412
S1413,10.1177/0956797614520714,treatment_a,P01413,3.509,2.038,4.25,58,NB,Other,2019-10-03,993186,0,upd2_reanalysis_row_1413
S1414,10.1037/pspa0000226,treatment_a,P01414,4.325,3.227,4.22,59,F,MA,2019-04-07,1838536,0,upd2_reanalysis_row_1414
S1415,10.1177/0956797614520714,control,P01415,3.539,3.719,6.38,37,M,MA,2019-11-24,1799303,0,upd2_reanalysis_row_1415
S1416,10.1073/pnas.1209746109,treatment_a,P01416,3.833,3.861,4.07,18,M,PhD,2019-05-21,389999,0,upd2_reanalysis_row_1416
S1417,10.1177/0956797614520714,control,P01417,4.935,4.471,5.65,22,M,PhD,2019-03-12,2294943,0,upd2_reanalysis_row_1417
S1418,10.1177/0956797614520714,treatment_a,P01418,3.96,3.172,4.76,19,M,MA,2019-10-23,326723,0,upd2_reanalysis_row_1418
S1419,10.1177/0956797614520714,control,P01419,4.977,3.171,4.02,31,F,Other,2019-02-04,499857,0,upd2_reanalysis_row_1419
S1420,10.1177/0956797614520714,treatment_b,P01420,2.357,3.701,5.81,36,NB,PhD,2019-07-15,2205429,0,upd2_reanalysis_row_1420
S1421,10.1177/0956797615575277,treatment_a,P01421,4.872,4.293,4.37,56,F,BA,2019-03-09,951660,1,upd2_reanalysis_row_1421
S1422,10.1177/0956797614520714,treatment_b,P01422,5.246,2.382,3.96,46,F,MA,2019-09-07,595865,0,upd2_reanalysis_row_1422
S1423,10.1177/0956797614520714,treatment_b,P01423,4.923,4.275,4.15,47,F,BA,2019-02-28,1569355,0,upd2_reanalysis_row_1423
S1424,10.1177/0956797614520714,treatment_a,P01424,3.035,3.507,5.14,41,M,BA,2019-03-21,1431858,0,upd2_reanalysis_row_1424
S1425,10.1037/pspa0000226,treatment_b,P01425,4.045,4.724,6.09,55,F,BA,2019-12-05,1198639,0,upd2_reanalysis_row_1425
S1426,10.1073/pnas.1209746109,treatment_b,P01426,4.252,4.121,4.27,59,M,BA,2019-07-04,1391222,1,upd2_reanalysis_row_1426
S1427,10.1037/pspa0000226,treatment_a,P01427,5.112,3.545,5.1,60,M,PhD,2019-11-21,727446,0,upd2_reanalysis_row_1427
S1428,10.1177/0956797615575277,treatment_a,P01428,3.282,3.399,4.49,19,F,HS,2019-07-16,391209,0,upd2_reanalysis_row_1428
S1429,10.1073/pnas.1209746109,treatment_b,P01429,3.97,3.279,5.49,60,F,Other,2019-09-01,2112352,0,upd2_reanalysis_row_1429
S1430,10.1177/0956797615575277,treatment_b,P01430,4.559,3.053,5.62,47,M,BA,2019-09-18,1214048,1,upd2_reanalysis_row_1430
S1431,10.1177/0956797614520714,treatment_a,P01431,4.398,3.351,5.85,59,F,Other,2019-12-09,935952,0,upd2_reanalysis_row_1431
S1432,10.1073/pnas.1209746109,treatment_b,P01432,0.833,4.835,5.93,28,NB,Other,2019-01-09,1877835,0,upd2_reanalysis_row_1432
S1433,10.1073/pnas.1209746109,control,P01433,4.172,3.168,4.43,61,F,HS,2019-03-05,1223630,1,upd2_reanalysis_row_1433
S1434,10.1037/pspa0000226,control,P01434,3.051,1.818,5.17,65,F,BA,2019-05-13,2099665,0,upd2_reanalysis_row_1434
S1435,10.1073/pnas.1209746109,control,P01435,4.743,4.203,4.6,25,F,Other,2019-03-03,1842023,0,upd2_reanalysis_row_1435
S1436,10.1073/pnas.1209746109,treatment_a,P01436,4.418,4.208,4.47,40,NB,MA,2019-09-10,266354,0,upd2_reanalysis_row_1436
S1437,10.1073/pnas.1209746109,control,P01437,5.163,3.216,4.92,49,F,PhD,2019-09-16,1270276,0,upd2_reanalysis_row_1437
S1438,10.1177/0956797615575277,treatment_b,P01438,7.197,4.002,5.16,38,NB,PhD,2019-12-03,1012625,1,upd2_reanalysis_row_1438
S1439,10.1177/0956797614520714,treatment_a,P01439,3.936,4.299,4.82,30,M,BA,2019-05-15,1945531,0,upd2_reanalysis_row_1439
S1440,10.1073/pnas.1209746109,treatment_a,P01440,1.685,3.359,3.64,52,F,Other,2019-12-22,1288270,0,upd2_reanalysis_row_1440
S1441,10.1177/0956797615575277,treatment_b,P01441,2.654,2.457,6.69,29,F,Other,2019-07-01,1813124,0,upd2_reanalysis_row_1441
S1442,10.1073/pnas.1209746109,control,P01442,4.913,3.374,4.15,38,NB,MA,2019-07-20,1664626,0,upd2_reanalysis_row_1442
S1443,10.1177/0956797614520714,treatment_b,P01443,5.927,4.182,3.9,21,F,Other,2019-08-22,338211,0,upd2_reanalysis_row_1443
S1444,10.1177/0956797614520714,treatment_a,P01444,4.117,4.436,5.68,52,F,HS,2019-08-18,1263466,0,upd2_reanalysis_row_1444
S1445,10.1177/0956797614520714,control,P01445,2.294,3.662,5.8,50,M,Other,2019-09-06,1156845,0,upd2_reanalysis_row_1445
S1446,10.1073/pnas.1209746109,control,P01446,3.302,2.858,4.45,23,F,MA,2019-04-23,609067,0,upd2_reanalysis_row_1446
S1447,10.1177/0956797615575277,treatment_a,P01447,5.921,3.45,4.68,60,M,Other,2019-02-15,610970,0,upd2_reanalysis_row_1447
S1448,10.1073/pnas.1209746109,treatment_b,P01448,2.759,4.965,4.82,53,F,MA,2019-02-06,1393987,0,upd2_reanalysis_row_1448
S1449,10.1177/0956797615575277,treatment_a,P01449,3.541,4.405,4.51,35,F,PhD,2019-12-04,663029,0,upd2_reanalysis_row_1449
S1450,10.1073/pnas.1209746109,treatment_b,P01450,4.141,3.025,4.28,25,M,BA,2019-11-27,343967,0,upd2_reanalysis_row_1450
S1451,10.1177/0956797615575277,control,P01451,4.865,3.81,4.72,28,F,HS,2019-10-16,377759,0,upd2_reanalysis_row_1451
S1452,10.1177/0956797614520714,treatment_b,P01452,4.949,2.909,6.25,64,M,Other,2019-07-16,1431913,0,upd2_reanalysis_row_1452
S1453,10.1073/pnas.1209746109,treatment_a,P01453,3.998,4.816,5.39,55,F,MA,2019-09-17,1380817,0,upd2_reanalysis_row_1453
S1454,10.1177/0956797614520714,control,P01454,2.702,2.768,5.26,42,M,MA,2019-02-23,1132164,0,upd2_reanalysis_row_1454
S1455,10.1073/pnas.1209746109,treatment_b,P01455,5.53,3.788,5.53,48,NB,MA,2019-07-12,681274,0,upd2_reanalysis_row_1455
S1456,10.1073/pnas.1209746109,treatment_b,P01456,5.048,4.317,5.84,26,F,HS,2019-05-11,1177182,1,upd2_reanalysis_row_1456
S1457,10.1037/pspa0000226,control,P01457,5.629,4.315,6.42,33,F,MA,2019-05-18,1195711,0,upd2_reanalysis_row_1457
S1458,10.1177/0956797614520714,control,P01458,2.671,3.459,5.31,55,F,Other,2019-02-03,1451546,0,upd2_reanalysis_row_1458
S1459,10.1177/0956797615575277,treatment_b,P01459,3.809,4.219,4.84,43,M,BA,2019-05-11,2098584,0,upd2_reanalysis_row_1459
S1460,10.1177/0956797615575277,treatment_b,P01460,6.471,4.05,4.64,37,F,HS,2019-09-27,295214,0,upd2_reanalysis_row_1460
S1461,10.1073/pnas.1209746109,treatment_a,P01461,5.667,2.997,4.51,32,F,MA,2019-07-07,1916209,0,upd2_reanalysis_row_1461
S1462,10.1037/pspa0000226,treatment_b,P01462,5.2,4.082,5.76,40,F,MA,2019-11-16,1089161,0,upd2_reanalysis_row_1462
S1463,10.1073/pnas.1209746109,treatment_b,P01463,2.126,2.401,5.25,35,M,MA,2019-11-05,1577203,0,upd2_reanalysis_row_1463
S1464,10.1037/pspa0000226,treatment_a,P01464,3.328,3.3,3.98,19,M,Other,2019-01-23,560263,0,upd2_reanalysis_row_1464
S1465,10.1037/pspa0000226,treatment_a,P01465,6.503,4.991,4.5,24,M,Other,2019-09-24,1138246,0,upd2_reanalysis_row_1465
S1466,10.1177/0956797614520714,treatment_a,P01466,4.593,3.974,4.7,31,F,HS,2019-04-02,1908120,0,upd2_reanalysis_row_1466
S1467,10.1177/0956797614520714,treatment_a,P01467,5.378,3.363,4.12,62,F,BA,2019-04-09,873424,1,upd2_reanalysis_row_1467
S1468,10.1177/0956797614520714,control,P01468,4.152,2.114,6.64,43,F,PhD,2019-10-27,1427709,0,upd2_reanalysis_row_1468
S1469,10.1037/pspa0000226,treatment_a,P01469,2.52,2.971,5.95,18,F,MA,2019-08-28,492267,0,upd2_reanalysis_row_1469
S1470,10.1177/0956797614520714,treatment_b,P01470,2.606,3.913,5.43,35,F,BA,2019-03-11,1481116,0,upd2_reanalysis_row_1470
S1471,10.1177/0956797615575277,treatment_a,P01471,3.311,3.811,3.56,29,F,MA,2019-10-09,2221796,0,upd2_reanalysis_row_1471
S1472,10.1073/pnas.1209746109,treatment_a,P01472,3.264,5.005,6.22,46,M,HS,2019-07-24,887302,0,upd2_reanalysis_row_1472
S1473,10.1177/0956797615575277,treatment_b,P01473,5.421,3.811,5.64,33,NB,HS,2019-02-21,1694337,0,upd2_reanalysis_row_1473
S1474,10.1037/pspa0000226,treatment_b,P01474,3.838,3.865,4.62,19,M,BA,2019-10-11,1674761,0,upd2_reanalysis_row_1474
S1475,10.1177/0956797614520714,treatment_b,P01475,5.17,4.184,4.83,51,M,BA,2019-08-21,878924,1,upd2_reanalysis_row_1475
S1476,10.1177/0956797614520714,control,P01476,3.676,4.115,4.47,52,F,Other,2019-03-11,1145872,0,upd2_reanalysis_row_1476
S1477,10.1177/0956797614520714,treatment_b,P01477,4.665,3.365,6.23,58,M,MA,2019-05-08,2099790,0,upd2_reanalysis_row_1477
S1478,10.1073/pnas.1209746109,treatment_a,P01478,4.488,2.053,5.97,40,F,PhD,2019-09-23,720579,0,upd2_reanalysis_row_1478
S1479,10.1037/pspa0000226,control,P01479,4.11,3.286,5.94,41,M,Other,2019-10-15,710854,0,upd2_reanalysis_row_1479
S1480,10.1073/pnas.1209746109,control,P01480,7.802,3.233,4.94,39,NB,HS,2019-02-20,803121,0,upd2_reanalysis_row_1480
S1481,10.1177/0956797614520714,treatment_b,P01481,5.019,4.003,5.53,28,NB,PhD,2019-08-04,1927916,0,upd2_reanalysis_row_1481
S1482,10.1177/0956797615575277,treatment_a,P01482,3.123,4.085,5.28,44,M,Other,2019-06-22,1096623,0,upd2_reanalysis_row_1482
S1483,10.1073/pnas.1209746109,treatment_b,P01483,5.688,2.559,4.72,40,F,Other,2019-03-28,1332261,0,upd2_reanalysis_row_1483
S1484,10.1037/pspa0000226,treatment_a,P01484,3.433,2.172,5.49,36,NB,BA,2019-09-03,1816652,0,upd2_reanalysis_row_1484
S1485,10.1177/0956797615575277,treatment_a,P01485,4.909,3.786,4.47,44,F,MA,2019-10-11,2263089,0,upd2_reanalysis_row_1485
S1486,10.1037/pspa0000226,treatment_a,P01486,3.996,3.302,6.5,34,M,BA,2019-05-01,1467803,0,upd2_reanalysis_row_1486
S1487,10.1073/pnas.1209746109,treatment_b,P01487,3.441,4.319,5.46,43,F,PhD,2019-01-15,268558,0,upd2_reanalysis_row_1487
S1488,10.1073/pnas.1209746109,treatment_b,P01488,1.288,3.547,6.23,25,F,MA,2019-06-10,1319415,0,upd2_reanalysis_row_1488
S1489,10.1177/0956797614520714,treatment_b,P01489,2.423,3.973,4.71,38,M,HS,2019-06-19,871207,1,upd2_reanalysis_row_1489
S1490,10.1177/0956797615575277,control,P01490,3.42,2.625,4.41,53,F,PhD,2019-12-17,873245,0,upd2_reanalysis_row_1490
S1491,10.1177/0956797614520714,control,P01491,3.215,2.604,5.52,41,NB,HS,2019-12-12,1671083,0,upd2_reanalysis_row_1491
S1492,10.1177/0956797615575277,control,P01492,5.683,5.065,3.81,29,M,Other,2019-11-11,1130380,0,upd2_reanalysis_row_1492
S1493,10.1037/pspa0000226,treatment_a,P01493,5.347,4.28,5.67,34,F,PhD,2019-02-12,1636054,0,upd2_reanalysis_row_1493
S1494,10.1177/0956797615575277,control,P01494,4.349,3.162,5.75,34,F,HS,2019-10-24,947609,0,upd2_reanalysis_row_1494
S1495,10.1037/pspa0000226,treatment_a,P01495,3.949,4.526,4.62,27,F,BA,2019-08-12,1123083,0,upd2_reanalysis_row_1495
S1496,10.1177/0956797614520714,control,P01496,6.364,4.592,5.09,26,M,MA,2019-11-26,2180401,0,upd2_reanalysis_row_1496
S1497,10.1177/0956797614520714,treatment_a,P01497,4.226,5.0,4.29,64,F,MA,2019-07-15,677736,0,upd2_reanalysis_row_1497
S1498,10.1177/0956797615575277,treatment_a,P01498,4.647,2.751,3.73,42,M,PhD,2019-07-16,1723706,0,upd2_reanalysis_row_1498
S1499,10.1037/pspa0000226,control,P01499,2.756,3.218,6.13,52,M,Other,2019-11-15,979608,0,upd2_reanalysis_row_1499
S1500,10.1177/0956797615575277,treatment_a,P01500,2.703,2.642,5.31,44,F,PhD,2019-01-03,520579,0,upd2_reanalysis_row_1500
S1501,10.1073/pnas.1209746109,treatment_a,P01501,3.448,4.696,5.44,40,M,MA,2019-12-05,2292314,1,upd2_reanalysis_row_1501
S1502,10.1073/pnas.1209746109,treatment_a,P01502,5.716,3.217,5.57,41,M,BA,2019-12-01,1536401,0,upd2_reanalysis_row_1502
S1503,10.1073/pnas.1209746109,control,P01503,4.99,4.465,4.24,19,NB,Other,2019-01-12,2241881,0,upd2_reanalysis_row_1503
S1504,10.1073/pnas.1209746109,treatment_a,P01504,4.178,3.353,5.51,25,M,MA,2019-01-23,2091444,0,upd2_reanalysis_row_1504
S1505,10.1177/0956797614520714,control,P01505,5.137,3.945,6.03,28,NB,PhD,2019-03-22,1555664,0,upd2_reanalysis_row_1505
S1506,10.1073/pnas.1209746109,control,P01506,3.943,5.728,4.35,58,F,PhD,2019-11-27,1654045,0,upd2_reanalysis_row_1506
S1507,10.1037/pspa0000226,treatment_b,P01507,6.361,3.827,4.5,28,F,PhD,2019-04-14,1147456,0,upd2_reanalysis_row_1507
S1508,10.1177/0956797614520714,control,P01508,3.482,3.791,5.24,29,M,HS,2019-01-15,1318570,0,upd2_reanalysis_row_1508
S1509,10.1177/0956797615575277,treatment_b,P01509,6.04,4.714,5.81,61,M,PhD,2019-10-28,2028380,0,upd2_reanalysis_row_1509
S1510,10.1037/pspa0000226,control,P01510,5.72,3.498,3.84,39,M,HS,2019-04-02,893445,1,upd2_reanalysis_row_1510
S1511,10.1073/pnas.1209746109,treatment_a,P01511,5.561,4.647,4.92,29,F,BA,2019-09-02,371466,1,upd2_reanalysis_row_1511
S1512,10.1177/0956797615575277,treatment_a,P01512,3.116,3.808,5.16,58,M,MA,2019-03-18,1884836,0,upd2_reanalysis_row_1512
S1513,10.1177/0956797614520714,treatment_b,P01513,1.656,3.619,4.62,63,F,Other,2019-03-05,1891435,0,upd2_reanalysis_row_1513
S1514,10.1177/0956797615575277,treatment_b,P01514,6.197,3.539,4.55,46,F,MA,2019-02-16,1705026,0,upd2_reanalysis_row_1514
S1515,10.1073/pnas.1209746109,treatment_a,P01515,4.559,3.626,4.61,45,F,BA,2019-05-11,1517504,0,upd2_reanalysis_row_1515
