VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,improvement_surcharge,tip_amount,tolls_amount,total_amount,congestion_surcharge,airport_fee
1,2023-07-01 01:12:00,2023-07-01 02:12:00,1,1.47,1,N,92,204,1,35.0,0.0,0.5,0.3,10.14,0.0,48.44,2.5,0.0
6,2023-07-12 14:14:00,2023-07-12 15:14:00,1,0.98,5,Y,133,21,1,11.2,1.0,0.5,0.3,4.11,6.55,23.66,0.0,0.0
1,2023-07-16 11:07:00,2023-07-16 12:07:00,1,13.78,1,N,13,32,1,13.76,0.0,0.5,0.3,4.79,0.0,19.35,0.0,0.0
1,2023-07-08 06:16:00,2023-07-08 07:16:00,1,7.44,1,N,119,239,1,24.87,0.0,0.5,0.3,5.97,0.0,31.64,0.0,0.0
1,2023-07-08 07:45:00,2023-07-08 08:45:00,1,15.98,1,N,160,73,1,11.65,0.0,0.5,0.3,8.92,0.0,23.87,2.5,0.0
1,2023-07-25 06:43:00,2023-07-25 07:43:00,3,9.46,1,Y,188,205,1,34.16,1.0,0.5,0.3,5.84,6.55,48.35,0.0,0.0
1,2023-07-04 18:33:00,2023-07-04 19:33:00,1,16.86,1,Y,245,216,1,14.32,1.0,0.5,0.3,7.53,0.0,27.4,2.5,1.25
1,2023-07-24 22:09:00,2023-07-24 23:09:00,1,14.33,1,Y,81,223,1,13.05,1.0,0.5,0.3,9.89,0.0,28.49,2.5,1.25
2,2023-07-09 23:08:00,2023-07-09 23:08:00,1,10.47,1,Y,234,240,2,21.38,0.0,0.5,0.3,0.0,6.55,28.73,0.0,0.0
1,2023-07-06 03:38:00,2023-07-06 04:38:00,2,7.8,1,N,186,42,1,22.9,0.0,0.5,0.3,4.75,0.0,32.2,2.5,1.25
1,2023-07-15 07:19:00,2023-07-15 08:19:00,2,14.99,1,Y,220,127,1,18.86,0.0,0.5,0.3,10.69,0.0,31.6,0.0,1.25
1,2023-07-05 15:24:00,2023-07-05 16:24:00,1,13.76,1,Y,227,152,1,21.37,1.0,0.5,0.3,7.24,6.55,40.71,2.5,1.25
1,2023-07-18 18:22:00,2023-07-18 19:22:00,1,8.06,1,N,189,102,1,7.15,0.0,0.5,0.3,0.64,6.55,15.14,0.0,0.0
2,2023-07-15 06:24:00,2023-07-15 07:24:00,1,3.35,1,N,237,105,1,26.37,1.0,0.5,0.3,2.45,6.55,39.67,2.5,0.0
1,2023-07-03 13:42:00,2023-07-03 14:42:00,1,0.99,1,Y,221,203,1,22.89,0.0,0.5,0.3,11.71,6.55,41.95,0.0,0.0
1,2023-07-25 14:49:00,2023-07-25 15:49:00,1,3.88,1,N,183,186,1,12.19,0.5,0.5,0.3,9.54,6.55,30.83,0.0,1.25
1,2023-07-14 09:58:00,2023-07-14 10:58:00,1,11.64,1,Y,8,147,1,16.63,0.5,0.5,0.3,5.02,6.55,32.0,2.5,0.0
2,2023-07-23 07:34:00,2023-07-23 08:34:00,1,13.97,2,Y,167,67,1,18.59,0.5,0.5,0.3,5.24,0.0,25.13,0.0,0.0
2,2023-07-15 02:37:00,2023-07-15 03:37:00,1,17.59,1,Y,136,182,1,26.08,1.0,0.5,0.3,2.57,0.0,32.95,2.5,0.0
1,2023-07-08 01:32:00,2023-07-08 02:32:00,2,7.26,1,Y,85,136,2,12.56,0.5,0.5,0.3,0.0,0.0,17.61,2.5,1.25
1,2023-07-04 05:52:00,2023-07-04 06:52:00,1,4.54,1,N,3,24,1,28.09,0.5,0.5,0.3,4.58,0.0,37.72,2.5,1.25
1,2023-07-13 08:28:00,2023-07-13 09:28:00,3,2.56,1,Y,42,219,1,10.25,0.0,0.5,0.3,11.82,0.0,26.62,2.5,1.25
6,2023-07-18 13:45:00,2023-07-18 14:45:00,1,10.31,1,Y,22,155,1,17.33,0.0,0.5,0.3,4.47,6.55,32.9,2.5,1.25
1,2023-07-27 07:32:00,2023-07-27 08:32:00,1,0.86,1,Y,247,99,2,4.85,0.0,0.5,0.3,0.0,0.0,5.65,0.0,0.0
2,2023-07-04 17:05:00,2023-07-04 18:05:00,1,16.49,1,N,152,60,1,14.65,0.5,0.5,0.3,0.43,0.0,18.88,2.5,0.0
2,2023-07-24 18:14:00,2023-07-24 19:14:00,1,1.83,1,N,253,40,1,17.69,1.0,0.5,0.3,11.38,6.55,38.67,0.0,1.25
2,2023-07-28 17:58:00,2023-07-28 18:58:00,3,6.84,1,Y,52,217,1,33.69,0.0,0.5,0.3,0.89,0.0,39.13,2.5,1.25
1,2023-07-05 01:36:00,2023-07-05 02:36:00,2,1.13,1,N,110,245,2,7.65,0.5,0.5,0.3,0.0,0.0,11.45,2.5,0.0
2,2023-07-09 17:00:00,2023-07-09 18:00:00,1,16.17,5,Y,213,68,1,20.61,0.5,0.5,0.3,7.1,0.0,29.01,0.0,0.0
1,2023-07-03 05:07:00,2023-07-03 06:07:00,2,1.52,1,N,63,68,2,22.37,1.0,0.5,0.3,0.0,6.55,30.72,0.0,0.0
1,2023-07-12 18:55:00,2023-07-12 19:55:00,1,16.51,1,Y,78,114,1,12.29,1.0,0.5,0.3,5.17,6.55,25.81,0.0,0.0
2,2023-07-19 12:55:00,2023-07-19 13:55:00,1,6.45,1,Y,73,26,2,-9.54,0.5,0.5,0.3,0.0,0.0,1.3,0.0,0.0
2,2023-07-26 13:53:00,2023-07-26 14:53:00,1,11.16,2,Y,132,20,2,18.07,0.5,0.5,0.3,0.0,6.55,28.42,2.5,0.0
1,2023-07-12 00:52:00,2023-07-12 01:52:00,2,13.43,1,Y,257,18,1,9.24,0.5,0.5,0.3,4.09,0.0,15.88,0.0,1.25
1,2023-07-02 15:16:00,2023-07-02 16:16:00,1,2.92,1,N,9,149,1,15.8,1.0,0.5,0.3,5.32,0.0,22.92,0.0,0.0
2,2023-07-21 17:18:00,2023-07-21 18:18:00,1,15.86,1,Y,100,23,1,31.85,0.5,0.5,0.3,1.67,6.55,43.87,2.5,0.0
6,2023-07-22 22:24:00,2023-07-22 23:24:00,3,2.77,1,Y,199,67,1,15.62,0.0,0.5,0.3,9.1,0.0,26.77,0.0,1.25
1,2023-07-25 06:19:00,2023-07-25 07:19:00,2,7.44,1,Y,212,248,1,9.08,0.0,0.5,0.3,10.07,6.55,30.25,2.5,1.25
1,2023-07-03 11:52:00,2023-07-03 12:52:00,1,13.02,1,Y,76,141,1,10.75,1.0,0.5,0.3,4.68,0.0,18.48,0.0,1.25
2,2023-07-17 19:19:00,2023-07-17 20:19:00,1,2.3,4,N,29,174,1,4.56,1.0,0.5,0.3,10.77,0.0,17.13,0.0,0.0
2,2023-07-17 08:23:00,2023-07-17 09:23:00,,11.18,1,Y,118,148,1,11.48,1.0,0.5,0.3,8.53,0.0,21.81,0.0,0.0
2,2023-07-24 07:46:00,2023-07-24 08:46:00,3,11.68,1,N,16,249,1,11.92,0.0,0.5,0.3,8.17,6.55,29.94,2.5,0.0
2,2023-07-10 01:48:00,2023-07-10 02:48:00,1,9.74,1,N,112,252,1,18.42,1.0,0.5,0.3,6.2,6.55,34.22,0.0,1.25
6,2023-07-26 21:36:00,2023-07-26 22:36:00,1,7.59,5,N,223,112,1,13.83,0.5,0.5,0.3,9.32,0.0,24.45,0.0,0.0
2,2023-07-10 16:33:00,2023-07-10 17:33:00,1,17.86,1,N,77,162,1,23.55,0.5,0.5,0.3,2.43,0.0,27.28,0.0,0.0
1,2023-07-11 01:15:00,2023-07-11 02:15:00,1,9.68,1,N,242,82,1,11.86,0.5,0.5,0.3,4.56,0.0,18.97,0.0,1.25
1,2023-07-16 09:20:00,2023-07-16 10:20:00,1,13.12,1,N,242,161,1,21.59,1.0,0.5,0.3,10.94,6.55,44.63,2.5,1.25
1,2023-07-25 22:08:00,2023-07-25 23:08:00,1,8.86,1,Y,43,132,2,-49.59,0.0,0.5,0.3,0.0,0.0,0.8,0.0,0.0
1,2023-07-19 19:24:00,2023-07-19 20:24:00,1,5.17,1,Y,36,246,1,9.02,0.0,0.5,0.3,2.72,0.0,16.29,2.5,1.25
1,2023-07-14 19:29:00,2023-07-14 20:29:00,,1.2,1,Y,155,116,1,19.28,1.0,0.5,0.3,8.54,6.55,39.92,2.5,1.25
2,2023-07-24 16:33:00,2023-07-24 17:33:00,1,7.5,3,N,67,60,1,19.05,0.5,0.5,0.3,2.61,0.0,24.21,0.0,1.25
1,2023-07-10 18:55:00,2023-07-10 19:55:00,1,3.22,1,N,165,136,1,31.3,0.5,0.5,0.3,5.41,6.55,44.56,0.0,0.0
2,2023-07-18 14:19:00,2023-07-18 15:19:00,1,0.51,1,N,207,198,1,38.54,0.5,0.5,0.3,0.15,6.55,49.04,2.5,0.0
1,2023-07-18 04:07:00,2023-07-18 05:07:00,1,9.88,1,Y,109,258,1,33.32,1.0,0.5,0.3,9.48,0.0,44.6,0.0,0.0
2,2023-07-07 19:13:00,2023-07-07 20:13:00,,5.67,1,Y,221,86,1,6.3,1.0,0.5,0.3,11.6,0.0,23.45,2.5,1.25
6,2023-07-04 05:12:00,2023-07-04 06:12:00,1,6.38,1,N,142,47,1,17.33,0.5,0.5,0.3,4.22,0.0,25.35,2.5,0.0
1,2023-07-13 23:15:00,2023-07-13 23:15:00,1,12.85,1,Y,116,193,1,32.65,1.0,0.5,0.3,4.93,0.0,41.88,2.5,0.0
1,2023-07-09 05:04:00,2023-07-09 06:04:00,1,16.62,1,Y,210,100,2,14.5,0.0,0.5,0.3,0.0,0.0,17.8,2.5,0.0
1,2023-07-16 15:23:00,2023-07-16 16:23:00,1,1.67,1,Y,159,46,1,38.7,0.5,0.5,0.3,2.64,6.55,50.44,0.0,1.25
1,2023-07-26 15:54:00,2023-07-26 16:54:00,1,12.36,1,N,208,59,1,5.86,0.0,0.5,0.3,2.69,0.0,11.85,2.5,0.0
1,2023-07-06 23:12:00,2023-07-06 23:12:00,1,13.74,1,N,7,45,1,22.86,0.0,0.5,0.3,9.6,0.0,35.76,2.5,0.0
1,2023-07-21 21:38:00,2023-07-21 22:38:00,5,8.87,1,Y,14,196,1,31.88,1.0,0.5,0.3,2.77,0.0,36.45,0.0,0.0
1,2023-07-26 05:48:00,2023-07-26 06:48:00,1,12.27,1,Y,261,199,1,15.46,0.5,0.5,0.3,10.93,6.55,36.74,2.5,0.0
1,2023-07-22 14:39:00,2023-07-22 15:39:00,1,0.53,1,Y,172,158,1,8.33,1.0,0.5,0.3,5.99,6.55,23.92,0.0,1.25
1,2023-07-19 13:32:00,2023-07-19 14:32:00,1,15.67,1,Y,216,33,1,23.83,1.0,0.5,0.3,5.69,0.0,33.82,2.5,0.0
2,2023-07-23 06:54:00,2023-07-23 07:54:00,1,3.36,1,Y,251,203,2,20.84,0.5,0.5,0.3,0.0,6.55,31.19,2.5,0.0
1,2023-07-21 23:24:00,2023-07-21 23:24:00,1,5.07,1,N,41,179,1,20.03,0.5,0.5,0.3,10.24,0.0,35.32,2.5,1.25
2,2023-07-05 08:01:00,2023-07-05 09:01:00,1,10.97,1,Y,140,204,1,11.2,0.5,0.5,0.3,10.53,0.0,25.53,2.5,0.0
1,2023-07-02 15:33:00,2023-07-02 16:33:00,1,13.24,1,Y,207,97,1,19.47,1.0,0.5,0.3,4.56,6.55,33.63,0.0,1.25
2,2023-07-01 15:14:00,2023-07-01 16:14:00,2,5.24,1,Y,198,112,1,36.63,0.0,0.5,0.3,3.77,0.0,41.2,0.0,0.0
1,2023-07-28 17:28:00,2023-07-28 18:28:00,1,5.53,1,N,144,219,1,35.79,0.5,0.5,0.3,10.37,6.55,54.01,0.0,0.0
2,2023-07-05 15:12:00,2023-07-05 16:12:00,1,2.36,1,N,28,146,2,7.55,0.0,0.5,0.3,0.0,0.0,10.85,2.5,0.0
1,2023-07-18 03:43:00,2023-07-18 04:43:00,1,17.59,1,Y,237,244,1,16.14,0.0,0.5,0.3,10.36,0.0,29.8,2.5,0.0
1,2023-07-11 14:55:00,2023-07-11 15:55:00,4,9.69,1,N,175,12,3,30.24,1.0,0.5,0.3,0.0,6.55,38.59,0.0,0.0
1,2023-07-15 00:46:00,2023-07-15 01:46:00,1,13.71,1,N,44,62,3,19.28,1.0,0.5,0.3,0.0,0.0,21.08,0.0,0.0
1,2023-07-16 14:16:00,2023-07-16 15:16:00,1,5.64,1,N,107,128,1,31.66,0.5,0.5,0.3,11.0,6.55,50.51,0.0,0.0
2,2023-07-21 12:54:00,2023-07-21 13:54:00,1,7.92,1,N,19,233,1,24.0,0.5,0.5,0.3,5.3,6.55,40.9,2.5,1.25
2,2023-07-08 08:33:00,2023-07-08 09:33:00,1,16.76,1,N,146,4,2,28.54,0.5,0.5,0.3,0.0,0.0,31.09,0.0,1.25
1,2023-07-28 14:35:00,2023-07-28 15:35:00,2,14.23,1,Y,132,126,1,7.95,1.0,0.5,0.3,3.91,6.55,22.71,2.5,0.0
2,2023-07-18 17:42:00,2023-07-18 18:42:00,1,4.19,1,N,96,18,1,29.01,1.0,0.5,0.3,9.9,0.0,44.46,2.5,1.25
1,2023-07-12 05:13:00,2023-07-12 06:13:00,3,11.08,1,Y,206,196,1,5.51,0.0,0.5,0.3,10.92,0.0,19.73,2.5,0.0
6,2023-07-08 00:28:00,2023-07-08 01:28:00,2,5.24,1,N,31,93,1,10.86,0.0,0.5,0.3,1.75,6.55,22.46,2.5,0.0
1,2023-07-11 00:01:00,2023-07-11 01:01:00,1,9.76,1,Y,197,265,1,30.09,0.0,0.5,0.3,9.38,0.0,40.27,0.0,0.0
1,2023-07-10 22:28:00,2023-07-10 23:28:00,1,14.91,1,N,105,77,1,22.56,0.5,0.5,0.3,2.84,0.0,29.2,2.5,0.0
1,2023-07-28 21:12:00,2023-07-28 22:12:00,1,5.23,1,Y,182,51,1,10.39,1.0,0.5,0.3,5.6,0.0,17.79,0.0,0.0
1,2023-07-08 01:59:00,2023-07-08 02:59:00,1,15.4,1,Y,156,135,1,15.78,0.5,0.5,0.3,0.18,6.55,27.56,2.5,1.25
1,2023-07-04 22:54:00,2023-07-04 23:54:00,,10.47,1,Y,148,209,1,6.49,0.0,0.5,0.3,5.32,0.0,15.11,2.5,0.0
2,2023-07-26 06:23:00,2023-07-26 07:23:00,1,1.49,1,N,69,79,1,24.5,0.5,0.5,0.3,7.53,0.0,35.83,2.5,0.0
1,2023-07-23 03:08:00,2023-07-23 04:08:00,2,13.37,1,Y,128,248,1,19.69,0.0,0.5,0.3,8.53,0.0,32.77,2.5,1.25
1,2023-07-10 18:44:00,2023-07-10 19:44:00,1,13.07,2,Y,224,219,1,21.4,0.5,0.5,0.3,7.91,0.0,30.61,0.0,0.0
1,2023-07-08 10:57:00,2023-07-08 11:57:00,1,8.26,1,Y,11,193,1,24.71,0.0,0.5,0.3,5.89,6.55,40.45,2.5,0.0
1,2023-07-03 09:52:00,2023-07-03 10:52:00,1,5.26,1,Y,26,29,1,33.48,0.0,0.5,0.3,9.48,0.0,47.51,2.5,1.25
2,2023-07-12 13:51:00,2023-07-12 14:51:00,5,17.23,1,Y,105,191,2,31.2,0.5,0.5,0.3,0.0,0.0,33.75,0.0,1.25
2,2023-07-10 23:37:00,2023-07-10 23:37:00,1,1.29,1,N,243,46,1,13.18,0.5,0.5,0.3,9.19,0.0,27.42,2.5,1.25
1,2023-07-18 12:56:00,2023-07-18 13:56:00,1,4.67,1,N,216,19,1,33.1,1.0,0.5,0.3,6.56,6.55,48.01,0.0,0.0
1,2023-07-26 17:12:00,2023-07-26 18:12:00,1,4.0,1,Y,208,146,1,19.57,1.0,0.5,0.3,8.8,6.55,37.97,0.0,1.25
1,2023-07-19 01:11:00,2023-07-19 02:11:00,3,9.96,1,Y,87,33,1,19.67,0.5,0.5,0.3,11.43,0.0,32.4,0.0,0.0
1,2023-07-08 23:56:00,2023-07-08 23:56:00,1,0.54,1,Y,263,48,1,10.43,0.5,0.5,0.3,3.51,0.0,16.49,0.0,1.25
1,2023-07-28 00:16:00,2023-07-28 01:16:00,1,13.86,1,Y,223,209,1,19.13,1.0,0.5,0.3,1.12,6.55,31.1,2.5,0.0
1,2023-07-19 05:19:00,2023-07-19 06:19:00,1,16.81,1,Y,112,172,1,25.74,0.5,0.5,0.3,4.84,6.55,38.43,0.0,0.0
1,2023-07-05 20:24:00,2023-07-05 21:24:00,1,10.18,1,N,193,138,1,19.0,1.0,0.5,0.3,11.95,6.55,39.3,0.0,0.0
2,2023-07-19 04:15:00,2023-07-19 05:15:00,5,11.76,1,Y,252,71,1,6.94,0.0,0.5,0.3,5.83,6.55,22.62,2.5,0.0
2,2023-07-03 06:32:00,2023-07-03 07:32:00,1,17.81,4,Y,254,257,1,31.23,0.5,0.5,0.3,7.01,6.55,49.84,2.5,1.25
2,2023-07-21 21:58:00,2023-07-21 22:58:00,2,9.24,1,Y,2,28,2,13.33,0.0,0.5,0.3,0.0,0.0,17.88,2.5,1.25
1,2023-07-09 19:16:00,2023-07-09 20:16:00,1,8.62,1,Y,55,131,3,13.7,0.5,0.5,0.3,0.0,0.0,15.0,0.0,0.0
1,2023-07-22 16:27:00,2023-07-22 17:27:00,1,6.89,1,Y,167,43,1,8.24,0.5,0.5,0.3,8.05,6.55,24.14,0.0,0.0
1,2023-07-04 07:14:00,2023-07-04 08:14:00,1,9.96,1,N,97,96,2,22.35,0.5,0.5,0.3,0.0,0.0,27.4,2.5,1.25
1,2023-07-16 21:37:00,2023-07-16 22:37:00,1,4.05,1,N,1,206,1,35.57,1.0,0.5,0.3,11.65,6.55,58.07,2.5,0.0
1,2023-07-05 19:05:00,2023-07-05 20:05:00,3,11.92,1,Y,152,209,1,19.25,0.0,0.5,0.3,5.68,6.55,32.28,0.0,0.0
1,2023-07-04 09:13:00,2023-07-04 10:13:00,2,1.19,3,N,4,248,1,29.48,0.0,0.5,0.3,2.65,0.0,32.93,0.0,0.0
2,2023-07-05 03:25:00,2023-07-05 04:25:00,1,16.87,1,N,57,145,4,11.43,0.0,0.5,0.3,0.0,0.0,12.23,0.0,0.0
1,2023-07-08 02:11:00,2023-07-08 03:11:00,1,1.16,1,Y,206,45,2,34.14,0.0,0.5,0.3,0.0,0.0,34.94,0.0,0.0
1,2023-07-11 04:26:00,2023-07-11 05:26:00,1,4.66,1,Y,243,30,1,22.79,0.0,0.5,0.3,10.67,0.0,38.01,2.5,1.25
1,2023-07-19 00:20:00,2023-07-19 01:20:00,1,3.53,1,N,47,197,1,21.71,0.0,0.5,0.3,11.66,0.0,35.42,0.0,1.25
2,2023-07-08 00:40:00,2023-07-08 01:40:00,1,10.66,1,N,42,215,1,26.01,1.0,0.5,0.3,3.56,0.0,32.62,0.0,1.25
1,2023-07-09 05:25:00,2023-07-09 06:25:00,1,6.28,2,Y,170,57,1,9.5,0.0,0.5,0.3,10.27,6.55,27.12,0.0,0.0
1,2023-07-02 10:06:00,2023-07-02 11:06:00,1,14.03,1,Y,115,214,1,11.41,1.0,0.5,0.3,9.27,6.55,31.53,2.5,0.0
2,2023-07-02 00:36:00,2023-07-02 01:36:00,1,13.97,1,N,231,230,1,20.53,0.5,0.5,0.3,0.13,6.55,31.01,2.5,0.0
1,2023-07-06 10:45:00,2023-07-06 11:45:00,1,12.37,1,Y,109,241,1,20.4,0.5,0.5,0.3,4.57,0.0,28.77,2.5,0.0
1,2023-07-12 19:06:00,2023-07-12 20:06:00,4,14.03,1,N,36,30,1,22.7,1.0,0.5,0.3,1.01,0.0,25.51,0.0,0.0
1,2023-07-07 12:18:00,2023-07-07 13:18:00,,11.0,1,Y,154,23,1,22.18,0.5,0.5,0.3,11.14,0.0,35.87,0.0,1.25
1,2023-07-27 11:29:00,2023-07-27 12:29:00,4,7.13,1,N,134,201,1,4.91,1.0,0.5,0.3,3.84,0.0,10.55,0.0,0.0
1,2023-07-27 05:26:00,2023-07-27 06:26:00,3,11.52,1,N,34,63,1,17.13,1.0,0.5,0.3,1.41,6.55,26.89,0.0,0.0
1,2023-07-03 18:17:00,2023-07-03 19:17:00,,10.18,1,N,26,26,2,37.61,0.5,0.5,0.3,0.0,6.55,46.71,0.0,1.25
1,2023-07-28 21:42:00,2023-07-28 22:42:00,2,15.38,1,Y,44,143,1,16.02,1.0,0.5,0.3,1.55,0.0,20.62,0.0,1.25
1,2023-07-21 23:38:00,2023-07-21 23:38:00,1,9.04,1,N,163,186,1,25.28,1.0,0.5,0.3,9.81,0.0,36.89,0.0,0.0
6,2023-07-12 12:15:00,2023-07-12 13:15:00,1,13.4,1,Y,145,90,1,6.8,0.5,0.5,0.3,5.6,0.0,17.45,2.5,1.25
1,2023-07-18 03:35:00,2023-07-18 04:35:00,1,5.01,1,Y,145,256,1,11.42,1.0,0.5,0.3,11.14,6.55,34.66,2.5,1.25
1,2023-07-08 11:24:00,2023-07-08 12:24:00,1,3.52,1,Y,19,42,1,7.27,0.5,0.5,0.3,5.11,6.55,20.23,0.0,0.0
2,2023-07-04 18:05:00,2023-07-04 19:05:00,1,4.11,1,N,20,109,1,11.54,1.0,0.5,0.3,2.6,0.0,19.69,2.5,1.25
1,2023-07-24 23:50:00,2023-07-24 23:50:00,1,6.23,1,N,88,28,1,21.34,0.5,0.5,0.3,3.04,6.55,32.23,0.0,0.0
1,2023-07-13 18:54:00,2023-07-13 19:54:00,1,2.55,1,Y,85,66,1,11.09,0.5,0.5,0.3,6.13,0.0,18.52,0.0,0.0
2,2023-07-26 14:23:00,2023-07-26 15:23:00,1,6.13,1,Y,254,248,2,18.33,0.0,0.5,0.3,0.0,0.0,20.38,0.0,1.25
1,2023-07-21 10:13:00,2023-07-21 11:13:00,1,1.61,1,N,181,17,2,9.45,0.0,0.5,0.3,0.0,0.0,14.0,2.5,1.25
2,2023-07-07 12:37:00,2023-07-07 13:37:00,1,17.86,1,N,132,101,1,8.45,0.5,0.5,0.3,11.72,6.55,30.52,2.5,0.0
1,2023-07-25 08:14:00,2023-07-25 09:14:00,3,5.08,1,Y,35,9,1,27.66,1.0,0.5,0.3,5.69,6.55,41.7,0.0,0.0
2,2023-07-05 03:58:00,2023-07-05 04:58:00,1,1.65,1,N,213,59,1,9.79,1.0,0.5,0.3,7.03,0.0,21.12,2.5,0.0
1,2023-07-26 16:56:00,2023-07-26 17:56:00,1,9.19,1,N,154,235,1,6.97,0.5,0.5,0.3,3.44,6.55,18.26,0.0,0.0
1,2023-07-11 10:18:00,2023-07-11 11:18:00,3,17.32,1,Y,175,129,2,19.89,0.0,0.5,0.3,0.0,6.55,28.49,0.0,1.25
1,2023-07-27 02:48:00,2023-07-27 03:48:00,1,7.17,2,Y,175,133,1,6.83,0.5,0.5,0.3,0.61,0.0,8.74,0.0,0.0
1,2023-08-25 11:06:00,2023-08-25 12:06:00,1,11.53,1,Y,91,1,2,10.0,0.5,0.5,0.3,0.0,0.0,13.8,2.5,0.0
1,2023-08-20 10:27:00,2023-08-20 11:27:00,1,17.2,1,N,63,99,1,10.64,1.0,0.5,0.3,9.64,0.0,25.83,2.5,1.25
1,2023-08-14 22:48:00,2023-08-14 23:48:00,1,11.18,1,N,243,88,1,22.18,0.5,0.5,0.3,7.11,0.0,31.84,0.0,1.25
2,2023-08-04 20:18:00,2023-08-04 21:18:00,1,9.27,1,N,146,4,1,11.0,0.5,0.5,0.3,8.32,0.0,21.87,0.0,1.25
1,2023-08-06 13:20:00,2023-08-06 14:20:00,2,14.85,1,Y,231,155,2,9.71,1.0,0.5,0.3,0.0,6.55,21.81,2.5,1.25
1,2023-08-17 16:33:00,2023-08-17 17:33:00,1,1.7,1,N,238,96,2,19.28,0.5,0.5,0.3,0.0,0.0,24.33,2.5,1.25
2,2023-08-10 08:44:00,2023-08-10 09:44:00,3,5.92,1,Y,59,14,2,8.4,0.5,0.5,0.3,0.0,0.0,9.7,0.0,0.0
1,2023-08-18 05:56:00,2023-08-18 06:56:00,1,16.84,5,N,65,76,2,28.5,0.5,0.5,0.3,0.0,0.0,32.3,2.5,0.0
2,2023-08-25 05:00:00,2023-08-25 06:00:00,3,17.43,2,N,82,124,1,15.51,0.5,0.5,0.3,5.69,0.0,25.0,2.5,0.0
2,2023-08-21 21:42:00,2023-08-21 22:42:00,1,16.41,1,Y,203,241,1,34.45,0.5,0.5,0.3,5.84,0.0,41.59,0.0,0.0
2,2023-08-06 09:53:00,2023-08-06 10:53:00,,15.05,1,Y,190,38,1,21.27,1.0,0.5,0.3,8.58,0.0,31.65,0.0,0.0
2,2023-08-05 11:17:00,2023-08-05 12:17:00,3,8.09,1,N,107,92,1,27.06,1.0,0.5,0.3,8.56,6.55,47.72,2.5,1.25
1,2023-08-22 03:51:00,2023-08-22 04:51:00,1,3.76,1,N,99,86,1,15.92,1.0,0.5,0.3,0.26,6.55,24.53,0.0,0.0
2,2023-08-08 11:57:00,2023-08-08 12:57:00,1,9.57,1,N,121,37,2,22.84,1.0,0.5,0.3,0.0,0.0,25.89,0.0,1.25
1,2023-08-10 22:29:00,2023-08-10 23:29:00,2,17.71,5,Y,2,254,1,4.35,0.5,0.5,0.3,6.8,6.55,21.5,2.5,0.0
1,2023-08-17 13:45:00,2023-08-17 14:45:00,1,10.02,1,Y,167,184,1,24.68,0.5,0.5,0.3,8.88,0.0,34.86,0.0,0.0
1,2023-08-11 03:12:00,2023-08-11 04:12:00,1,13.47,1,Y,180,151,1,14.91,0.5,0.5,0.3,1.32,6.55,24.08,0.0,0.0
1,2023-08-11 03:43:00,2023-08-11 04:43:00,3,4.44,1,Y,6,172,1,11.67,0.5,0.5,0.3,10.59,0.0,23.56,0.0,0.0
1,2023-08-28 22:31:00,2023-08-28 23:31:00,1,17.31,1,Y,102,89,1,26.32,1.0,0.5,0.3,0.96,0.0,29.08,0.0,0.0
2,2023-08-24 21:54:00,2023-08-24 22:54:00,4,2.51,2,Y,226,163,3,15.12,0.5,0.5,0.3,0.0,0.0,16.42,0.0,0.0
2,2023-08-07 07:06:00,2023-08-07 08:06:00,1,3.25,1,N,222,172,2,18.81,0.0,0.5,0.3,0.0,0.0,20.86,0.0,1.25
1,2023-08-01 07:45:00,2023-08-01 08:45:00,1,2.03,1,N,23,67,1,9.73,0.5,0.5,0.3,0.28,0.0,13.81,2.5,0.0
1,2023-08-14 02:27:00,2023-08-14 03:27:00,1,14.35,1,N,33,145,1,18.62,0.0,0.5,0.3,2.52,0.0,21.94,0.0,0.0
2,2023-08-22 15:16:00,2023-08-22 16:16:00,1,2.24,1,N,34,24,2,12.48,0.0,0.5,0.3,0.0,0.0,15.78,2.5,0.0
1,2023-08-11 11:21:00,2023-08-11 12:21:00,1,1.23,1,Y,76,66,1,19.2,1.0,0.5,0.3,5.57,6.55,33.12,0.0,0.0
2,2023-08-03 22:33:00,2023-08-03 23:33:00,1,16.96,1,N,233,252,1,23.15,0.0,0.5,0.3,2.61,0.0,30.31,2.5,1.25
1,2023-08-07 19:34:00,2023-08-07 20:34:00,1,8.43,1,Y,83,22,1,16.3,0.5,0.5,0.3,1.4,0.0,21.5,2.5,0.0
2,2023-08-26 02:41:00,2023-08-26 03:41:00,1,5.34,1,N,16,256,3,18.74,0.5,0.5,0.3,0.0,6.55,26.59,0.0,0.0
1,2023-08-16 10:32:00,2023-08-16 11:32:00,1,13.9,1,N,167,123,1,22.68,0.5,0.5,0.3,9.93,6.55,40.46,0.0,0.0
1,2023-08-22 18:20:00,2023-08-22 19:20:00,1,5.93,1,Y,234,5,1,7.02,1.0,0.5,0.3,0.9,0.0,9.72,0.0,0.0
1,2023-08-22 11:22:00,2023-08-22 12:22:00,1,4.26,1,N,145,19,1,31.91,1.0,0.5,0.3,8.13,0.0,45.59,2.5,1.25
2,2023-08-24 04:51:00,2023-08-24 05:51:00,1,8.42,1,N,5,142,1,23.82,0.0,0.5,0.3,11.85,0.0,38.97,2.5,0.0
